,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AvailableForSaleSecurities,11582786.000,133182565.000,127053124.000,130730000.000,205687000.000,156516000.000,265493000.000,243642000.000,225999000.000,230809000.000,280903000.000,258547000.000,237235000.000,198052000.000,173345000.000,148471000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,120000.000,87000.000,91000.000,42000.000,69000.000,83000.000,187000.000,299000.000,171000.000,101000.000,58000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,189000.000,474000.000,353000.000,528000.000,1037000.000,672000.000,118000.000,26000.000,109000.000,103000.000,84000.000
AvailableForSaleSecuritiesAmortizedCost,11583558.000,133223032.000,126982731.000,130649000.000,205597000.000,156585000.000,265880000.000,243904000.000,226485000.000,231777000.000,281492000.000,258478000.000,236962000.000,197990000.000,173347000.000,148497000.000
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearAmortizedCost,,82823887.000,69156819.000,78509000.000,71387000.000,,,,,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,,,,,,65860000.000,163761000.000,169392000.000,166747000.000,164120000.000,186782000.000,195021000.000,186061000.000,163941000.000,157352000.000,144476000.000
CashAndCashEquivalentsAtCarryingValue,154095269.000,24044819.000,15414403.000,115855000.000,21172000.000,52873000.000,49748000.000,36825000.000,29220000.000,140712000.000,58022000.000,40165000.000,35658000.000,50286000.000,58321000.000,54106000.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,125000000.000,125000000.000,125000000.000,125000000.000,125000000.000,125000000.000,125000000.000,125000000.000,125000000.000,125000000.000,125000000.000,125000000.000,125000000.000,125000000.000,125000000.000,125000000.000
CommonStockSharesIssued,23803282.000,23803282.000,23803282.000,29325997.000,29340577.000,29373327.000,32898392.000,33483306.000,33872956.000,33915059.000,33916559.000,33919684.000,34083319.000,34165519.000,34169410.000,34316836.000
CommonStockSharesOutstanding,23803282.000,23803282.000,23803282.000,29325997.000,29340577.000,29373327.000,32898392.000,33483306.000,33872956.000,33915059.000,33916559.000,33919684.000,34083319.000,34165519.000,34169410.000,34316836.000
CommonStockValue,24344.000,24344.000,24344.000,30000.000,30000.000,30000.000,33000.000,33000.000,34000.000,34000.000,34000.000,34000.000,34000.000,34000.000,34000.000,34000.000
DeferredIncomeTaxLiabilities,,,,,,,,,,,21468000.000,,,,19425000.000,
DeferredRevenueCurrent,6983506.000,3631430.000,877434.000,492000.000,242000.000,769000.000,3354000.000,373000.000,,,139000.000,396000.000,726000.000,910000.000,0.000,
DeferredRevenueNoncurrent,241667.000,,,,,,,,,,,,,,1587000.000,2194000.000
DeferredTaxAssetsDeferredIncome,,,350447.000,,,,699000.000,,,,,,,,,
DeferredTaxAssetsGross,,,132464801.000,,,,123283000.000,,,,161052000.000,,,,202440000.000,
DeferredTaxAssetsLiabilitiesNet,,,,,,,,,,,,,,,0.000,
DeferredTaxAssetsNet,,,,,,,,,,,21468000.000,,,,19425000.000,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,231500000.000,,,,231500000.000,,,,231500000.000,
DeferredTaxAssetsOperatingLossCarryforwardsDomestic,,,88187475.000,,,,76933000.000,,,,75200000.000,,,,80061000.000,
DeferredTaxAssetsOperatingLossCarryforwardsNotSubjectToExpiration,,,,,,,169200000.000,,,,169200000.000,,,,169200000.000,
DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,,,10456688.000,,,,9185000.000,,,,8848000.000,,,,9672000.000,
DeferredTaxAssetsOperatingLossCarryforwardsSubjectToExpiration,,,,,,,62300000.000,,,,62300000.000,,,,62300000.000,
DeferredTaxAssetsOther,,,3211720.000,,,,3852000.000,,,,10345000.000,,,,22125000.000,
DeferredTaxAssetsPropertyPlantAndEquipment,,,1922332.000,,,,2268000.000,,,,2631000.000,,,,2968000.000,
DeferredTaxAssetsTaxCreditCarryforwardsGeneralBusiness,,,,,,,11400000.000,,,,39800000.000,,,,60100000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,,,332539.000,,,,611000.000,,,,848000.000,,,,849000.000,
DeferredTaxAssetsValuationAllowance,,,132464801.000,,,,-123283000.000,,,,139584000.000,,,,183015000.000,
DeferredTaxLiabilitiesUnrealizedGainsOnTradingSecurities,,,,,,,,,,,,,,,235000.000,
EmployeeRelatedLiabilitiesCurrent,2964155.000,3659084.000,5102795.000,2145000.000,4149000.000,5729000.000,9312000.000,3365000.000,5621000.000,7744000.000,11187000.000,3416000.000,4688000.000,8898000.000,13649000.000,7605000.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,,,21600000.000,40100000.000,36100000.000,38700000.000,38400000.000,70600000.000,78400000.000,75200000.000,73800000.000,89900000.000,78200000.000,70800000.000,60800000.000,63200000.000
FairValueAssetsLevel1ToLevel2TransfersAmount,,,,,,,,,,,,0.000,,,,
FairValueAssetsLevel2ToLevel1TransfersAmount,,,,,,,,,,,,0.000,,,,
InventoryFinishedGoods,,,,,,,,,,,,,,,,1034000.000
InventoryNet,,,,,,,,,,,,,1200000.000,1300000.000,1700000.000,1354000.000
InventoryWorkInProcess,,,,,,,,,,,,,,,,320000.000
Liabilities,22548444.000,16211602.000,15360409.000,11498000.000,13802000.000,19499000.000,34752000.000,26200000.000,25241000.000,126949000.000,142040000.000,139231000.000,139939000.000,148000000.000,149762000.000,147818000.000
LiabilitiesAndStockholdersEquity,175468084.000,167244115.000,151902821.000,255840000.000,237558000.000,220795000.000,333219000.000,299520000.000,273822000.000,396100000.000,368041000.000,335232000.000,305563000.000,288177000.000,269345000.000,248645000.000
LiabilitiesCurrent,19788489.000,13921157.000,13133439.000,9239000.000,11583000.000,17262000.000,32475000.000,23905000.000,23082000.000,31695000.000,45386000.000,43889000.000,42909000.000,48926000.000,49624000.000,45418000.000
LiabilityForUncertainTaxPositionsCurrent,,,,,,,0.000,,,,0.000,,,,0.000,
LongTermDebt,,,,,,,,,,93198000.000,,,,,,
LongTermDebtCurrent,2746512.000,84234.000,48622.000,12000.000,,,,,,,,,,,,
LongTermDebtNoncurrent,,,,,,,,,,,94608000.000,93366000.000,94936000.000,96559000.000,98216000.000,99895000.000
MarketableSecuritiesCurrent,11582786.000,133182565.000,127053124.000,130730000.000,205687000.000,156516000.000,265493000.000,243642000.000,225999000.000,230809000.000,280903000.000,258547000.000,237235000.000,198052000.000,173345000.000,148471000.000
OperatingLeasesFutureMinimumPaymentsDue,,,4551000.000,,,,4334000.000,4096000.000,,,3706000.000,,,,3286000.000,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,890000.000,,,,1268000.000,1016000.000,,,1529000.000,,,,1483000.000,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,952000.000,,,,176000.000,176000.000,,,,,,,59000.000,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,849000.000,,,,1035000.000,1035000.000,,,176000.000,,,,177000.000,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,849000.000,,,,923000.000,923000.000,,,1035000.000,,,,353000.000,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,849000.000,,,,932000.000,946000.000,,,966000.000,,,,1214000.000,
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,162000.000,,,,,,,,,,,,0.000,
OtherAccruedLiabilitiesCurrent,1480800.000,440479.000,679720.000,727000.000,914000.000,945000.000,2998000.000,1955000.000,1802000.000,3172000.000,5844000.000,4943000.000,5216000.000,4377000.000,2825000.000,3756000.000
OtherLiabilitiesCurrent,,,,,,,,,,,,,,257000.000,865000.000,265000.000
OtherLiabilitiesNoncurrent,2518288.000,2290445.000,2226970.000,2259000.000,2219000.000,2237000.000,2277000.000,2295000.000,2159000.000,2056000.000,2046000.000,1976000.000,2094000.000,2515000.000,335000.000,311000.000
PreferredStockParOrStatedValuePerShare,,,,0.001,0.001,0.001,0.001,,,,,,,,,
PreferredStockSharesAuthorized,,,,5000000.000,5000000.000,5000000.000,5000000.000,,,,,,,,,
PreferredStockSharesIssued,,,,0.000,0.000,0.000,0.000,,,,,,,,,
PreferredStockSharesOutstanding,,,,0.000,0.000,0.000,0.000,,,,,,,,,
PrepaidExpenseAndOtherAssetsCurrent,1609382.000,2126575.000,1599200.000,1957000.000,2597000.000,2831000.000,3885000.000,6116000.000,4241000.000,4627000.000,5930000.000,5104000.000,4776000.000,4860000.000,4691000.000,4623000.000
PropertyPlantAndEquipmentGross,,,29412191.000,,,,34076000.000,,,,36676000.000,,,,38356000.000,
PropertyPlantAndEquipmentNet,7153532.000,6942956.000,6729364.000,6328000.000,6417000.000,6193000.000,9159000.000,9408000.000,9017000.000,8799000.000,8974000.000,8426000.000,7601000.000,7059000.000,7429000.000,7059000.000
ReceivablesNetCurrent,,,,,,,4445000.000,3178000.000,5114000.000,8016000.000,11094000.000,22618000.000,19765000.000,27409000.000,24929000.000,32173000.000
RetainedEarningsAccumulatedDeficit,-306495831.000,-310912330.000,-328798293.000,-342896000.000,-368000000.000,-395282000.000,-422551000.000,-460466000.000,-498827000.000,-542050000.000,-592998000.000,-634231000.000,-673145000.000,-708313000.000,-735108000.000,-764165000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableWeightedAverageExercisePrice,21.200,,,,,,,,,,,,,,,
ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfExercisableOptions,,,146340.000,,,,764277.000,,,,,,,,,
ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfOutstandingOptions,,,2095592.000,,,,3432972.000,,,,,,,,,
StockholdersEquity,152919640.000,151032513.000,136542412.000,244342000.000,223756000.000,201296000.000,298467000.000,273320000.000,248581000.000,269151000.000,226001000.000,196001000.000,165624000.000,140177000.000,119583000.000,100827000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,152919640.000,151032513.000,136542412.000,244342000.000,223756000.000,201296000.000,298467000.000,273320000.000,248581000.000,269151000.000,226001000.000,196001000.000,165624000.000,756000.000,119583000.000,-876000.000
UnamortizedDebtIssuanceExpense,,,,,,,,,,,2800000.000,,,,2500000.000,
UnrecognizedTaxBenefits,,,0.000,,,,,,,,,,,,,
