,2014-04-30,2014-07-31,2014-10-31,2015-01-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
DerivativeLiabilitiesNoncurrent,,,,,,,,,,,247203.000,
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,,,31597.000,59957.000,,,,,,,,
DueFromRelatedPartiesCurrent,,,-5217.000,-27717.000,,,,,,,,
DueToRelatedPartiesCurrent,,,,,,,,1075.000,1075.000,1075.000,1075.000,26075.000
DueToRelatedPartiesCurrentAndNoncurrent,,,5217.000,27717.000,,,,,,,,
DueToRelatedPartiesNoncurrent,5217.000,5217.000,,,,,,,,,,
InventoryFinishedGoods,,,,,197343.000,236160.000,270230.000,191843.000,110511.000,26597.000,3033.000,0.000
InventoryNet,,,,,500804.000,522132.000,451973.000,373586.000,380906.000,341522.000,155233.000,147012.000
InventoryRawMaterials,,,,,169330.000,161934.000,181743.000,181743.000,270395.000,284925.000,152200.000,147012.000
Liabilities,5217.000,9217.000,5217.000,37841.000,1122751.000,1107985.000,1343173.000,1437375.000,2178045.000,3221283.000,3848520.000,6642474.000
LiabilitiesAndStockholdersEquity,12658.000,8380.000,3770.000,8034.000,2128014.000,1050524.000,995762.000,759320.000,884754.000,848279.000,489980.000,554743.000
LiabilitiesCurrent,,,5217.000,37841.000,1118629.000,1104127.000,965178.000,1057616.000,1785660.000,3020775.000,3648520.000,6442474.000
LoansPayableCurrent,,,,,,25000.000,25000.000,,,,,
LongTermNotesPayable,,,,,,,,,,,,200000.000
NotesPayableRelatedPartiesClassifiedCurrent,,,,,,,,,,200000.000,200000.000,
NotesPayableRelatedPartiesNoncurrent,,,,,,,,,,200000.000,,
OperatingLeasesFutureMinimumPaymentsDue,,,,,,,250521.000,218687.000,186356.000,105649.000,81613.000,63134.000
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,,,,129324.000,97489.000,65159.000,24036.000,81613.000,63134.000
OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,,,,,,,121197.000,121197.000,121197.000,81613.000,,
OperatingLossCarryforwards,,,31597.000,59957.000,,,,,,,,
OtherAccruedLiabilitiesCurrent,,,,,,,88072.000,170877.000,149097.000,124183.000,57417.000,70124.000
OtherAssetsNoncurrent,,,,,57961.000,54554.000,104365.000,98731.000,96231.000,87828.000,49845.000,49845.000
OtherLongTermDebtNoncurrent,,,,,4122.000,3858.000,2721.000,1997.000,22878.000,508.000,,
PreferredStockParOrStatedValuePerShare,,,,,,,,,,0.001,,
PreferredStockSharesAuthorized,,,,,,,,,,10000000.000,,
PreferredStockSharesIssued,,,,,,,,,,0.000,,
PreferredStockSharesOutstanding,,,,,,,,,,0.000,,
PrepaidExpenseAndOtherAssetsCurrent,,,,,,,,,,34264.000,79965.000,78448.000
PrepaidExpenseCurrent,,,,,148745.000,98979.000,51978.000,15393.000,15809.000,,,
PropertyPlantAndEquipmentGross,,,,,,,308293.000,308293.000,308293.000,295167.000,294581.000,294581.000
PropertyPlantAndEquipmentNet,,,,,260354.000,243839.000,233064.000,211718.000,190372.000,160516.000,138883.000,117836.000
RetainedEarningsAccumulatedDeficit,-6809.000,-30987.000,-31597.000,-59957.000,-7897947.000,-9259130.000,-9897564.000,-10442074.000,-11378740.000,-14245551.000,-26399453.000,-32006302.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,,,,,2101787.000,2616891.000,2916801.000,3250481.000,3388742.000,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,,,,,0.200,0.270,0.310,0.430,0.370,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,,,,,5942186.000,4910305.000,4626245.000,4338050.000,4173186.000,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,,,,,0.400,0.400,0.390,0.380,0.370,,,
SharesIssued,3375000.000,3905000.000,,,,,,,,,,
StockholdersEquity,7441.000,-837.000,-1447.000,-29807.000,1005263.000,-57461.000,-347411.000,-678055.000,-1293291.000,-2373004.000,-3358540.000,-6087731.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,7441.000,-837.000,-1447.000,-29807.000,1005263.000,-57461.000,-347411.000,-678055.000,-1293291.000,-2373004.000,-3358540.000,-6087731.000
UnrecognizedTaxBenefits,,,,,,,70000.000,,,,79000.000,
