,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-12-31,2015-03-31,2015-06-30,2015-09-30
PreferredStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
PreferredStockSharesAuthorized,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000
PreferredStockSharesIssued,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesOutstanding,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockValue,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PrepaidExpenseAndOtherAssetsCurrent,210701.000,143201.000,75000.000,62500.000,50000.000,37500.000,25000.000,12500.000,56261.000,46761.000,81446.000,9025.000,4275.000,0.000,16913.000
PropertyPlantAndEquipmentGross,,,,,,,13803.000,,,,13803.000,13803.000,,,
PropertyPlantAndEquipmentNet,12207.000,11676.000,11143.000,10612.000,10080.000,9548.000,9016.000,8484.000,7952.000,7420.000,6888.000,4759.000,4228.000,3696.000,3164.000
RetainedEarningsAccumulatedDeficit,-10164330.000,-10710163.000,-11247660.000,-11555958.000,-11902025.000,-12321493.000,-12731439.000,-13046843.000,-13346301.000,-13824926.000,-14355222.000,-15223949.000,-15397482.000,-26224277.000,-25747168.000
SecuredDebtCurrent,77500.000,77500.000,77500.000,77500.000,77500.000,77500.000,77500.000,77500.000,77500.000,0.000,0.000,,,,
SeniorNotes,,,,,,,77500.000,,,,0.000,,,,
SeniorNotesCurrent,,,,,,,77500.000,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,,,,,,,,,,,0.000,0.000,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,,,,,,,,,,,0.000,0.000,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,,,,,,,,,,,0.000,0.000,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,,,,,,,0.000,,,,0.000,0.000,,,
SharePrice,,,,,,,,,,,14.000,20.000,,,
SharesIssuedPricePerShare,,,,,,,,0.011,,,,,,,
StockholdersEquity,-1788582.000,-2143853.000,-2339553.000,-2624185.000,-2808985.000,-3025203.000,-3255315.000,-3404718.000,-3507920.000,-3759665.000,-4011081.000,-4318209.000,-4338432.000,-3803108.000,-2517246.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-1788582.000,-2143853.000,-2339553.000,-2624185.000,-2808985.000,-3025203.000,-3255315.000,-3404718.000,-3507920.000,-3759665.000,-4011081.000,-4318209.000,-4338432.000,-3803108.000,-2517246.000
UnsecuredDebt,,,,,,,,,,,0.000,94448.000,,,
UnsecuredDebtCurrent,59448.000,59448.000,59448.000,59448.000,59448.000,59448.000,67880.000,69448.000,94448.000,94448.000,94448.000,94448.000,94448.000,161178.000,222478.000
UnsecuredLongTermDebt,341010.000,344135.000,0.000,,,25000.000,25000.000,25000.000,0.000,0.000,0.000,138030.000,148030.000,71300.000,10000.000
ValuationAllowancesAndReservesBalance,34774.000,34774.000,34774.000,34774.000,34774.000,34774.000,34774.000,34774.000,34774.000,34774.000,34774.000,34774.000,34774.000,34774.000,0.000
