,2016-07-02,2016-10-01,2016-12-31,2017-04-01
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAllowanceForDoubtfulAccounts,,,10552000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsRestructuringCharges,,,14885000.000,
DeferredTaxAssetsValuationAllowance,158000000.000,51000000.000,24274000.000,
DeferredTaxLiabilities,,,346430000.000,
DeferredTaxLiabilitiesDeferredExpenseCapitalizedInventoryCosts,,,41765000.000,
DeferredTaxLiabilitiesGoodwillAndIntangibleAssets,,,435817000.000,
DeferredTaxLiabilitiesNoncurrent,455198000.000,395822000.000,380835000.000,393663000.000
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,216556000.000,
DefinedBenefitPlanFairValueOfPlanAssets,,,799166000.000,
EmployeeRelatedLiabilitiesCurrent,,,156999000.000,
FairValueAssetsLevel1ToLevel2TransfersAmount,,,0.000,0.000
FairValueAssetsLevel2ToLevel1TransfersAmount,,,0.000,0.000
FairValueLiabilitiesLevel1ToLevel2TransfersAmount,,,0.000,0.000
FairValueLiabilitiesLevel2ToLevel1TransfersAmount,,,0.000,0.000
FutureMinimumSubleaseRentalsSaleLeasebackTransactions,,,1227000.000,
FutureMinimumSubleaseRentalsSaleLeasebackTransactionsWithinFiveYears,,,54000.000,
FutureMinimumSubleaseRentalsSaleLeasebackTransactionsWithinFourYears,,,72000.000,
FutureMinimumSubleaseRentalsSaleLeasebackTransactionsWithinOneYear,,,984000.000,
FutureMinimumSubleaseRentalsSaleLeasebackTransactionsWithinThreeYears,,,59000.000,
FutureMinimumSubleaseRentalsSaleLeasebackTransactionsWithinTwoYears,,,58000.000,
Goodwill,3898096000.000,3899514000.000,3908484000.000,3922360000.000
IntangibleAssetsNetExcludingGoodwill,450125000.000,410036000.000,386881000.000,369122000.000
InterestPayableCurrent,,,3469000.000,
InventoryLIFOReserve,116000000.000,109000000.000,116000000.000,126000000.000
InventoryNet,1182495000.000,1218765000.000,1223037000.000,1197984000.000
Liabilities,6647774000.000,6614912000.000,6406800000.000,6603214000.000
LiabilitiesAndStockholdersEquity,8995635000.000,9108291000.000,8944450000.000,9177596000.000
LiabilitiesCurrent,2013725000.000,2088050000.000,1969285000.000,2095207000.000
LongTermDebt,3871266000.000,3831350000.000,3781713000.000,
LongTermDebtAndCapitalLeaseObligations,,3831350000.000,3781713000.000,3854504000.000
LongTermDebtCurrent,73077000.000,75230000.000,75962000.000,82234000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,,,2747332000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,,,75962000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,,,59017000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,,,100146000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,,,76637000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,,,743122000.000,
LongTermDebtNoncurrent,3798189000.000,3756120000.000,3705751000.000,3772270000.000
LongtermDebtPercentageBearingFixedInterestAmount,1400000000.000,900000000.000,900000000.000,959000000.000
LongtermDebtPercentageBearingVariableInterestAmount,2500000000.000,2900000000.000,2900000000.000,2896000000.000
MultiemployerPlansWithdrawalObligation,,,120000000.000,
OperatingLeasesFutureMinimumPaymentsDue,,,165432000.000,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,32197000.000,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,20601000.000,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,25039000.000,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,26127000.000,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,26630000.000,
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,34838000.000,
OtherAccruedLiabilitiesNoncurrent,,,32549000.000,
OtherAssetsCurrent,14115000.000,9691000.000,9781000.000,10643000.000
OtherAssetsNoncurrent,63654000.000,63324000.000,57898000.000,68470000.000
OtherLiabilitiesNoncurrent,380662000.000,374920000.000,350929000.000,342074000.000
OtherSundryLiabilitiesCurrent,,,22367000.000,
PensionAndOtherPostretirementDefinedBenefitPlansLiabilitiesNoncurrent,,,172895000.000,
PrepaidExpenseCurrent,69836000.000,68040000.000,72650000.000,87514000.000
PropertyPlantAndEquipmentGross,,,3492062000.000,
PropertyPlantAndEquipmentNet,1754684000.000,1735495000.000,1767611000.000,1789437000.000
PurchaseObligation,,,801000000.000,843000000.000
PurchaseObligationDueInNextTwelveMonths,653000000.000,696000000.000,725000000.000,
PurchaseObligationDueInSecondYear,130000000.000,130000000.000,76000000.000,76000000.000
PurchaseObligationDueInThirdYear,97000000.000,130000000.000,,
PurchaseObligationFutureMinimumPaymentsRemainderOfFiscalYear,880000000.000,956000000.000,,767000000.000
RestructuringReserve,,,,14746000.000
RestructuringReserveCurrent,,,22623000.000,
RestructuringReserveNoncurrent,,,838000.000,
RetainedEarningsAccumulatedDeficit,-346335000.000,-213324000.000,-136460000.000,-109644000.000
SelfInsuranceReserve,,,164372000.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedNumber,,,879609.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedWeightedAverageGrantDateFairValue,,,17.680,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,,,8661909.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,,,12.910,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableNumber,,,6224607.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableWeightedAverageExercisePrice,,,10.430,
StockholdersEquity,2347861000.000,2493379000.000,2537650000.000,2574382000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,2347861000.000,2493379000.000,2537650000.000,2574382000.000
UnrecognizedTaxBenefits,,,49240000.000,
UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued,,,4000000.000,
UnrecognizedTaxBenefitsThatWouldImpactEffectiveTaxRate,,,43000000.000,
ValuationAllowancesAndReservesBalance,,,24274000.000,
WorkersCompensationLiabilityCurrent,,,46482000.000,
WorkersCompensationLiabilityNoncurrent,,,117890000.000,
