,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31
DeferredTaxAssetsValuationAllowance,,,,,,,108000.000,,108000.000,219000.000,221000.000,265000.000
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,397020.000,435888.000,469299.000,472173.000,489126.000,513563.000,537119.000,543699.000,537961.000,547003.000,554363.000,
DueToOfficersOrStockholdersCurrentAndNoncurrent,,,,,,,,25000.000,25000.000,25000.000,,25000.000
DueToRelatedPartiesCurrent,0.000,25000.000,25000.000,,,,25000.000,,,25000.000,200000.000,25000.000
DueToRelatedPartiesCurrentAndNoncurrent,,,,,,,,,,,25000.000,
InterestPayableCurrent,930.000,930.000,5342.000,10155.000,14967.000,19780.000,402.000,6180.000,10543.000,14954.000,2948.000,7264.000
Liabilities,201815.000,209704.000,208644.000,211559.000,214967.000,224559.000,210839.000,206992.000,210918.000,225765.000,206334.000,209746.000
LiabilitiesAndStockholdersEquity,240545.000,209566.000,175095.000,175136.000,161591.000,146746.000,109470.000,99043.000,108707.000,114512.000,87722.000,387194.000
LiabilitiesCurrent,201815.000,209704.000,208644.000,211559.000,214967.000,224559.000,210839.000,206992.000,210918.000,225765.000,206334.000,209746.000
LineOfCredit,,,,,,,175000.000,,,,,
LineOfCreditFacilityMaximumBorrowingCapacity,,,,,,,500000.000,,,,500000.000,500000.000
LongTermDebtPercentageBearingFixedInterestRate,,,0.100,,,,,,,,,
NotesPayableRelatedPartiesClassifiedCurrent,200000.000,175000.000,175000.000,,,,,,175000.000,175000.000,,200000.000
OperatingLossCarryforwards,,,469000.000,,,,537000.000,,538000.000,547003.000,554000.000,663000.000
PreferredStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
PreferredStockSharesAuthorized,25000000.000,25000000.000,25000000.000,25000.000,25000.000,25000.000,25000.000,25000.000,25000.000,25000.000,25000.000,25000000.000
PreferredStockSharesIssued,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesOutstanding,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockValue,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PrepaidExpenseAndOtherAssetsCurrent,,,,,,,,,,,,2363.000
PrepaidExpenseCurrent,,,,,,,,,,10013.000,2363.000,303750.000
PropertyPlantAndEquipmentGross,,,315000.000,,,,255000.000,255000.000,255000.000,255000.000,240000.000,240000.000
PropertyPlantAndEquipmentNet,218611.000,176111.000,154861.000,114166.000,97916.000,81666.000,65415.000,54999.000,47500.000,40000.000,32500.000,25000.000
RetainedEarningsAccumulatedDeficit,,,,,,,,,,,,-663303.000
StockholdersEquity,38730.000,-138.000,-33549.000,-36423.000,-53376.000,-77813.000,-101369.000,-107949.000,-102211.000,-111253.000,-118613.000,177447.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,38730.000,-138.000,-33549.000,-36423.000,-53376.000,-77813.000,-101369.000,-107949.000,-102211.000,-111253.000,-118612.000,177448.000
