,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
CapitalizedCostsAccumulatedDepreciationDepletionAmortizationAndValuationAllowanceForRelatingToOilAndGasProducingActivities,,,,,-596162.000,,,,,,,,14688047.000,,,,29863838.000,,,,41347152.000,
CapitalizedCostsOilAndGasProducingActivitiesGross,,,,,,,,,,,,,167246209.000,,,,271130365.000,,,,253265703.000,
CapitalizedCostsOilAndGasProducingActivitiesNet,,,,,,,,,,,,,152558162.000,,,,241266527.000,,,,211918551.000,
CapitalizedCostsProvedProperties,,,,,,,,,,,,6805563.000,166036400.000,,,,269590374.000,,,,250133965.000,
CapitalizedCostsSupportEquipmentAndFacilities,,,,,,,,,,,,,1209809.000,,,,1539991.000,,,,1549311.000,
Cash,,,,,5404167.000,3997679.000,18431920.000,7867616.000,52350583.000,37732846.000,,29066848.000,8622235.000,2850125.000,5767566.000,3118234.000,4431350.000,3811166.000,8328712.000,2249007.000,71086381.000,55418128.000
CashAndCashEquivalentsAtCarryingValue,620907.000,4423913.000,8014452.000,9846250.000,5404167.000,3997679.000,18431920.000,7867616.000,,37732846.000,45535352.000,29066848.000,8622235.000,2850125.000,5767566.000,3118234.000,4431350.000,3811166.000,8328712.000,2249007.000,71086381.000,55418128.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.000,0.000,0.000,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,75000000.000,75000000.000,75000000.000,75000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000
CommonStockSharesIssued,3548200.000,4715704.000,5786884.000,12993778.000,14166011.000,14272733.000,17801313.000,17801313.000,23576313.000,23601674.000,25645614.000,25725001.000,25734467.000,25767582.000,30276342.000,30391342.000,30391942.000,,,,49113063.000,
CommonStockSharesOutstanding,3548200.000,4715704.000,5786884.000,12993778.000,14166011.000,14272733.000,17801313.000,17801313.000,23576313.000,23601674.000,25645614.000,25725001.000,25734467.000,25767582.000,30276342.000,30391342.000,30391942.000,30396942.000,41917061.000,41917061.000,49113063.000,49116554.000
CommonStockValue,3548.000,4716.000,5787.000,12994.000,14166.000,14273.000,17801.000,17801.000,23576.000,23601.000,25646.000,25725.000,25734.000,25767.000,30276.000,30391.000,30392.000,30397.000,41917.000,41917.000,49113.000,49116.000
DeferredFinanceCostsNet,,,,,,,,,,,,,,,,744379.000,820904.000,609038.000,541367.000,473696.000,406025.000,338354.000
DeferredIncomeTaxLiabilities,,,,,625951.000,,,,,,,,,,,,,,,,,
DeferredTaxAssetsLiabilitiesNet,,,,,,,,,,,,,,,,,-64323.000,,,,20051908.000,
DeferredTaxAssetsLiabilitiesNetNoncurrent,,,,,,,,,,,,,,,,,64323.000,9035380.000,18622338.000,21888849.000,20051908.000,20308121.000
DeferredTaxAssetsNet,,,,,2468860.000,,,,,,,,20744105.000,,,,24462781.000,,,,30144197.000,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,,,,,,,18490819.000,,,,21396263.000,,,,26329288.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefits,,,,,,,,,,,,,2253286.000,,,,3066518.000,,,,3814909.000,
DeferredTaxLiabilities,,,,,,,,,,,,,4939390.000,,,,,,,,,
DeferredTaxLiabilitiesNoncurrent,,,,,625950.000,625950.000,625950.000,625950.000,703651.000,1387087.000,3044298.000,4058257.000,4939390.000,4366405.000,4772921.000,4088769.000,0.000,,,,,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,,,,,,,,,,25683495.000,,,,24398458.000,,,,10092289.000,
DepositsAssetsCurrent,1000.000,1000.000,26542.000,,,,,,,,,,,,,,,,,,,
DerivativeLiabilitiesCurrent,,,,130104.000,0.000,,,,,,,,,,,,,,,,,
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,-1049548.000,-1062369.000,-1127905.000,,,,,,,,,,,,,,,,,,,
DueFromRelatedPartiesNoncurrent,,,1391570.000,,,,,,,,,,,,,,,,,,,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,,,,,,,,,,,,,5053443.000,4398755.000,3774874.000,3123144.000,4259234.000,3739762.000,2955503.000,2473232.000,7246547.000,6317761.000
FairValueConcentrationOfRiskCashAndCashEquivalents,,,,,,,,,,,,,8372235.000,,,,4181350.000,,,,70836381.000,
FixturesAndEquipmentGross,,,,,,175106.000,,,257911.000,381762.000,497121.000,,,,,,,,,,,
FurnitureAndFixturesGross,,,,,,,,257911.000,,,,,,,,,,,,,,
Liabilities,2161.000,5645.000,29477.000,,,,,,,,,,25098930.000,25292251.000,58937194.000,58775533.000,64635117.000,65696217.000,11276596.000,15438341.000,17056426.000,26890864.000
LiabilitiesAndStockholdersEquity,627902.000,5283730.000,9521160.000,22228092.000,28513378.000,28527030.000,48488639.000,52718455.000,111723418.000,117247797.000,150555825.000,155215349.000,167641460.000,167576345.000,251327685.000,251870333.000,250866245.000,237259126.000,228570644.000,227333513.000,307597399.000,321151254.000
LiabilitiesCurrent,2161.000,5645.000,29477.000,1798474.000,1191431.000,681456.000,2031052.000,5248034.000,7231643.000,9669834.000,8654340.000,9157583.000,16263051.000,6930803.000,6999288.000,7525150.000,11333167.000,7246986.000,3554577.000,7435554.000,9099391.000,18561210.000
LiabilitiesNoncurrent,,,,303289.000,1122236.000,1345380.000,1424556.000,1680948.000,1886061.000,3188311.000,5321143.000,6851067.000,,,,,,,,,,
LineOfCredit,,,,,,,,,,,,,10000000.000,,,,,,,,0.000,
LineOfCreditFacilityMaximumBorrowingCapacity,,,,,,,,,,,,,,40000000.000,100000000.000,100000000.000,100000000.000,100000000.000,,,,
LinesOfCreditCurrent,,,,,0.000,,,,,,,,,,,,,,,,,
LongTermDebt,,,,,,,,,,,,,,10000000.000,40900000.000,40900000.000,45900000.000,50900000.000,0.000,0.000,,
NotesPayable,,,,0.000,0.000,,,,,,,,,,,,,,,,,
OilAndGasJointInterestBillingReceivablesCurrent,,,,,,,,,,,,1373213.000,2683787.000,3001085.000,2627771.000,2722958.000,1629165.000,859018.000,800398.000,611236.000,454461.000,271345.000
OilAndGasPropertyFullCostMethodGross,,,,,,,,,58040724.000,80615298.000,107371894.000,133091421.000,166036400.000,175689596.000,257757735.000,266979567.000,269590374.000,252119193.000,231234309.000,235671313.000,250133965.000,279486903.000
OilAndGasPropertyFullCostMethodNet,0.000,,,,,24746661.000,30606490.000,45055587.000,,,6510791.000,,6805563.000,,,,,,,,,
OilAndGasReclamationLiabilityNoncurrent,,,,,,,,,,,,,294772.000,,,,,,,,,
OperatingLeasesFutureMinimumPaymentsDue,,,,,,,,,,,,,1519695.000,,,,1193738.000,,,,711635.000,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,,,,,,,,,,465175.000,,,,574803.000,,,,552335.000,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,,,,,,,,,,66250.000,,,,,,,,,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,,,,,,,450935.000,,,,71700.000,,,,,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,,,,,,,537335.000,,,,547235.000,,,,159300.000,
OtherAccruedLiabilitiesCurrent,,,,,,,,,,,709566.000,429859.000,22029.000,0.000,0.000,0.000,309898.000,0.000,0.000,0.000,0.000,
OtherAccruedLiabilitiesCurrentAndNoncurrent,,,,,,,,,1002153.000,2323456.000,,,,,,,,,,,,
PreferredStockParOrStatedValuePerShare,,,,,0.001,0.001,0.001,0.000,0.000,0.000,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
PreferredStockSharesAuthorized,,,,,50000000.000,75000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000
PreferredStockSharesIssued,,,,,,,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesOutstanding,,,,,,,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockValue,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PrepaidExpenseCurrent,1100.000,1100.000,1500.000,120706.000,60398.000,63033.000,93193.000,68567.000,66051.000,47213.000,259096.000,216853.000,160600.000,149731.000,1175483.000,320273.000,146118.000,170686.000,422180.000,330600.000,226835.000,132813.000
PropertyPlantAndEquipmentGross,,,,12512798.000,23227010.000,24921767.000,30836037.000,45313498.000,58298635.000,80997060.000,107869015.000,133948719.000,167246209.000,177063809.000,259283583.000,268519558.000,271130365.000,253659184.000,232774300.000,237220624.000,253265703.000,284747363.000
PropertyPlantAndEquipmentNet,,,,12130320.000,22630848.000,23981997.000,29499605.000,43059950.000,55418382.000,76586611.000,99980750.000,121565586.000,152558162.000,158721464.000,237736205.000,242303827.000,241266527.000,220400719.000,196936634.000,198814805.000,211918551.000,239926192.000
PropertyPlantAndEquipmentOther,,,,,,,,,,,,857298.000,1209809.000,1374213.000,1525848.000,1539991.000,1539991.000,1539991.000,1539991.000,1549311.000,1549311.000,1549311.000
ProvedOilAndGasPropertySuccessfulEffortMethod,,,,,,,,,,,6805563.000,,,,,,,,,,,
RetainedEarningsAccumulatedDeficit,,,,-6117639.000,-5983818.000,-6949098.000,-7839491.000,-7970984.000,-6436027.000,-5272338.000,-2450600.000,-724131.000,1984473.000,1008849.000,1543016.000,404748.000,-7068298.000,-22343342.000,-38284842.000,-44228979.000,-44705985.000,-41830241.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant,,,,,,,,,,,,,2136500.000,2136500.000,2132750.000,2132750.000,1874250.000,1874250.000,1963650.000,1949650.000,1367150.000,1367150.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,,,,,,,,,,,,,728000.000,,,,1214000.000,,,,1722850.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,,,,,,,,,,,,,2684500.000,,,,2881150.000,,,,3362350.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingAggregateIntrinsicValue,,,,,,,,,,,,,15780775.000,,,,7149300.000,,,,23872914.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardPerShareWeightedAveragePriceOfSharesPurchased,,,,,,,,,,,,,10.500,10.620,11.190,9.870,7.050,5.050,8.820,10.950,12.990,10.820
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,,,,,,,,,,,,,5299000.000,621550.000,1553050.000,1553050.000,4170000.000,,,,15477634.000,
StockholdersEquity,625741.000,5278085.000,9491683.000,20126329.000,26199711.000,26500194.000,45033031.000,45789473.000,102605714.000,104389652.000,136580342.000,139206699.000,142542530.000,142284094.000,192390491.000,193094800.000,186231128.000,171562909.000,217294048.000,211895172.000,290540973.000,294260390.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,625741.000,5278085.000,9491683.000,,,,,,,,,,142542530.000,142284094.000,192390491.000,193094800.000,186231128.000,171562909.000,217294048.000,211895172.000,290540973.000,294260390.000
