,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssetsPrepaidExpenseAndOtherAssets,,,,,3000000.000,3000000.000,,3000000.000,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentLiabilitiesAccountsPayable,,,,,25000000.000,25000000.000,,25000000.000,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedIntangibles,,,,,4000000.000,4000000.000,,4000000.000,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedInventory,,,,,1000000.000,1000000.000,,1000000.000,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNet,,,,,1314000000.000,1426000000.000,,1426000000.000,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNoncurrentLiabilitiesLongTermDebt,,,,,450000000.000,450000000.000,450000000.000,450000000.000,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedPropertyPlantAndEquipment,,,,,1756000000.000,1868000000.000,1868000000.000,1868000000.000,,,,,,
CapitalLeasesBalanceSheetAssetsByMajorClassNet,129000000.000,150000000.000,150000000.000,149000000.000,144000000.000,145000000.000,143000000.000,144000000.000,149000000.000,155000000.000,155000000.000,142000000.000,,
CapitalLeasesLesseeBalanceSheetAssetsByMajorClassAccumulatedDeprecation,62000000.000,65000000.000,64000000.000,64000000.000,62000000.000,65000000.000,69000000.000,71000000.000,77000000.000,82000000.000,85000000.000,82000000.000,,
CashAndCashEquivalentsAtCarryingValue,435000000.000,545000000.000,543000000.000,566000000.000,547000000.000,511000000.000,628000000.000,609000000.000,692000000.000,810000000.000,859000000.000,1418000000.000,862000000.000,784000000.000
CommonStockCapitalSharesReservedForFutureIssuance,,,,,,,,,,62117847.000,62204701.000,21823633.000,29922923.000,17979543.000
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,30000000000.000,30000000000.000,30000000000.000,30000000000.000,30000000000.000,30000000000.000,30000000000.000,30000000000.000,30000000000.000,30000000000.000,30000000000.000,10000000000.000,10000000000.000,10000000000.000
CommonStockSharesIssued,984615364.000,984617365.000,984617365.000,984623863.000,987474411.000,987479736.000,987480629.000,987487127.000,989791431.000,989805225.000,989810812.000,329351581.000,330851894.000,330916295.000
CommonStockSharesOutstanding,984615364.000,984617365.000,984617365.000,984623863.000,987445644.000,987450969.000,987451862.000,987458360.000,989762664.000,989776458.000,989782045.000,329341992.000,329628890.000,325235234.000
CommonStockValue,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,3000000.000,
CommonStockValueOutstanding,,,,,,,,,,,,,,3000000.000
ConstructionInProgressGross,92000000.000,81000000.000,97000000.000,53000000.000,97000000.000,98000000.000,102000000.000,80000000.000,140000000.000,137000000.000,112000000.000,105000000.000,,
CostMethodInvestments,16000000.000,17000000.000,17000000.000,17000000.000,17000000.000,13000000.000,9000000.000,9000000.000,9000000.000,9000000.000,9000000.000,9000000.000,,
CustomerLoyaltyProgramLiabilityCurrent,,,,449000000.000,,,,494000000.000,,,,543000000.000,,
CustomerLoyaltyProgramLiabilityNoncurrent,621000000.000,630000000.000,637000000.000,720000000.000,742000000.000,744000000.000,754000000.000,784000000.000,803000000.000,833000000.000,853000000.000,889000000.000,898000000.000,884000000.000
DebtInstrumentCarryingAmount,,,,,,,,,,,,10233000000.000,6718000000.000,6706000000.000
DebtInstrumentUnamortizedDiscount,28000000.000,26000000.000,24000000.000,21000000.000,20000000.000,19000000.000,19000000.000,17000000.000,,,,,,
DebtInstrumentUnamortizedDiscountPremiumAndDebtIssuanceCostsNet,,,,,,,,,,,,-115000000.000,-89000000.000,-86000000.000
DecreaseInUnrecognizedTaxBenefitsIsReasonablyPossible,,,,,,,,,1000000.000,1000000.000,1000000.000,8000000.000,8000000.000,8000000.000
DeferredCompensationLiabilityClassifiedNoncurrent,,,,103000000.000,,,,173000000.000,,,,117000000.000,,
DeferredCompensationShareBasedArrangementsLiabilityCurrent,,,,,,,,,,,,16000000.000,,
DeferredIncomeTaxLiabilities,,,,,,,,,,,,4956000000.000,,
DeferredRevenueCurrent,,,,52000000.000,,,,65000000.000,,,,65000000.000,,
DeferredRevenueNoncurrent,632000000.000,593000000.000,544000000.000,495000000.000,447000000.000,395000000.000,341000000.000,283000000.000,228000000.000,161000000.000,96000000.000,64000000.000,22000000.000,99000000.000
DeferredTaxAssetsEquityMethodInvestments,,,,34000000.000,,,,0.000,,,,,,
DeferredTaxAssetsGross,,,,1159000000.000,,,,1136000000.000,,,,1005000000.000,,
DeferredTaxAssetsLiabilitiesNet,,,,-5041000000.000,,,,4552000000.000,,,,,,
DeferredTaxAssetsNet,,,,661000000.000,,,,645000000.000,,,,498000000.000,,
DeferredTaxAssetsNetCurrent,23000000.000,23000000.000,23000000.000,20000000.000,20000000.000,20000000.000,20000000.000,,,,,,,
DeferredTaxAssetsNetNoncurrent,195000000.000,196000000.000,195000000.000,155000000.000,159000000.000,154000000.000,157000000.000,78000000.000,77000000.000,76000000.000,75000000.000,117000000.000,82000000.000,82000000.000
DeferredTaxAssetsOperatingLossCarryforwards,,,,525000000.000,,,,456000000.000,,,,410000000.000,,
DeferredTaxAssetsOperatingLossCarryforwardsForeign,,,,498000000.000,,,,441000000.000,,,,400000000.000,,
DeferredTaxAssetsOperatingLossCarryforwardsNotSubjectToExpiration,,,,482000000.000,,,,427000000.000,,,,393000000.000,,
DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,,,,27000000.000,,,,15000000.000,,,,10000000.000,,
DeferredTaxAssetsOperatingLossCarryforwardsSubjectToExpiration,,,,43000000.000,,,,29000000.000,,,,17000000.000,,
DeferredTaxAssetsOther,,,,25000000.000,,,,108000000.000,,,,83000000.000,,
DeferredTaxAssetsTaxCreditCarryforwardsForeign,,,,2000000.000,,,,,,,,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsEmployeeCompensation,,,,227000000.000,,,,254000000.000,,,,228000000.000,,
DeferredTaxAssetsTaxDeferredExpenseOther,,,,70000000.000,,,,79000000.000,,,,84000000.000,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsDeferredRent,,,,115000000.000,,,,100000000.000,,,,92000000.000,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsOther,,,,93000000.000,,,,88000000.000,,,,72000000.000,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsRestructuringCharges,,,,14000000.000,,,,,,,,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsSelfInsurance,,,,54000000.000,,,,51000000.000,,,,36000000.000,,
DeferredTaxAssetsValuationAllowance,,,,498000000.000,,,,491000000.000,,,,507000000.000,,
DeferredTaxLiabilities,,,,5702000000.000,,,,5197000000.000,,,,4458000000.000,,
DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets,,,,526000000.000,,,,520000000.000,,,,330000000.000,,
DeferredTaxLiabilitiesInvestments,,,,,,,,11000000.000,,,,64000000.000,,
DeferredTaxLiabilitiesNoncurrent,5111000000.000,5058000000.000,5137000000.000,5216000000.000,5344000000.000,5192000000.000,5293000000.000,4630000000.000,4593000000.000,4533000000.000,4487000000.000,4575000000.000,1723000000.000,1673000000.000
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,2195000000.000,,,,2198000000.000,,,,2377000000.000,,
DeferredTaxLiabilitiesTaxDeferredIncome,,,,598000000.000,,,,544000000.000,,,,520000000.000,,
DeferredTaxLiabilitiesUnrealizedCurrencyTransactionGains,,,,407000000.000,,,,0.000,,,,,,
DefinedBenefitPensionPlanLiabilitiesNoncurrent,,,,204000000.000,,,,183000000.000,,,,215000000.000,,
DepositLiabilityCurrent,,,,201000000.000,,,,212000000.000,,,,218000000.000,,
DisposalGroupIncludingDiscontinuedOperationAssetsNoncurrent,,,,,,,,,,,,,0.000,0.000
DisposalGroupIncludingDiscontinuedOperationPropertyPlantAndEquipment,,,,1543000000.000,,111000000.000,0.000,0.000,,,,,,
EmployeeRelatedLiabilitiesCurrent,,,,475000000.000,,,,475000000.000,,,,584000000.000,,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,,,,,,,,,,143000000.000,116000000.000,99000000.000,171000000.000,165000000.000
EquityMethodInvestmentDifferenceBetweenCarryingAmountAndUnderlyingEquity,,,,55000000.000,,,,,,,,,,
EquityMethodInvestments,248000000.000,240000000.000,157000000.000,153000000.000,139000000.000,143000000.000,145000000.000,129000000.000,118000000.000,120000000.000,123000000.000,105000000.000,,
FinancingReceivableRecordedInvestmentCurrent,940000000.000,947000000.000,958000000.000,980000000.000,965000000.000,997000000.000,1011000000.000,1035000000.000,1031000000.000,1046000000.000,1061000000.000,1099000000.000,,
FinancingReceivableRecordedInvestmentNonaccrualStatus,31000000.000,31000000.000,31000000.000,31000000.000,31000000.000,31000000.000,30000000.000,32000000.000,33000000.000,34000000.000,34000000.000,38000000.000,,
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,1827000000.000,,,,2118000000.000,,,,,1649000000.000,1700000000.000
FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,,,,619000000.000,,,,446000000.000,,,,394000000.000,363000000.000,417000000.000
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,,326000000.000,,,,323000000.000,,,,302000000.000,,
FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,,,,,,,,,,,,,211000000.000,152000000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,,,227000000.000,,,,195000000.000,,,,81000000.000,71000000.000,76000000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,,,237000000.000,,,,233000000.000,,,,208000000.000,201000000.000,204000000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,,,263000000.000,,,,255000000.000,,,,259000000.000,248000000.000,249000000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,,308000000.000,,,,283000000.000,,,,282000000.000,267000000.000,264000000.000
FiniteLivedIntangibleAssetsGross,,,,3807000000.000,,,,3853000000.000,,,,2653000000.000,2579000000.000,2630000000.000
FiniteLivedIntangibleAssetsNet,1425000000.000,1390000000.000,1346000000.000,1980000000.000,,,,1735000000.000,,1077000000.000,1044000000.000,1019000000.000,930000000.000,930000000.000
Goodwill,6222000000.000,6227000000.000,6185000000.000,6154000000.000,5916000000.000,5945000000.000,5902000000.000,5887000000.000,5890000000.000,5862000000.000,5855000000.000,5822000000.000,5135000000.000,5164000000.000
GoodwillGross,,,,9681000000.000,,,,8662000000.000,,,,8597000000.000,,
GoodwillImpairedAccumulatedImpairmentLoss,,,,3527000000.000,,,,2775000000.000,,,,2775000000.000,,
GuarantyLiabilities,,,,37000000.000,,,,25000000.000,,,,,,
IncomeTaxesReceivable,,,,132000000.000,29000000.000,38000000.000,19000000.000,97000000.000,28000000.000,18000000.000,17000000.000,13000000.000,0.000,0.000
IndefiniteLivedIntangibleAssetsExcludingGoodwill,5013000000.000,5016000000.000,4987000000.000,4963000000.000,4925000000.000,4940000000.000,4929000000.000,4919000000.000,4920000000.000,4911000000.000,4908000000.000,4848000000.000,4856000000.000,4872000000.000
IntangibleAssetsNetExcludingGoodwill,,,,1980000000.000,,,,1735000000.000,,,,1526000000.000,1361000000.000,1362000000.000
InventoryNet,397000000.000,359000000.000,350000000.000,404000000.000,421000000.000,424000000.000,430000000.000,442000000.000,469000000.000,459000000.000,508000000.000,541000000.000,,
InvestmentsInAffiliatesSubsidiariesAssociatesAndJointVentures,264000000.000,257000000.000,174000000.000,170000000.000,156000000.000,156000000.000,154000000.000,138000000.000,127000000.000,129000000.000,132000000.000,114000000.000,,
Land,4098000000.000,4097000000.000,4115000000.000,3009000000.000,3450000000.000,3487000000.000,3484000000.000,3486000000.000,3473000000.000,3473000000.000,3451000000.000,3396000000.000,,
Liabilities,21946000000.000,21750000000.000,21574000000.000,21411000000.000,21283000000.000,20982000000.000,20752000000.000,19765000000.000,19516000000.000,19507000000.000,19380000000.000,20362000000.000,12691000000.000,12754000000.000
LiabilitiesAndStockholdersEquity,26393000000.000,26497000000.000,26324000000.000,26125000000.000,25905000000.000,26051000000.000,25932000000.000,25716000000.000,25721000000.000,25853000000.000,25871000000.000,26211000000.000,14287000000.000,14269000000.000
LiabilitiesCurrent,1986000000.000,2120000000.000,2140000000.000,2257000000.000,2298000000.000,2426000000.000,2558000000.000,2467000000.000,2545000000.000,2663000000.000,2598000000.000,2684000000.000,1967000000.000,1989000000.000
LiabilitiesOfDisposalGroupIncludingDiscontinuedOperation,,,,36000000.000,,10000000.000,,,,,,,,
LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationCurrent,,,,36000000.000,,10000000.000,,0.000,,,,,0.000,0.000
LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationNoncurrent,,,,,,,,,,,,,0.000,0.000
LineOfCreditFacilityMaximumBorrowingCapacity,1000000000.000,1000000000.000,1000000000.000,,1000000000.000,1000000000.000,1000000000.000,,,,,,,
LineOfCreditFacilityRemainingBorrowingCapacity,954000000.000,952000000.000,953000000.000,,955000000.000,955000000.000,955000000.000,,,,,,,
LongTermDebtAndCapitalLeaseObligations,11551000000.000,11314000000.000,11124000000.000,10803000000.000,10572000000.000,10400000000.000,9945000000.000,9710000000.000,9878000000.000,9900000000.000,9883000000.000,10020000000.000,6588000000.000,6572000000.000
LongTermDebtAndCapitalLeaseObligationsCurrent,3000000.000,3000000.000,3000000.000,10000000.000,10000000.000,10000000.000,116000000.000,111000000.000,97000000.000,98000000.000,101000000.000,98000000.000,41000000.000,48000000.000
LongTermDebtAndCapitalLeaseObligationsIncludingCurrentMaturities,,,,,,,,,10076000000.000,10093000000.000,,,,
LongTermDebtFairValue,,,64000000.000,,,,,,,,,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,7652000000.000,7558000000.000,7224000000.000,6842000000.000,6681000000.000,6515000000.000,6167000000.000,1796000000.000,,,,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,34000000.000,61000000.000,34000000.000,136000000.000,,,,227000000.000,,,,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,4068000000.000,4110000000.000,4097000000.000,59000000.000,485000000.000,481000000.000,481000000.000,4282000000.000,,,,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,96000000.000,139000000.000,164000000.000,4083000000.000,3564000000.000,3563000000.000,3562000000.000,481000000.000,,,,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,622000000.000,363000000.000,433000000.000,355000000.000,359000000.000,349000000.000,348000000.000,3493000000.000,,,,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,69000000.000,109000000.000,136000000.000,238000000.000,245000000.000,213000000.000,229000000.000,285000000.000,,,,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalRemainderOfFiscalYear,,,,,116000000.000,88000000.000,48000000.000,,,,,,,
MinorityInterest,-89000000.000,-87000000.000,-40000000.000,-38000000.000,-40000000.000,-36000000.000,-34000000.000,-34000000.000,-32000000.000,-29000000.000,-25000000.000,-50000000.000,-2000000.000,0.000
MultiemployerPlansAccumulatedBenefitObligation,,,,,,,,,,,,405000000.000,,
MultiemployerPlansPlanAssets,,,,,,,,,,,,289000000.000,,
NotesAndLoansReceivableGrossCurrent,132000000.000,129000000.000,133000000.000,142000000.000,132000000.000,,,,,,,,,
NotesAndLoansReceivableGrossNoncurrent,896000000.000,901000000.000,895000000.000,906000000.000,913000000.000,,,,,,,,,
NotesAndLoansReceivableNetCurrent,93000000.000,52000000.000,56000000.000,66000000.000,60000000.000,66000000.000,68000000.000,74000000.000,124000000.000,129000000.000,128000000.000,138000000.000,,
NotesAndLoansReceivableNetNoncurrent,634000000.000,359000000.000,381000000.000,416000000.000,451000000.000,502000000.000,544000000.000,592000000.000,897000000.000,905000000.000,929000000.000,963000000.000,,
NotesReceivableGross,985000000.000,988000000.000,1002000000.000,1024000000.000,1011000000.000,1037000000.000,1053000000.000,1082000000.000,1081000000.000,1093000000.000,1108000000.000,1151000000.000,,
NotesReceivableNet,937000000.000,938000000.000,934000000.000,950000000.000,947000000.000,,,,,,,,,
NumberOfCountriesInWhichEntityOperates,92.000,93.000,,,,,,,,,,,,
OperatingLeasesFutureMinimumPaymentsDue,,,,3107000000.000,,,,2500000000.000,,,,,,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,263000000.000,,,,247000000.000,,,,,,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,,223000000.000,,,,179000000.000,,,,,,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,234000000.000,,,,195000000.000,,,,,,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,240000000.000,,,,208000000.000,,,,,,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,253000000.000,,,,229000000.000,,,,,,
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,,1894000000.000,,,,1442000000.000,,,,,,
OperatingLossCarryforwardsValuationAllowance,,,,,,,,,,,,385000000.000,,
OtherAccruedLiabilitiesCurrent,,,,505000000.000,,,,539000000.000,,,,563000000.000,,
OtherAssetsCurrent,68000000.000,65000000.000,56000000.000,70000000.000,31000000.000,52000000.000,38000000.000,38000000.000,38000000.000,52000000.000,48000000.000,39000000.000,43000000.000,46000000.000
OtherAssetsNoncurrent,391000000.000,410000000.000,390000000.000,356000000.000,349000000.000,358000000.000,368000000.000,368000000.000,297000000.000,313000000.000,359000000.000,334000000.000,443000000.000,452000000.000
OtherFiniteLivedIntangibleAssetsGross,,,,,,,,,,,,,1172000000.000,1205000000.000
OtherIntangibleAssetsNet,739000000.000,727000000.000,695000000.000,674000000.000,639000000.000,629000000.000,603000000.000,586000000.000,563000000.000,543000000.000,525000000.000,507000000.000,431000000.000,432000000.000
OtherLiabilitiesNoncurrent,1127000000.000,1145000000.000,1179000000.000,1168000000.000,1169000000.000,1181000000.000,1238000000.000,1282000000.000,1092000000.000,1060000000.000,1126000000.000,1509000000.000,1493000000.000,1537000000.000
OtherLongTermDebt,,,,,,,,,476000000.000,448000000.000,,,,
OtherLongTermDebtCurrent,,,,,,,,,96000000.000,88000000.000,80000000.000,73000000.000,,
OtherLongTermDebtNoncurrent,,,,,,,,,377000000.000,357000000.000,337000000.000,621000000.000,,
OtherSundryLiabilitiesNoncurrent,,,,85000000.000,,,,99000000.000,,,,118000000.000,,
PreferredStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
PreferredStockSharesAuthorized,3000000000.000,3000000000.000,3000000000.000,3000000000.000,3000000000.000,3000000000.000,3000000000.000,3000000000.000,3000000000.000,3000000000.000,3000000000.000,3000000000.000,3000000000.000,3000000000.000
PreferredStockSharesIssued,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesOutstanding,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockValue,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PrepaidExpenseCurrent,182000000.000,166000000.000,172000000.000,133000000.000,153000000.000,146000000.000,182000000.000,147000000.000,193000000.000,186000000.000,171000000.000,137000000.000,129000000.000,123000000.000
PropertyPlantAndEquipmentFairValueDisclosure,,,144000000.000,,,,,,,,,,,
PropertyPlantAndEquipmentGross,10896000000.000,10980000000.000,11121000000.000,9352000000.000,11120000000.000,11180000000.000,11193000000.000,11239000000.000,11349000000.000,11407000000.000,11410000000.000,11219000000.000,,
PropertyPlantAndEquipmentNet,9031000000.000,9036000000.000,9124000000.000,7483000000.000,9193000000.000,9191000000.000,9132000000.000,9119000000.000,9098000000.000,9107000000.000,9020000000.000,8930000000.000,341000000.000,338000000.000
RestrictedCashAndCashEquivalents,,,,202000000.000,269000000.000,248000000.000,276000000.000,247000000.000,281000000.000,271000000.000,272000000.000,266000000.000,124000000.000,125000000.000
RestrictedCashAndCashEquivalentsAtCarryingValue,287000000.000,284000000.000,288000000.000,202000000.000,269000000.000,248000000.000,276000000.000,247000000.000,281000000.000,271000000.000,272000000.000,266000000.000,124000000.000,125000000.000
RetainedEarningsAccumulatedDeficit,-5208000000.000,-4999000000.000,-4816000000.000,-4658000000.000,-4508000000.000,-4347000000.000,-4137000000.000,-3392000000.000,-3152000000.000,-2984000000.000,-2866000000.000,-3323000000.000,-7631000000.000,-7514000000.000
SelfInsuranceReserveCurrent,,,,82000000.000,,,,90000000.000,,,,99000000.000,,
SelfInsuranceReserveNoncurrent,,,,83000000.000,,,,87000000.000,,,,131000000.000,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,,,,0.000,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,,,,0.000,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,,,,21.530,,,,,,,,,,
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedNumberOfShares,,,,986128.000,,,,,,,,,,
SignificantChangeInUnrecognizedTaxBenefitsIsReasonablyPossibleAmountOfUnrecordedBenefit,4000000.000,1000000.000,1000000.000,23000000.000,25000000.000,24000000.000,21000000.000,220000000.000,,,,,,
StockRepurchaseProgramAuthorizedAmount1,,,,,,,,,,,,,1000000000.000,1000000000.000
StockRepurchaseProgramRemainingAuthorizedRepurchaseAmount1,,,,,,,,,,,,,930000000.000,648000000.000
StockholdersEquity,4536000000.000,4834000000.000,4790000000.000,4752000000.000,4662000000.000,5105000000.000,5214000000.000,5985000000.000,6237000000.000,6375000000.000,6516000000.000,5899000000.000,1598000000.000,1515000000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,4447000000.000,4747000000.000,4750000000.000,4714000000.000,4622000000.000,5069000000.000,5180000000.000,5951000000.000,6205000000.000,6346000000.000,6491000000.000,5849000000.000,1596000000.000,1515000000.000
TimeSharingTransactionsAllowanceForUncollectibleAccounts,90000000.000,91000000.000,93000000.000,96000000.000,97000000.000,98000000.000,102000000.000,106000000.000,107000000.000,112000000.000,116000000.000,120000000.000,,
TreasuryStockShares,,,,,,,,,,,,,1223004.000,5681061.000
TreasuryStockValue,,,,,,,,,,,,,70000000.000,352000000.000
UnamortizedLoanCommitmentAndOriginationFeesAndUnamortizedDiscountsOrPremiums,,,,,,,,,101000000.000,,,,,
UnrecognizedTaxBenefits,442000000.000,379000000.000,378000000.000,401000000.000,401000000.000,402000000.000,407000000.000,407000000.000,252000000.000,252000000.000,248000000.000,253000000.000,174000000.000,173000000.000
UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued,47000000.000,17000000.000,18000000.000,22000000.000,25000000.000,26000000.000,26000000.000,27000000.000,27000000.000,27000000.000,26000000.000,31000000.000,33000000.000,35000000.000
UnrecognizedTaxBenefitsThatWouldImpactEffectiveTaxRate,346000000.000,342000000.000,342000000.000,367000000.000,369000000.000,369000000.000,377000000.000,377000000.000,206000000.000,209000000.000,208000000.000,217000000.000,173000000.000,171000000.000
VariableInterestEntityConsolidatedCarryingAmountLiabilities,641000000.000,987000000.000,922000000.000,788000000.000,741000000.000,681000000.000,667000000.000,627000000.000,804000000.000,803000000.000,779000000.000,766000000.000,270000000.000,270000000.000
