,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2016-03-31,2016-06-30,2016-09-30
MinorityInterest,,,,,,,,,,,,,,44201.000,29640.000,31346.000,27397.000,0.000
NotesPayableRelatedPartiesCurrentAndNoncurrent,60000.000,85000.000,,20000.000,20000.000,20000.000,20000.000,20000.000,70000.000,65000.000,65000.000,65000.000,65000.000,65000.000,65000.000,65000.000,65000.000,100000.000
OperatingLossCarryforwards,,,,586091.000,,,,799492.000,,,,1095128.000,,,,,,
OtherAccruedLiabilitiesCurrent,,,,,,,800.000,,,,,,,,,,,
OtherAssetsNoncurrent,,,,,,,,30096.000,,,,8639.000,,,,,,
OtherShortTermBorrowings,25000.000,100.000,900.000,5650.000,9550.000,5000.000,9500.000,,,,,2850.000,,,,,,
PreferredStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,,0.001
PreferredStockSharesAuthorized,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,,25000000.000
PreferredStockSharesIssued,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,,,,,,,,,0.000
PreferredStockSharesOutstanding,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,,,,,,,,,0.000
PreferredStockValue,0.000,0.000,,,,0.000,0.000,,,,,,,,,,,0.000
PrepaidExpenseAndOtherAssetsCurrent,4000.000,1000.000,,,,,,,,,,,,,,,,
PrepaidExpenseCurrent,,,,,,,,,1260.000,,,,,,,,,
PrepaidExpenseCurrentAndNoncurrent,,,,,,,,,,,,,5625.000,3750.000,4109.000,7025.000,3750.000,36500.000
PrepaidExpenseNoncurrent,,,,,,,,,,,,,,,,,,29792.000
RetainedEarningsAccumulatedDeficit,,,,-586091.000,-651012.000,-698290.000,-762526.000,-799492.000,-845088.000,-957983.000,-1025410.000,-1095121.000,-1152712.000,-1205828.000,-1288339.000,-1432203.000,-1698833.000,-1750200.000
SaleOfStockPricePerShare,,,,,,,,,,,,,,,,,,0.130
StockholdersEquity,-62901.000,-59375.000,-102847.000,-117391.000,-182312.000,-229590.000,-293826.000,-330792.000,-376388.000,-489283.000,-556710.000,-626421.000,-684012.000,-732667.000,-815178.000,-959042.000,-987903.000,-946873.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,,,,,,,,,,,,,-688466.000,-785538.000,-927696.000,-960506.000,-946873.000
