,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30
CashAndCashEquivalentsAtCarryingValue,187895.000,212460.000,686907.000,320749.000,850391.000,1347153.000,1068250.000,1800511.000,150313.000,909004.000,550507.000,610714.000,509924.000,210791.000,321033.000
CashFDICInsuredAmount,,,,,,,,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000
CommonStockCapitalSharesReservedForFutureIssuance,,,,,20000000.000,,,,,,,,,,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,5000000000.000,2000000000.000,2000000000.000,2000000000.000,2000000000.000,2000000000.000,2000000000.000,2000000000.000,2000000000.000,2000000000.000,2000000000.000,2000000000.000,2000000000.000,2000000000.000,2000000000.000
CommonStockSharesIssued,757586909.000,794578818.000,972675204.000,987085531.000,987852772.000,988190882.000,988309702.000,991887666.000,993134076.000,996938389.000,998178741.000,1000575949.000,1004210973.000,1009619306.000,1007787161.000
CommonStockSharesOutstanding,757586909.000,794578818.000,972675204.000,987085531.000,987852772.000,988190882.000,988309702.000,991887666.000,993134076.000,996938389.000,998178741.000,1000575949.000,1004210973.000,1009619306.000,1007787161.000
CommonStockValue,757587.000,794579.000,972675.000,987086.000,987853.000,988191.000,988310.000,991888.000,993134.000,996938.000,998179.000,1000576.000,1004210.000,1009619.000,1007787.000
CustomerAdvancesAndDepositsCurrent,264942.000,175464.000,907083.000,597879.000,909465.000,478084.000,538660.000,496566.000,388433.000,389305.000,384187.000,298804.000,465167.000,865331.000,1094713.000
DeferredIncomeTaxLiabilities,,,,,,,,,45168.000,,,,27671.000,,
DeferredTaxAssetParentsBasisInDiscontinuedOperation,,,,,,,,123722.000,,,,,,,
DeferredTaxAssetsGross,,,,,223000.000,261000.000,297633.000,,607565.000,,,,671217.000,,
DeferredTaxAssetsInventory,,,,,,,,,181657.000,,,,150046.000,,
DeferredTaxAssetsLiabilitiesNet,,,,,,,,,562397.000,,,,643546.000,,
DeferredTaxAssetsLiabilitiesNetCurrent,,,,,,261000.000,297633.000,72554.000,413193.000,413193.000,402475.000,489014.000,448877.000,448877.000,448877.000
DeferredTaxAssetsLiabilitiesNetNoncurrent,,,,,,,,,149204.000,149204.000,149204.000,181212.000,194669.000,194669.000,194669.000
DeferredTaxAssetsNet,,,,,,261000.000,297633.000,,,,,,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,125000.000,166000.000,202633.000,,,,,,,,
DeferredTaxAssetsPropertyPlantAndEquipment,,,,,,,,,126458.000,,,,73136.000,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAllowanceForDoubtfulAccounts,,,,,98000.000,95000.000,95000.000,,231536.000,,,,332874.000,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsDeferredRent,,,,,,,,,67914.000,,,,115161.000,,
DeferredTaxAssetsValuationAllowance,,,,,223000.000,,,,,,,,,,
DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets,,,,,,,,,45168.000,,,,27671.000,,
DeferredTaxLiabilitiesNoncurrent,,,,,,,,45600.000,,,,,,,
DueToRelatedPartiesCurrent,248668.000,154346.000,163498.000,,,,,,,,,,,,
EquityMethodInvestmentOwnershipPercentage,,,,,,,,,0.500,,,,0.500,,
FiniteLivedIntangibleAssetsAccumulatedAmortization,87976.000,123804.000,181897.000,344744.000,426169.000,507595.000,589022.000,3659.000,10192.000,21223.000,32254.000,43285.000,31108.000,37774.000,44441.000
FiveYearScheduleOfMaturitiesOfParentCompanyRepaymentsOfPrincipleWithinOneYear,,,,,621052.000,468757.000,286648.000,174891.000,,,,,,,
IntangibleAssetsNetExcludingGoodwill,2027032.000,3695755.000,7521915.000,7359068.000,7277644.000,7196218.000,7114791.000,,,,,,,,
IntangibleAssetsNetIncludingGoodwill,,,,,,,,6254415.000,6214034.000,6203003.000,6191972.000,6180941.000,6153118.000,6146452.000,6139785.000
InventoryFinishedGoods,,,,,,,,10180327.000,10859361.000,9864877.000,12429826.000,12656940.000,15254709.000,14267837.000,18088877.000
InventoryNet,3066094.000,2444563.000,15016879.000,12664680.000,10746771.000,12076023.000,11590960.000,11837590.000,11572060.000,10981334.000,13382571.000,13782135.000,16641806.000,15668718.000,19643382.000
InventoryRawMaterials,,,,,,11455263.000,11124138.000,,,,,,,,
InventoryValuationReserves,,,,,,,,,709126.000,438051.000,470249.000,512050.000,109993.000,106449.000,124999.000
InventoryWorkInProcess,,,,,,620760.000,466822.000,237923.000,412829.000,574258.000,490255.000,644212.000,474850.000,398804.000,526902.000
Liabilities,6892645.000,7877544.000,27793957.000,24912090.000,24430720.000,24954933.000,24652504.000,27155590.000,25322607.000,24997912.000,28330917.000,28984255.000,31397901.000,27485540.000,31619738.000
LiabilitiesAndStockholdersEquity,7190053.000,8011929.000,30498424.000,28040176.000,27714262.000,27977108.000,28043275.000,29401157.000,27932480.000,27879165.000,31493424.000,33002355.000,36305547.000,32486992.000,37395688.000
LiabilitiesCurrent,2195341.000,4145530.000,20971159.000,18362495.000,18040113.000,18712358.000,18428884.000,20110752.000,18481763.000,18250313.000,21549642.000,22530010.000,25284524.000,21859500.000,26327774.000
LinesOfCreditCurrent,,898713.000,6481928.000,,,,,,2303143.000,928810.000,2045025.000,3140346.000,2738878.000,3918885.000,4031613.000
LongTermDebt,,,,,,,,,6752709.000,6505061.000,6387075.000,6193961.000,6005326.000,5776607.000,5591798.000
LongTermDebtCurrent,,,,,,,,,729692.000,718278.000,735558.000,748237.000,762125.000,754648.000,764559.000
LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,,,,3816928.000,3687887.000,3699958.000,3699957.000,3743982.000,3044198.000,,,,2322516.000,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,,,,616265.000,,,,,729692.000,,,,762125.000,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,,,,676127.000,651661.000,642192.000,642192.000,745229.000,730567.000,,,,692292.000,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,,,,712915.000,710559.000,710513.000,709729.000,780046.000,715455.000,,,,721885.000,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,,,,689055.000,685930.000,685084.000,685084.000,751979.000,781349.000,,,,727129.000,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,,,,654570.000,654570.000,653731.000,653731.000,717377.000,751448.000,,,,779379.000,,
LongTermDebtNoncurrent,4697304.000,,,6549595.000,6390607.000,6242575.000,6223620.000,6165022.000,6023017.000,5786783.000,5651517.000,5445724.000,5243201.000,5021959.000,4827239.000
LongTermNotesPayable,,1947994.000,5090850.000,4902506.000,1833746.000,1647542.000,4707798.000,4380700.000,4075802.000,3947856.000,3883142.000,3746157.000,3667125.000,3550136.000,3448680.000
NotesPayable,,,,7165860.000,7011659.000,6860235.000,6677341.000,6913504.000,,,,,,,
NotesPayableCurrent,79983.000,108901.000,436132.000,616265.000,621052.000,617660.000,453721.000,748482.000,376685.000,382966.000,386148.000,392597.000,402546.000,389989.000,395034.000
NotesPayableRelatedPartiesClassifiedCurrent,,,,167628.000,506787.000,502003.000,174020.000,276699.000,353008.000,335312.000,349410.000,355640.000,359579.000,364659.000,369525.000
NotesPayableRelatedPartiesNoncurrent,,1784020.000,1731948.000,1647089.000,4556861.000,4595033.000,1515822.000,1784321.000,1947214.000,1838927.000,1768375.000,1699567.000,1576076.000,1471823.000,1378559.000
NotesPayableToBankCurrent,,,,5899368.000,6081368.000,5907368.000,3271178.000,4263662.000,,,,,,,
NotesReceivableRelatedPartiesCurrent,,,,,,,,,,,23329.000,25505.000,25515.000,25525.000,25530.000
NotesReceivableRelatedPartiesNoncurrent,,,,,,,,,,,101289.000,94950.000,88631.000,80086.000,75760.000
OperatingLeasesFutureMinimumPaymentsDue,,,,7051240.000,6933645.000,6372302.000,5850526.000,11718887.000,12212656.000,,,,9038314.000,,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,706219.000,2245371.000,1684028.000,1553355.000,2093184.000,1899906.000,,,,1612936.000,,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,,,,1156610.000,,,,735841.000,,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,,,855000.000,,1206351.000,1368816.000,,,,935880.000,,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,1092691.000,855000.000,1417610.000,1467276.000,,,,1081793.000,,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,2008784.000,1572407.000,1572407.000,1193230.000,1800586.000,1710583.000,,,,1273055.000,,
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,,4336237.000,3115867.000,1168176.000,1168175.000,4690512.000,4609465.000,,,,3398809.000,,
OperatingLossCarryforwards,,,,,1263000.000,,,,,,,,,,
OtherAssetsNoncurrent,38019.000,420.000,261210.000,9170.000,24239.000,18368.000,9959.000,603466.000,604965.000,586930.000,576609.000,596609.000,591609.000,599625.000,591075.000
OtherInventorySupplies,,,,,,,,1419340.000,1008996.000,980250.000,932739.000,993033.000,1022240.000,1108526.000,1152602.000
OtherLiabilitiesCurrent,56206.000,180780.000,378078.000,270533.000,377724.000,609332.000,720576.000,883007.000,493923.000,875085.000,1294860.000,2012063.000,2456637.000,1761460.000,1921151.000
OtherNotesPayableCurrent,,,,448637.000,114265.000,115657.000,279701.000,471783.000,,,,,,,
OtherShortTermBorrowings,,,8561501.000,8194289.000,7421638.000,8787444.000,10379553.000,11268495.000,12174639.000,12655167.000,13824838.000,13160906.000,15584949.000,11704519.000,14780714.000
PreferredStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
PreferredStockSharesAuthorized,3000000.000,3000000.000,3000000.000,3000000.000,3000000.000,3000000.000,3000000.000,3000000.000,3000000.000,3000000.000,3000000.000,3000000.000,3000000.000,3000000.000,3000000.000
PreferredStockSharesIssued,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,
PreferredStockSharesOutstanding,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,
PrepaidExpenseAndOtherAssetsCurrent,,89207.000,,,177942.000,360931.000,570863.000,538031.000,504819.000,654411.000,597472.000,519285.000,603699.000,776109.000,753159.000
PrepaidExpenseCurrent,186055.000,,417268.000,315728.000,,,,,,,,,,,
PropertyPlantAndEquipmentGross,,,,2426862.000,2519265.000,2442125.000,2390106.000,3548908.000,3305846.000,3552147.000,3903126.000,3871355.000,3981690.000,3935463.000,4007242.000
PropertyPlantAndEquipmentNet,778084.000,526571.000,1697412.000,1538075.000,1521267.000,1397563.000,1318085.000,2160702.000,2141212.000,2164217.000,2217218.000,2097319.000,2041141.000,1933196.000,1789602.000
PropertyPlantAndEquipmentOwnedAccumulatedDepreciation,660280.000,634857.000,708221.000,888787.000,997998.000,1044562.000,1072021.000,,,,,,,,
PurchaseObligationFutureMinimumPaymentsRemainderOfFiscalYear,,,,,,,1080766.000,510644.000,,,,,,,
RetainedEarningsAccumulatedDeficit,-4071611.000,-4667198.000,-4615548.000,-4409496.000,-4265290.000,-4530656.000,-4164061.000,-5385432.000,-5052317.000,-4857970.000,-4597717.000,-3795788.000,-2971914.000,-2967383.000,-2223343.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAuthorized,,,,20000000.000,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,,,,0.007,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,,,,0.007,,,,,,,,,,,
StockholdersEquity,297408.000,134385.000,2704467.000,3128086.000,3283542.000,3022175.000,3390771.000,2245567.000,2609873.000,2881253.000,3162507.000,4018100.000,4907646.000,5001452.000,5775950.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,297408.000,134385.000,2704467.000,3128086.000,3283542.000,3022175.000,3390771.000,2245567.000,2609873.000,2881253.000,3162507.000,4018100.000,4907646.000,5001452.000,5775950.000
