,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
CapitalLeaseObligationsCurrent,,,,2600000.000,,,,2800000.000,,,,2600000.000,,,,2000000.000,
CapitalLeaseObligationsNoncurrent,,,,4900000.000,,,,6400000.000,,,,4200000.000,,,,2600000.000,
CapitalLeasesBalanceSheetAssetsByMajorClassNet,,,,7400000.000,,,,10200000.000,,,,7400000.000,,,,4900000.000,
CapitalLeasesFutureMinimumPaymentsDue,,,,7900000.000,,,,10200000.000,,,,7400000.000,,,,4900000.000,
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,2800000.000,,,,3300000.000,,,,2900000.000,,,,2200000.000,
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,,,100000.000,,,,900000.000,,,,100000.000,,,,200000.000,
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,,1000000.000,,,,1300000.000,,,,900000.000,,,,200000.000,
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,1600000.000,,,,2200000.000,,,,1300000.000,,,,900000.000,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,2400000.000,,,,2400000.000,,,,2200000.000,,,,1400000.000,
CapitalLeasesFutureMinimumPaymentsDueThereafter,,,,,,,,100000.000,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,,,,400000.000,,,,1000000.000,,,,600000.000,,,,300000.000,
CapitalLeasesFutureMinimumPaymentsPresentValueOfNetMinimumPayments,,,,7500000.000,,,,9200000.000,,,,6800000.000,,,,4600000.000,
CashAndCashEquivalentsAtCarryingValue,26163000.000,21100000.000,19300000.000,16900000.000,42100000.000,59100000.000,297200000.000,263900000.000,223000000.000,90600000.000,41600000.000,66600000.000,48900000.000,131100000.000,36100000.000,30800000.000,86500000.000
ConstructionPayableCurrent,,,,,,,,,,,,,,,,17400000.000,2700000.000
DebtAndCapitalLeaseObligations,2977078000.000,2976100000.000,3046100000.000,3030200000.000,3082700000.000,3101300000.000,3129800000.000,3090900000.000,3084500000.000,2928900000.000,2923100000.000,2917600000.000,2911800000.000,2954000000.000,2978400000.000,2894100000.000,2782200000.000
DebtInstrumentCarryingAmount,2981483000.000,2980300000.000,3050100000.000,3022700000.000,3076000000.000,3091500000.000,3086200000.000,,3067800000.000,2920200000.000,2915200000.000,2904300000.000,2899800000.000,2945200000.000,2979000000.000,2894800000.000,2784500000.000
DebtInstrumentUnamortizedDiscount,,,,3900000.000,,,,,,,,,,,,,
DeferredCompensationLiabilityCurrent,,,,3800000.000,,,,3900000.000,,,,2800000.000,,,,1800000.000,
DeferredCompensationPlanAssets,,,,3800000.000,,,,3900000.000,,,,2800000.000,,,,1800000.000,
DeferredFinanceCostsNet,,,,,,,,,,,,,32500000.000,29700000.000,25300000.000,22900000.000,20700000.000
DeferredFinanceCostsNoncurrentGross,,,,103900000.000,,,,104500000.000,,,,60500000.000,,,,41300000.000,
DeferredFinanceCostsNoncurrentNet,,,,89100000.000,84600000.000,80800000.000,76200000.000,71600000.000,67200000.000,41400000.000,38200000.000,35400000.000,,,,22900000.000,
DeferredRevenueCurrent,44328000.000,44700000.000,45300000.000,44800000.000,46700000.000,50600000.000,47600000.000,51000000.000,52600000.000,57300000.000,57600000.000,50400000.000,52200000.000,47700000.000,50800000.000,50200000.000,45600000.000
DeferredRevenueNoncurrent,,,,,,,,,,,,10800000.000,11900000.000,11700000.000,12800000.000,14500000.000,14700000.000
DeferredTaxAssetsDeferredIncome,,,,-500000.000,,,,,,,,,,,,3600000.000,
DeferredTaxAssetsInvestments,,,,5400000.000,,,,3300000.000,,,,3200000.000,,3800000.000,3800000.000,5200000.000,
DeferredTaxAssetsNetCurrent,,,,1900000.000,,,,1300000.000,,,,1700000.000,,,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,147400000.000,,,,86200000.000,,,,88100000.000,,85800000.000,90900000.000,75500000.000,
DeferredTaxAssetsStateTaxes,,,,,,,,,,,,,,9900000.000,10400000.000,1500000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccruals,,,,,,,,,,,,,,,,11000000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAllowanceForDoubtfulAccounts,,,,2000000.000,,,,1100000.000,,,,1600000.000,,,,,
DeferredTaxAssetsValuationAllowance,,,,43300000.000,,,,29400000.000,,,,33100000.000,,,,4400000.000,
DeferredTaxAssetsValuationAllowanceCurrent,,,,800000.000,,,,700000.000,,,,900000.000,,,,,
DeferredTaxAssetsValuationAllowanceNoncurrent,,,,42500000.000,,,,28700000.000,,,,32200000.000,,5600000.000,5600000.000,4400000.000,
DeferredTaxLiabilities,285133000.000,285100000.000,285100000.000,304700000.000,,,,285900000.000,,,,289600000.000,,406100000.000,400500000.000,426900000.000,
DeferredTaxLiabilitiesDeferredExpenseDeferredFinancingCosts,,,,,,,,,,,,,,1500000.000,1500000.000,,
DeferredTaxLiabilitiesNoncurrent,,,,306600000.000,307700000.000,291300000.000,287600000.000,287200000.000,288000000.000,288900000.000,289800000.000,291300000.000,290400000.000,406100000.000,400500000.000,426900000.000,434600000.000
DeferredTaxLiabilitiesOtherFiniteLivedAssets,,,,298700000.000,,,,280000000.000,,,,280100000.000,,348200000.000,348200000.000,352700000.000,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,117700000.000,,,,68000000.000,,,,69900000.000,,169700000.000,169700000.000,181900000.000,
DeferredTaxLiabilitiesTaxDeferredIncome,,,,,,,,,,,,400000.000,,,,,
DerivativeLiabilitiesCurrent,,,,,,,,,,,,2300000.000,1200000.000,,,,
DerivativeLiabilitiesNoncurrent,14486000.000,13200000.000,12200000.000,12000000.000,11000000.000,10200000.000,8800000.000,7900000.000,5900000.000,4800000.000,3600000.000,,,,,,
EmployeeRelatedLiabilitiesCurrent,13029000.000,14600000.000,14600000.000,10700000.000,15600000.000,15200000.000,18400000.000,12700000.000,18100000.000,17400000.000,21300000.000,19200000.000,16300000.000,14200000.000,12600000.000,16400000.000,7600000.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedShareBasedAwardsOtherThanOptions,,,,,,,,,,,,,,,,5800000.000,
FairValueAssetsLevel1ToLevel2TransfersAmount,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
FairValueAssetsLevel2ToLevel1TransfersAmount,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
FairValueLiabilitiesLevel1ToLevel2TransfersAmount,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
FairValueLiabilitiesLevel2ToLevel1TransfersAmount,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,,,,800000.000,,,,1600000.000,,,,400000.000,,,,300000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,,37400000.000,,,,24600000.000,,,,13600000.000,,,,2400000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,,,1100000.000,,,,700000.000,,,,100000.000,,,,200000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,,,1100000.000,,,,1300000.000,,,,800000.000,,,,900000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,,,15300000.000,,,,2100000.000,,,,1500000.000,,,,1600000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,,28700000.000,,,,12300000.000,,,,1700000.000,,,,2200000.000,
FiniteLivedIntangibleAssetsNet,106841000.000,97800000.000,93600000.000,84400000.000,74900000.000,65700000.000,48700000.000,42600000.000,35600000.000,29700000.000,24000000.000,18100000.000,12300000.000,6600000.000,7900000.000,7600000.000,7000000.000
Goodwill,478390000.000,478400000.000,483800000.000,496500000.000,496500000.000,496500000.000,454100000.000,454100000.000,454100000.000,454100000.000,454100000.000,454100000.000,454100000.000,454100000.000,460700000.000,460700000.000,410100000.000
IndefiniteLivedFranchiseRights,1098389000.000,1098400000.000,1098400000.000,1098400000.000,1098400000.000,1098400000.000,1048500000.000,1048500000.000,1048500000.000,1048500000.000,1048500000.000,1048500000.000,1048500000.000,1048500000.000,1066600000.000,1066600000.000,966500000.000
IndefiniteLivedIntangibleAssetsExcludingGoodwill,,,,1098400000.000,,,,1048500000.000,,,,1048500000.000,,,,1066600000.000,
InterestPayableCurrent,26697000.000,61600000.000,33500000.000,62100000.000,33400000.000,66400000.000,35700000.000,66800000.000,35500000.000,65600000.000,34800000.000,65300000.000,34300000.000,65600000.000,28300000.000,47300000.000,24100000.000
Liabilities,3471933000.000,3503400000.000,3540300000.000,3573300000.000,3603300000.000,3660100000.000,3645900000.000,3644800000.000,3601200000.000,3480000000.000,3436300000.000,3462900000.000,3384800000.000,3604300000.000,3598100000.000,3545600000.000,3404000000.000
LiabilitiesAndStockholdersEquity,2818755000.000,2771300000.000,2789400000.000,2794000000.000,2803700000.000,2852700000.000,2868500000.000,2840400000.000,2787000000.000,2637200000.000,2585100000.000,2609900000.000,2560300000.000,2659400000.000,2637700000.000,2663800000.000,2554300000.000
LiabilitiesCurrent,215995000.000,249900000.000,213100000.000,245900000.000,223300000.000,276600000.000,239000000.000,278600000.000,242300000.000,275000000.000,239400000.000,262800000.000,222600000.000,256800000.000,227600000.000,251100000.000,208000000.000
LineOfCreditFacilityRemainingBorrowingCapacity,138092000.000,189300000.000,115300000.000,155300000.000,95700000.000,187700000.000,156600000.000,191700000.000,191700000.000,191700000.000,191700000.000,192600000.000,192300000.000,192300000.000,192300000.000,182700000.000,192500000.000
LongTermDebt,2972195000.000,2971200000.000,3040600000.000,3022700000.000,3076000000.000,3091500000.000,3121400000.000,3080700000.000,3075200000.000,2920200000.000,2915200000.000,2910200000.000,2905300000.000,2948100000.000,2973000000.000,2889200000.000,2778200000.000
LongTermDebtAndCapitalLeaseObligations,2955265000.000,2954200000.000,3024000000.000,3007800000.000,3060300000.000,3078900000.000,3107400000.000,3068000000.000,3061800000.000,2908100000.000,2902400000.000,2897000000.000,2858800000.000,2903400000.000,2930200000.000,2848500000.000,2739200000.000
LongTermDebtAndCapitalLeaseObligationsCurrent,21813000.000,21900000.000,22100000.000,22400000.000,22400000.000,22400000.000,22400000.000,22900000.000,22700000.000,20800000.000,20700000.000,20600000.000,20500000.000,20900000.000,22900000.000,22700000.000,22300000.000
LongTermDebtAndCapitalLeaseObligationsIncludingCurrentMaturities,,,,,,,,,,,,,,2924300000.000,2953100000.000,2871200000.000,2761500000.000
LongTermDebtFairValue,,3056700000.000,3158600000.000,3155300000.000,3245700000.000,3247200000.000,3176500000.000,3114500000.000,3156400000.000,3001500000.000,2988000000.000,2744000000.000,2863800000.000,2948200000.000,3015700000.000,2971100000.000,2821400000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,,,,2490600000.000,,,,,,,,,,,,1944800000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,,,,19900000.000,,,,19900000.000,,,,18000000.000,,,,30700000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,,,,15600000.000,,,,2587500000.000,,,,,,,,20700000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,,,,460700000.000,,,,15600000.000,,,,2484500000.000,,,,20700000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,,,,19900000.000,,,,437800000.000,,,,14100000.000,,,,851600000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,,,,19900000.000,,,,19900000.000,,,,393600000.000,,,,20700000.000,
LongTermInvestments,17904000.000,16700000.000,16700000.000,16700000.000,16700000.000,16700000.000,16600000.000,16600000.000,16600000.000,16600000.000,16600000.000,16600000.000,16600000.000,16600000.000,900000.000,900000.000,
LongtermDebtWeightedAverageInterestRate,0.079,0.069,0.068,0.068,0.067,0.070,0.069,0.070,0.070,0.070,0.070,0.070,0.070,0.069,0.065,0.062,0.061
MembersCapital,,,-176900000.000,-176900000.000,-176900000.000,-176900000.000,-178700000.000,-178800000.000,-182000000.000,-183100000.000,-184400000.000,-184700000.000,-161000000.000,-136400000.000,-139500000.000,-66800000.000,-66600000.000
MembersEquity,-653178000.000,-732100000.000,-750900000.000,-779300000.000,-799600000.000,-807400000.000,-777400000.000,-804400000.000,-814200000.000,-842800000.000,-851200000.000,-853000000.000,-824500000.000,-944900000.000,-960400000.000,-881800000.000,-849700000.000
OperatingLeasesFutureMinimumPaymentsDue,,,,35300000.000,,,,42200000.000,,,,35800000.000,,,,28800000.000,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,7500000.000,,,,7800000.000,,,,7600000.000,,,,7700000.000,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,,4400000.000,,,,4900000.000,,,,2600000.000,,,,2600000.000,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,5300000.000,,,,6800000.000,,,,5100000.000,,,,3100000.000,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,6200000.000,,,,7000000.000,,,,7000000.000,,,,4500000.000,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,6900000.000,,,,7400000.000,,,,7300000.000,,,,7400000.000,
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,,5000000.000,,,,8300000.000,,,,6200000.000,,,,3500000.000,
OtherAccruedLiabilitiesCurrent,14231000.000,15000000.000,14900000.000,18100000.000,18400000.000,18700000.000,20100000.000,23900000.000,17400000.000,16700000.000,15900000.000,20200000.000,13000000.000,17600000.000,24600000.000,7500000.000,13400000.000
OtherAssetsNoncurrent,1919000.000,1700000.000,1800000.000,1700000.000,3600000.000,3900000.000,5300000.000,5200000.000,5100000.000,8200000.000,8700000.000,5000000.000,3800000.000,4300000.000,4400000.000,3400000.000,7700000.000
OtherLiabilitiesNoncurrent,1054000.000,1000000.000,5900000.000,1000000.000,1000000.000,3100000.000,3100000.000,3100000.000,3200000.000,3200000.000,1100000.000,1000000.000,1100000.000,26300000.000,27000000.000,4600000.000,7500000.000
OtherReceivablesNetCurrent,8644000.000,9400000.000,6700000.000,4900000.000,4600000.000,7200000.000,4800000.000,4400000.000,5900000.000,5000000.000,4200000.000,2000000.000,800000.000,1600000.000,300000.000,200000.000,900000.000
PrepaidExpenseAndOtherAssetsCurrent,17103000.000,14700000.000,12800000.000,13300000.000,15400000.000,15300000.000,14700000.000,9800000.000,12700000.000,12000000.000,12000000.000,15700000.000,18000000.000,13600000.000,14000000.000,11300000.000,13500000.000
PropertyPlantAndEquipmentGross,1680479000.000,1740500000.000,1820900000.000,1885700000.000,1933700000.000,2016600000.000,1913900000.000,1976900000.000,2017200000.000,2062100000.000,2110500000.000,2166900000.000,2218900000.000,2285700000.000,2382800000.000,2462800000.000,2472100000.000
PropertyPlantAndEquipmentNet,845216000.000,854000000.000,881200000.000,890900000.000,884200000.000,916200000.000,818000000.000,834900000.000,837300000.000,845400000.000,853600000.000,865300000.000,879200000.000,903600000.000,959600000.000,995100000.000,990000000.000
RestructuringReserveCurrent,,,,,,,,4600000.000,1900000.000,900000.000,500000.000,400000.000,,,,200000.000,
RetainedEarningsAccumulatedDeficit,-476295000.000,-555200000.000,-574000000.000,-602400000.000,-622700000.000,-630500000.000,-598700000.000,-625600000.000,-632200000.000,-659700000.000,-666800000.000,-668300000.000,-663500000.000,-808500000.000,-820900000.000,-815000000.000,-783100000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-653178000.000,-732100000.000,-750900000.000,-779300000.000,-799600000.000,-807400000.000,-777400000.000,-804400000.000,-814200000.000,-842800000.000,-851200000.000,-853000000.000,-824500000.000,-944900000.000,-960400000.000,-881800000.000,-849700000.000
TaxesPayableCurrent,11432000.000,12200000.000,9100000.000,8600000.000,8200000.000,10900000.000,10100000.000,9800000.000,8500000.000,10500000.000,10200000.000,9600000.000,8900000.000,14800000.000,9600000.000,11100000.000,13200000.000
UnamortizedDebtIssuanceExpense,139351000.000,98600000.000,94000000.000,,,,,,,,,,,,,,
UnrecognizedTaxBenefits,,,,,,,,,,,,,,24900000.000,25300000.000,28200000.000,
UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued,,,,,,,,,,,,,,3200000.000,3400000.000,400000.000,400000.000
UnrecognizedTaxBenefitsThatWouldImpactEffectiveTaxRate,,,,500000.000,,,,500000.000,,,,500000.000,,24900000.000,,28200000.000,30900000.000
