,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30
Cash,514382.000,298716.000,50999.000,41617.000,93152.000,25649.000,93145.000,116575.000,410828.000,16147.000,251827.000,2497.000
CashAndCashEquivalentsAtCarryingValue,514382.000,298716.000,50999.000,41617.000,93152.000,25649.000,93145.000,116575.000,410828.000,16147.000,251827.000,2497.000
CommonStockOtherSharesOutstanding,,250000.000,,,,,,,,,,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,300000000.000,300000000.000,300000000.000
CommonStockSharesIssued,80549563.000,38027967.000,38027967.000,38027967.000,38027967.000,44868772.000,45168772.000,50102105.000,50677105.000,52702105.000,65650827.000,77185304.000
CommonStockSharesOutstanding,80549563.000,38027967.000,38027967.000,38027967.000,38027967.000,44868772.000,45168772.000,50102105.000,50677105.000,52702105.000,65650827.000,77185304.000
CommonStockValue,37968.000,38028.000,38028.000,38973.000,39369.000,44869.000,45169.000,50102.000,50677.000,52702.000,65651.000,77185.000
CustomerAdvancesAndDeposits,,,,,,,,,19821.000,71810.000,51200.000,191097.000
DebtCurrent,,572000.000,587000.000,745000.000,292000.000,361000.000,,,,,,
DebtInstrumentAnnualPrincipalPayment,,,,,,,100000.000,100000.000,,,,
DeferredAdvertisingCosts,,,,,,,61642.000,60101.000,58560.000,57019.000,55478.000,53937.000
DeferredCompensationCashBasedArrangementsLiabilityCurrent,27000.000,,,,440000.000,,,,73500.000,,,
DeferredIncomeTaxLiabilities,-624000.000,-369000.000,-133000.000,176000.000,233000.000,327000.000,300000.000,184000.000,175000.000,434000.000,781000.000,985000.000
DeferredTaxAssetsLiabilitiesNet,-996000.000,-996000.000,-996000.000,-996000.000,-62000.000,-47000.000,196000.000,98000.000,,,,
DeferredTaxAssetsNet,,,,,84000.000,,,,,,,
DeferredTaxAssetsNetNoncurrent,,,,,,45000.000,288000.000,205000.000,,,,
DeferredTaxAssetsOperatingLossCarryforwards,434000.000,530000.000,646000.000,836000.000,357000.000,374000.000,658000.000,558000.000,425000.000,625000.000,972000.000,1181000.000
DeferredTaxAssetsOperatingLossCarryforwardsDomestic,1300000.000,1500000.000,1500000.000,1500000.000,664000.000,664000.000,554000.000,1169000.000,1125000.000,1838525.000,2859922.000,3473403.000
DeferredTaxAssetsStateTaxes,129000.000,129000.000,129000.000,129000.000,129000.000,129000.000,129000.000,129000.000,129000.000,129000.000,129000.000,129000.000
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsOther,,,,,,137000.000,137000.000,70000.000,,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccruals,571000.000,667000.000,783000.000,973000.000,623000.000,640000.000,924000.000,757000.000,554000.000,754000.000,1101000.000,1310000.000
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsOther,8000.000,8000.000,8000.000,8000.000,,,,,,,,
DeferredTaxAssetsValuationAllowance,372000.000,,,,,,,,,434000.000,781000.000,985000.000
DeferredTaxAssetsValuationAllowanceCurrent,-372000.000,-627000.000,-863000.000,-1172000.000,-295000.000,-374000.000,-104000.000,-86000.000,-175000.000,-434000.000,-781000.000,-985000.000
DeferredTaxLiabilities,683000.000,683000.000,683000.000,683000.000,,,,,,,,
DeferredTaxLiabilitiesCurrent,,,,,,92000.000,92000.000,107000.000,,,,
DeferredTaxLiabilitiesNoncurrent,,,,,,119000.000,119000.000,118750.000,,,,
Deposits,,,,,,5000.000,55200.000,55200.000,3100.000,3100.000,3100.000,3100.000
DepositsAssetsCurrent,,,,,5200.000,,,,82000.000,102100.000,27100.000,27600.000
DisposalGroupIncludingDiscontinuedOperationOtherAssets,,,,,,956436.000,483561.000,442443.000,,,,
DisposalGroupIncludingDiscontinuedOperationOtherCurrentAssets,180099.000,179999.000,183147.000,185647.000,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationOtherNoncurrentAssets,,,,,956436.000,,,,,,,
DueToRelatedPartiesCurrent,,86000.000,86000.000,102000.000,,90000.000,105900.000,122040.000,,,,
DueToRelatedPartiesNoncurrent,,76000.000,76000.000,59000.000,161000.000,113000.000,96800.000,80707.000,,,,
FiniteLivedIntangibleAssetsAccumulatedAmortization,,-35792.000,-71584.000,-107376.000,,,,-1541.000,-3082.000,-4623.000,-6164.000,-7705.000
FiniteLivedIntangibleAssetsGross,1295206.000,1520466.000,1520466.000,1520466.000,420862.000,421000.000,146000.000,146005.000,146005.000,146005.000,146005.000,146005.000
FiniteLivedIntangibleAssetsNet,1296206.000,1484674.000,1448882.000,1413090.000,420862.000,421000.000,146000.000,144464.000,142923.000,141382.000,139841.000,138300.000
FurnitureAndFixturesGross,11310.000,21872.000,44000.000,42000.000,42000.000,41000.000,21200.000,36503.000,63657.000,94570.000,94570.000,95302.000
Goodwill,59060.000,59060.000,59060.000,59060.000,,,,,,,,
IndefiniteLivedTrademarks,1000.000,1000.000,1000.000,1000.000,,,,,,,,
InsuranceSettlementsReceivable,,,,,,,,,,,17240.000,6724.000
InterestPayableCurrent,,,,,,,,,,,108.000,265.000
InterestReceivable,,,,,44000.000,50000.000,50000.000,,,,,
InventoryAdjustments,,,,,,,,,,,,1933000.000
InventoryGross,,,,,,,292708.000,1363665.000,1201693.000,2026323.000,1765875.000,1932910.000
InventoryNet,0.000,,,,,,,,,,,
InvestmentOwnedUnrecognizedUnrealizedDepreciation,,,,,,,,,-12000.000,-12000.000,-12000.000,-17000.000
Liabilities,3777281.000,3866656.000,3879761.000,4095822.000,3364984.000,2925816.000,3007522.000,4236192.000,4647458.000,5614975.000,5842087.000,6199712.000
LiabilitiesAndStockholdersEquity,5195677.000,4672774.000,4091140.000,3734751.000,3383021.000,3005220.000,3545804.000,4505733.000,3528348.000,3827205.000,3775532.000,3622307.000
LiabilitiesCurrent,3094424.000,2905207.000,2873867.000,3004189.000,2589465.000,2210727.000,2791924.000,4036735.000,2664121.000,3294989.000,3664146.000,3899835.000
LiabilitiesNoncurrent,682857.000,961449.000,1005894.000,1091633.000,775519.000,715089.000,215598.000,199457.000,1983337.000,2319986.000,2177941.000,2299877.000
LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationCurrent,139826.000,145103.000,150438.000,155832.000,161226.000,166503.000,261814.000,246208.000,240102.000,237212.000,240548.000,245442.000
LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationNoncurrent,,,,,400000.000,400000.000,,,,,,
LinesOfCreditCurrent,,,,,,,,,,1938071.000,1794049.000,1889568.000
LongTermNotesPayable,,203000.000,247000.000,349000.000,96000.000,83000.000,,,404479.000,101915.000,103892.000,103892.000
NotesAndLoansPayableCurrent,453750.000,368269.000,339324.000,395478.000,196087.000,278138.000,865135.000,716998.000,710908.000,1364833.000,56708.000,56865.000
NotesAndLoansReceivableGrossCurrent,,,,,,,1100381.000,882304.000,450758.000,184001.000,116617.000,84083.000
NotesAndLoansReceivableNetNoncurrent,,,,,,,1001151.000,970000.000,968924.000,938837.000,908749.000,878659.000
NotesPayable,,202981.000,247426.000,349292.000,95519.000,83350.000,,,484096.000,101915.000,103892.000,130309.000
NotesPayableCurrent,,369000.000,340000.000,396000.000,196000.000,278000.000,865135.000,716998.000,929332.000,1364833.000,1561343.000,1686517.000
NotesPayableRelatedPartiesClassifiedCurrent,161250.000,85639.000,85639.000,101766.000,,89758.000,105899.000,122040.000,,,,
NotesPayableRelatedPartiesCurrentAndNoncurrent,,162000.000,162000.000,161000.000,161000.000,203000.000,202700.000,202747.000,,,,
NotesPayableRelatedPartiesNoncurrent,,75611.000,75611.000,59484.000,161250.000,112989.000,96848.000,80707.000,161250.000,161250.000,161250.000,161250.000
NotesPayableToBank,,,,,,,,,35875.000,,,
NotesReceivableRelatedParties,1350000.000,1200000.000,1200000.000,1200000.000,1200000.000,,,,,,,
NotesReceivableRelatedPartiesCurrent,3000000.000,3000000.000,3000000.000,3000000.000,3000000.000,,,,,,,
NotesReceivableRelatedPartiesNoncurrent,,,,,3000000.000,,,,,,,
OperatingLossCarryforwards,,240000.000,240000.000,240000.000,,2540000.000,3000000.000,2751000.000,,,,
OtherAssets,1658072.000,1364578.000,1073337.000,778845.000,567554.000,232483.000,298572.000,207500.000,3100.000,3100.000,78100.000,78100.000
OtherAssetsCurrent,1542800.000,1330312.000,1299734.000,1263395.000,1237365.000,1262689.000,96328.000,331289.000,410094.000,435352.000,435802.000,431672.000
OtherNotesPayable,453750.000,,,,118750.000,,,,,,,
OtherPrepaidExpenseCurrent,124000.000,130000.000,100000.000,58000.000,,,,26488.000,,,,
PreconfirmationAmortizableIntangibleAssetsNet,429503.000,429503.000,429503.000,429503.000,,,,,,,,
PreconfirmationNonamortizableIntangibleAssets,865703.000,1090963.000,1090963.000,,,,,,,,,
PreferredStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
PreferredStockSharesAuthorized,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000
PreferredStockSharesIssued,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesOutstanding,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PrepaidInsurance,30000.000,102000.000,74000.000,46000.000,17200.000,46000.000,33600.000,21018.000,17800.000,33400.000,23300.000,13100.000
PrepaidRent,35000.000,17000.000,9000.000,,,,,,,,,
PropertyPlantAndEquipmentGross,,,34000.000,29000.000,26000.000,22000.000,15700.000,29293.000,54435.000,82063.000,78722.000,76086.000
PropertyPlantAndEquipmentNet,5118.000,14495.000,33811.000,29314.000,26155.000,22138.000,15703.000,29293.000,54434.000,82063.000,78721.000,76086.000
PropertyPlantAndEquipmentOtherAccumulatedDepreciation,,,9700.000,13000.000,16000.000,19000.000,5500.000,7000.000,9000.000,13000.000,-15848.000,-19216.000
RetainedEarningsAccumulatedDeficit,12391846.000,11752568.000,11157829.000,10382204.000,10696004.000,10317371.000,10754049.000,10171308.000,8718657.000,7908247.000,6880526.000,6290867.000
SalesAndExciseTaxPayableCurrentAndNoncurrent,,,,,,,,,,118750.000,118750.000,118750.000
StockholdersEquity,1418396.000,806118.000,211379.000,-361071.000,18037.000,79404.000,538282.000,269541.000,-1119110.000,-1787770.000,-2066555.000,-2577405.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,1418396.000,806118.000,211379.000,-361071.000,18037.000,79404.000,538282.000,269541.000,-1119110.000,-1787770.000,-2066555.000,-2577405.000
TaxesPayableCurrentAndNoncurrent,2144000.000,2094000.000,2094000.000,2094000.000,1342000.000,1098000.000,1098000.000,1098000.000,1098000.000,1098000.000,1098000.000,1098000.000
TimeDeposits,,,,,,,,,,,75000.000,75000.000
TreasuryStockShares,42581596.000,0.000,0.000,0.000,0.000,,,,,,,
