,2011-02-28,2011-05-31,2011-08-31,2011-11-30,2012-02-29,2012-05-31,2012-08-31,2012-11-30,2013-02-28,2013-05-31,2013-08-31,2013-11-30,2014-02-28,2014-05-31,2014-08-31,2014-11-30,2015-02-28,2015-05-31,2015-08-31,2015-11-30,2016-02-29,2016-05-31,2016-08-31,2016-11-30,2017-02-28,2017-05-31
Goodwill,571300000.000,575400000.000,559200000.000,559600000.000,557300000.000,554000000.000,554900000.000,555100000.000,554700000.000,573400000.000,568200000.000,570400000.000,570000000.000,570100000.000,569400000.000,567900000.000,565600000.000,565300000.000,565000000.000,728000000.000,883700000.000,889800000.000,947800000.000,941800000.000,893300000.000,887500000.000
IntangibleAssetsNetExcludingGoodwill,212500000.000,212500000.000,234200000.000,233000000.000,234500000.000,233500000.000,230800000.000,228100000.000,228000000.000,242000000.000,245100000.000,241100000.000,238400000.000,235300000.000,231600000.000,227600000.000,222600000.000,226100000.000,223400000.000,303000000.000,452800000.000,448700000.000,381400000.000,372800000.000,446400000.000,448300000.000
InventoryFinishedGoods,,,78500000.000,78900000.000,79600000.000,80800000.000,84600000.000,85800000.000,86500000.000,93600000.000,90900000.000,94900000.000,111600000.000,106800000.000,97600000.000,99900000.000,120200000.000,134200000.000,113900000.000,127700000.000,144100000.000,149900000.000,145300000.000,174000000.000,185200000.000,184800000.000
InventoryGross,,,176100000.000,173400000.000,169200000.000,178400000.000,204800000.000,204600000.000,204400000.000,211700000.000,213500000.000,219700000.000,240600000.000,225400000.000,223300000.000,226400000.000,249800000.000,269600000.000,239600000.000,258800000.000,294300000.000,309200000.000,315600000.000,355700000.000,379800000.000,368300000.000
InventoryNet,174100000.000,178000000.000,165900000.000,162500000.000,159000000.000,168700000.000,194100000.000,193700000.000,193700000.000,201200000.000,203000000.000,208300000.000,228600000.000,213800000.000,212000000.000,214200000.000,237400000.000,256400000.000,224800000.000,242300000.000,277500000.000,288900000.000,295200000.000,334400000.000,353700000.000,342200000.000
InventoryRawMaterialsAndSupplies,,,90500000.000,88100000.000,83200000.000,89900000.000,,118800000.000,117900000.000,,,,,,,,,,,,,,,,,
InventoryValuationReserves,,,10200000.000,10900000.000,10200000.000,9700000.000,10700000.000,10900000.000,10700000.000,10500000.000,10500000.000,11400000.000,12000000.000,11600000.000,11300000.000,12200000.000,12400000.000,13200000.000,14800000.000,16500000.000,16800000.000,20300000.000,20400000.000,21300000.000,26100000.000,26100000.000
InventoryWorkInProcess,,,7100000.000,6400000.000,6400000.000,7700000.000,,,,,,,,,,,,,,,,,,,,
InventoryWorkInProcessAndRawMaterials,,,,,,,120200000.000,,,118100000.000,122600000.000,124800000.000,129000000.000,118600000.000,125700000.000,126500000.000,129600000.000,135400000.000,125700000.000,131100000.000,150200000.000,159300000.000,170300000.000,181700000.000,194600000.000,183500000.000
InvestmentsInAffiliatesSubsidiariesAssociatesAndJointVenturesFairValueDisclosure,,,,,,,,,,,,,,,,,,,8000000.000,,,,8000000.000,,,
Land,8200000.000,8800000.000,8400000.000,7100000.000,7300000.000,6900000.000,7300000.000,7400000.000,7300000.000,7300000.000,7200000.000,6600000.000,6700000.000,6800000.000,7800000.000,7300000.000,7100000.000,7000000.000,6700000.000,7700000.000,23700000.000,24300000.000,23100000.000,21900000.000,22000000.000,22200000.000
LettersOfCreditOutstandingAmount,,,,,13400000.000,10400000.000,,9900000.000,9900000.000,9900000.000,,10400000.000,10400000.000,10400000.000,,10400000.000,10300000.000,10300000.000,,11000000.000,,,,,,
Liabilities,,,,,,,,,,,,,,925000000.000,,995400000.000,966500000.000,1014100000.000,1069600000.000,1071400000.000,1126400000.000,1195300000.000,1288200000.000,1233300000.000,1194300000.000,1195300000.000
LiabilitiesAndStockholdersEquity,1537000000.000,1591000000.000,1597400000.000,1595000000.000,1597900000.000,1656500000.000,1736900000.000,1731700000.000,1742400000.000,1829800000.000,1903800000.000,1966200000.000,1972300000.000,2049800000.000,2168100000.000,2206100000.000,2218100000.000,2327800000.000,2429600000.000,2506300000.000,2619800000.000,2783200000.000,2948000000.000,2963400000.000,2999100000.000,2730500000.000
LiabilitiesCurrent,287200000.000,313300000.000,331400000.000,317400000.000,292200000.000,331100000.000,364800000.000,321300000.000,312500000.000,358100000.000,386200000.000,395900000.000,366900000.000,408700000.000,470500000.000,453600000.000,434100000.000,486100000.000,520900000.000,512700000.000,513400000.000,584600000.000,672500000.000,609800000.000,546800000.000,544300000.000
LiabilityForUncertainTaxPositionsNoncurrent,,,7100000.000,,,,7500000.000,,,,5700000.000,,,,3500000.000,,,,5200000.000,,,,6100000.000,,,
LongTermDebt,,,353400000.000,353400000.000,353400000.000,353500000.000,353500000.000,353500000.000,353500000.000,353500000.000,353600000.000,353600000.000,353600000.000,353600000.000,353600000.000,,,,352400000.000,,,,355200000.000,,,
LongTermDebtCurrent,,,0.000,,,,,,,,,,,,,,,,,,200000.000,200000.000,200000.000,300000.000,300000.000,400000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,,,,,,,,,,,,,,,,,,,,,,,1100000.000,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,,,,,,,,,,,,,,,,,,,,,,,200000.000,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,,,,,,,,,,,,,,,,,,,,,,,4300000.000,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,,,,,,,,,,,,,,,,,,,,,,,350300000.000,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,,,,,,,,,,,,,,,,,,,,,,,300000.000,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,,,,,,,,,,,,,,,,,,,,,,,300000.000,,,
LongTermDebtNoncurrent,353400000.000,353400000.000,353400000.000,353400000.000,353400000.000,353500000.000,353500000.000,353500000.000,353500000.000,353500000.000,353600000.000,353600000.000,353600000.000,353600000.000,353600000.000,353600000.000,353700000.000,353700000.000,352400000.000,352400000.000,353500000.000,354200000.000,355000000.000,355700000.000,355800000.000,356300000.000
LongTermInvestments,,,1200000.000,,,,700000.000,,,,,,,,,,,,,,,,,,,
LossContingencyAccrualProductLiabilityGross,,,,,,,,,,,,,2400000.000,4500000.000,,,,,,,,,,,,
MachineryAndEquipmentGross,357500000.000,362000000.000,355300000.000,355700000.000,357800000.000,360400000.000,345700000.000,354400000.000,356100000.000,352200000.000,354500000.000,361300000.000,368100000.000,375600000.000,375800000.000,390400000.000,392300000.000,402100000.000,391900000.000,404600000.000,419100000.000,433400000.000,448200000.000,458400000.000,458900000.000,470600000.000
MultiemployerPlansWithdrawalObligation,,,,,,,,,,,,,,,,,,,,,,,3900000.000,,,
NoncurrentAssets,,,173500000.000,,,,172200000.000,,,,177000000.000,,,,180400000.000,,,,204700000.000,,,,295900000.000,,,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,16600000.000,,,,15300000.000,,,,14300000.000,,,,14200000.000,,,,14200000.000,,,,15100000.000,,,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,6200000.000,,,,5800000.000,,,,5200000.000,,,,5800000.000,,,,4700000.000,,,,5700000.000,,,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,6700000.000,,,,7500000.000,,,,9100000.000,,,,9300000.000,,,,6800000.000,,,,7500000.000,,,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,7900000.000,,,,8100000.000,,,,11200000.000,,,,12300000.000,,,,9800000.000,,,,9600000.000,,,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,12300000.000,,,,11400000.000,,,,12100000.000,,,,13500000.000,,,,12500000.000,,,,12100000.000,,,
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,3200000.000,,,,6300000.000,,,,9400000.000,,,,9300000.000,,,,4700000.000,,,,10200000.000,,,
OtherAccruedLiabilitiesCurrent,79100000.000,87200000.000,81400000.000,94500000.000,69000000.000,86800000.000,86000000.000,93900000.000,79600000.000,92100000.000,107500000.000,123200000.000,91300000.000,116300000.000,127100000.000,133800000.000,107600000.000,124700000.000,130000000.000,149600000.000,145000000.000,152700000.000,176100000.000,192000000.000,156000000.000,158000000.000
OtherAssetsCurrent,22300000.000,16200000.000,31800000.000,41400000.000,45500000.000,37500000.000,36600000.000,41600000.000,44900000.000,34800000.000,33100000.000,40300000.000,45000000.000,36400000.000,48800000.000,56500000.000,56000000.000,42300000.000,43200000.000,37000000.000,37100000.000,34900000.000,41700000.000,48100000.000,46100000.000,41100000.000
OtherAssetsMiscellaneousNoncurrent,,,3800000.000,,,,4100000.000,,,,6200000.000,,,,7600000.000,,,,6800000.000,,,,5900000.000,,,
OtherAssetsNoncurrent,22400000.000,25800000.000,,,,,,,,,,,,,,,,,,,,,,,,
OtherLiabilitiesNoncurrent,53000000.000,51600000.000,1600000.000,,,54600000.000,2700000.000,58600000.000,55000000.000,61200000.000,1500000.000,61800000.000,58200000.000,50100000.000,,60500000.000,52800000.000,50300000.000,9200000.000,59900000.000,57200000.000,53200000.000,6800000.000,68200000.000,64600000.000,63600000.000
OtherSundryLiabilitiesNoncurrent,,,,,,,,,,,,,,,8800000.000,,,,,,,,,,,
PensionAndOtherPostretirementDefinedBenefitPlansCurrentLiabilities,1100000.000,1100000.000,1200000.000,1200000.000,1200000.000,1200000.000,1200000.000,1200000.000,1200000.000,1200000.000,1200000.000,1200000.000,1200000.000,1200000.000,1200000.000,1200000.000,1200000.000,1200000.000,1600000.000,,,,1300000.000,,,
PensionAndOtherPostretirementDefinedBenefitPlansLiabilitiesNoncurrent,72500000.000,71800000.000,60500000.000,56700000.000,57100000.000,52600000.000,90100000.000,93800000.000,91600000.000,90300000.000,54700000.000,52200000.000,50600000.000,48800000.000,65100000.000,62100000.000,60200000.000,58100000.000,83900000.000,81700000.000,79900000.000,79600000.000,119900000.000,117600000.000,116400000.000,116300000.000
PostemploymentBenefitsLiabilityNoncurrent,,,400000.000,,,,400000.000,,,,,,,,,,,,2500000.000,,,,4900000.000,,,
PreferredStockCapitalSharesReservedForFutureIssuance,,,5000000.000,,,,,,,,,,,,,,,,,,,,,,,
PreferredStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
PreferredStockSharesAuthorized,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000
PreferredStockSharesIssued,0.000,0.000,,,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesOutstanding,,,,,,,,,,,,,,,0.000,,,,0.000,,,,0.000,,,
PreferredStockValue,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PrepaidExpenseAndOtherAssetsCurrent,,,15800000.000,25700000.000,30100000.000,22200000.000,23600000.000,29000000.000,32200000.000,21600000.000,19500000.000,25600000.000,30400000.000,21000000.000,27300000.000,35700000.000,35100000.000,21700000.000,20100000.000,37000000.000,37100000.000,34900000.000,41700000.000,48100000.000,46100000.000,41100000.000
ProductWarrantyAccrual,,,4200000.000,3800000.000,3600000.000,3100000.000,4000000.000,4400000.000,3900000.000,4100000.000,5900000.000,6500000.000,8400000.000,10400000.000,8500000.000,8200000.000,10100000.000,11100000.000,9600000.000,11600000.000,11200000.000,14200000.000,15500000.000,17500000.000,18400000.000,19000000.000
PropertyPlantAndEquipmentGross,485900000.000,494600000.000,484900000.000,474200000.000,478600000.000,480700000.000,468500000.000,480900000.000,472300000.000,469500000.000,471300000.000,476300000.000,483600000.000,492800000.000,499600000.000,513500000.000,516100000.000,529000000.000,527000000.000,553500000.000,621300000.000,637500000.000,645700000.000,658800000.000,661400000.000,675600000.000
PropertyPlantAndEquipmentNet,145100000.000,147000000.000,143200000.000,133600000.000,133400000.000,132400000.000,139200000.000,143800000.000,144900000.000,147100000.000,147900000.000,147100000.000,147100000.000,148200000.000,152500000.000,160700000.000,159100000.000,164900000.000,174600000.000,191300000.000,256600000.000,262900000.000,267800000.000,273500000.000,277800000.000,284400000.000
RecordedUnconditionalPurchaseObligationDueAfterFifthYear,,,0.000,,,,0.000,,,,0.000,,,,0.000,,,,,,,,,,,
RecordedUnconditionalPurchaseObligationDueInFifthYear,,,1500000.000,,,,,,,,,,,,,,,,,,,,,,,
RecordedUnconditionalPurchaseObligationDueInFourthYear,,,1500000.000,,,,1500000.000,,,,,,,,,,,,,,,,,,,
RecordedUnconditionalPurchaseObligationDueInSecondYear,,,1500000.000,,,,1500000.000,,,,1500000.000,,,,1500000.000,,,,0.000,,,,4800000.000,,,
RecordedUnconditionalPurchaseObligationDueInThirdYear,,,1500000.000,,,,1500000.000,,,,1500000.000,,,,,,,,,,,,0.000,,,
RecordedUnconditionalPurchaseObligationDueWithinOneYear,,,79400000.000,,,,99500000.000,,,,99500000.000,,,,115800000.000,,,,147200000.000,,,,193800000.000,,,
RestructuringReserve,,,,,,,,,,,,,,,,,,,4900000.000,,,,6600000.000,4700000.000,3300000.000,2700000.000
RetainedEarningsAccumulatedDeficit,491000000.000,512500000.000,541000000.000,565500000.000,579500000.000,607600000.000,635300000.000,655900000.000,675000000.000,701000000.000,740300000.000,779200000.000,806300000.000,844400000.000,893600000.000,939100000.000,979800000.000,1038600000.000,1093000000.000,1155700000.000,1215500000.000,1283800000.000,1360900000.000,1436800000.000,1498400000.000,1574900000.000
SelfInsuranceReserve,7800000.000,7400000.000,7300000.000,7300000.000,7600000.000,,6600000.000,,,,7000000.000,,,,6800000.000,,,,6900000.000,,,,7200000.000,,,
