,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,125000000.000,125000000.000,125000000.000,125000000.000,125000000.000,125000000.000,125000000.000,125000000.000,125000000.000,125000000.000,125000000.000,125000000.000,125000000.000,125000000.000,125000000.000,125000000.000
CommonStockSharesIssued,28416348.000,28418420.000,28494447.000,32886550.000,33371665.000,34063303.000,34426012.000,40487056.000,41240338.000,41698000.000,41786000.000,57218000.000,57937000.000,58002000.000,58050000.000,58350000.000
CommonStockSharesOutstanding,28402459.000,28408698.000,28488892.000,32885162.000,33371665.000,34063303.000,34426012.000,40487056.000,41240338.000,41698000.000,41786000.000,57218000.000,57937000.000,58002000.000,58050000.000,58350000.000
CommonStockValue,3000.000,3000.000,3000.000,3000.000,3000.000,3000.000,3000.000,4000.000,4000.000,4000.000,4000.000,6000.000,6000.000,6000.000,6000.000,6000.000
ContractualObligation,,,,,,,,,,,6980000.000,,,,4876000.000,
ContractualObligationDueInNextTwelveMonths,,,,,,,,,,,3522000.000,,,,3563000.000,
ContractualObligationDueInSecondYear,,,,,,,,,,,3327000.000,,,,1313000.000,
ContractualObligationDueInThirdYear,,,,,,,,,,,131000.000,,,,,
CumulativeEffectOfNewAccountingPrincipleInPeriodOfAdoption,,,,,,,,,,,,,,,,115000.000
DeferredRevenueCurrent,24003000.000,21556000.000,23243000.000,15966000.000,12983000.000,9415000.000,1702000.000,771000.000,174000.000,1900000.000,1900000.000,1428000.000,956000.000,478000.000,,
DeferredRevenueNoncurrent,32934000.000,29150000.000,23629000.000,25261000.000,24502000.000,23735000.000,21449000.000,21449000.000,21449000.000,29364000.000,28809000.000,28809000.000,28809000.000,28809000.000,28809000.000,28809000.000
DeferredTaxAssetsDeferredIncome,,,16748000.000,,,,8869000.000,,,,8475000.000,,,,11231000.000,
DeferredTaxAssetsGross,,,26588000.000,,,,50920000.000,,,,102624000.000,,,,146806000.000,
DeferredTaxAssetsLiabilitiesNet,,,,,,,0.000,,,,0.000,,,,,
DeferredTaxAssetsNet,,,299000.000,,,,312000.000,,,,254000.000,,,,258000.000,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,24166000.000,,,,57005000.000,,,,94390000.000,
DeferredTaxAssetsOther,,,1247000.000,,,,2336000.000,,,,4275000.000,,,,5607000.000,
DeferredTaxAssetsTaxCreditCarryforwardsResearch,,,4499000.000,,,,11776000.000,,,,14112000.000,,,,18055000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,,,1111000.000,,,,1095000.000,,,,1233000.000,,,,1435000.000,
DeferredTaxAssetsValuationAllowance,,,26289000.000,,,,50608000.000,,,,102370000.000,,,,146548000.000,
DeferredTaxLiabilities,,,299000.000,,,,312000.000,,,,254000.000,,,,258000.000,
DeferredTaxLiabilitiesOther,,,299000.000,,,,312000.000,,,,254000.000,,,,258000.000,
EmployeeRelatedLiabilitiesCurrent,1282000.000,1882000.000,2607000.000,1000000.000,1967000.000,2870000.000,2623000.000,1490000.000,2068000.000,2780000.000,3314000.000,1342000.000,2276000.000,3179000.000,4100000.000,1725000.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,8300000.000,10400000.000,9900000.000,19900000.000,19600000.000,19600000.000,16500000.000,22900000.000,20600000.000,19800000.000,19300000.000,21800000.000,22400000.000,21300000.000,19200000.000,30200000.000
InterestReceivable,,,,,,,,,,,,,372000.000,463000.000,295000.000,
LiabilitiesAndStockholdersEquity,162044000.000,147350000.000,162988000.000,251064000.000,238371000.000,220753000.000,199203000.000,253266000.000,244994000.000,237698000.000,217903000.000,322704000.000,300858000.000,278986000.000,252441000.000,223906000.000
LiabilitiesCurrent,32394000.000,30465000.000,34573000.000,24681000.000,23784000.000,23782000.000,17045000.000,11880000.000,13206000.000,17501000.000,18449000.000,13968000.000,16161000.000,15855000.000,21621000.000,20480000.000
MarketableSecuritiesCurrent,,,,,,,,,,,,,199136000.000,197315000.000,164297000.000,146774000.000
OperatingLeasesFutureMinimumPaymentsDue,,,10284000.000,,,,10057000.000,,,,5539000.000,,,,4100000.000,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,2474000.000,,,,3352000.000,,,,2857000.000,,,,2898000.000,
OperatingLeasesFutureMinimumPaymentsDueFutureMinimumSubleaseRentals,,,500000.000,,,,,,,,,,,,,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,2526000.000,,,,,,,,,,,,,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,2681000.000,,,,3274000.000,,,,20000.000,,,,,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,2603000.000,,,,3431000.000,,,,2662000.000,,,,1202000.000,
OtherAccruedLiabilitiesCurrent,2593000.000,2964000.000,3670000.000,3557000.000,4132000.000,5688000.000,4420000.000,4020000.000,7408000.000,9301000.000,,,,,,
OtherAssetsNoncurrent,1519000.000,1462000.000,1179000.000,1146000.000,1010000.000,953000.000,573000.000,657000.000,709000.000,602000.000,751000.000,634000.000,635000.000,663000.000,645000.000,649000.000
OtherLiabilitiesCurrent,,,,,,,,,,,,,,,,125000.000
OtherLiabilitiesNoncurrent,589000.000,452000.000,473000.000,478000.000,481000.000,482000.000,427000.000,409000.000,416000.000,404000.000,383000.000,337000.000,297000.000,256000.000,201000.000,96000.000
PreferredStockParOrStatedValuePerShare,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,
PreferredStockSharesAuthorized,,,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,,
PreferredStockSharesIssued,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,
PreferredStockSharesOutstanding,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,
PreferredStockValue,,,,,0.000,0.000,0.000,0.000,,,,,,,,
PrepaidExpenseAndOtherAssetsCurrent,2021000.000,2130000.000,2421000.000,2078000.000,2656000.000,3273000.000,2840000.000,2535000.000,2011000.000,2504000.000,4478000.000,5468000.000,7930000.000,5460000.000,6457000.000,8825000.000
PropertyPlantAndEquipmentGross,,,4704000.000,,,,6900000.000,,,,8789000.000,,,,8650000.000,
PropertyPlantAndEquipmentNet,2007000.000,2028000.000,2157000.000,2631000.000,2642000.000,2749000.000,3620000.000,5205000.000,4856000.000,4477000.000,4089000.000,3770000.000,3617000.000,3320000.000,3124000.000,3269000.000
RestructuringReserve,800000.000,600000.000,400000.000,300000.000,200000.000,100000.000,0.000,,,,,,,,,
RestructuringReserveCurrent,642000.000,538000.000,355000.000,274000.000,186000.000,94000.000,0.000,,,,,,,,,
RestructuringReserveNoncurrent,,,0.000,,,,,,,,,,,,,
RetainedEarningsAccumulatedDeficit,-62306000.000,-72010000.000,-56080000.000,-62964000.000,-76350000.000,-96050000.000,-111085000.000,-172411000.000,-198170000.000,-221235000.000,-243461000.000,-266340000.000,-294321000.000,-318657000.000,-353673000.000,-386310000.000
SecurityDeposit,,,,,,,,,,,500000.000,,,,500000.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedNumber,13889.000,9722.000,5555.000,1388.000,0.000,0.000,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedWeightedAverageGrantDateFairValue,0.600,0.600,0.600,0.600,0.000,0.000,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,2388802.000,2557179.000,2646881.000,2444442.000,2118418.000,1606793.000,1393210.000,1538292.000,1649769.000,1333544.000,1332301.000,1489.000,898.000,1040.000,1162000.000,1493000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,0.680,0.700,0.710,1.090,1.360,2.040,2.700,4.460,5.470,8.030,8.700,10.190,17.900,18.210,18.390,17.130
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,120515000.000,176875000.000,85514000.000,78802000.000,96893000.000,64943000.000,33538000.000,32362000.000,41909000.000,12862000.000,16854000.000,15087000.000,4603000.000,3808000.000,8724000.000,25794000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,4636752.000,4773030.000,4728503.000,4501903.000,4073836.000,3552431.000,2959506.000,3496124.000,3348747.000,3118781.000,3099993.000,4199.000,3927.000,4015.000,4059000.000,5186000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,2.140,2.940,3.130,6.480,7.380,9.580,10.660,12.480,12.700,15.090,15.200,13.240,14.870,14.420,14.320,14.080
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingAggregateIntrinsicValue,,,,,,,,,,,16686000.000,,,,8001000.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingNumber,,,,,,,,,,,2882206.000,,,,3695000.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingWeightedAverageExercisePrice,,,,,,,,,,,14.770,,,,14.530,
SharePrice,,,,,,,,20.750,,,,,,,,
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,65576000.000,100489000.000,53165000.000,52989000.000,63043000.000,40379000.000,23112000.000,23786000.000,31791000.000,11291000.000,14039000.000,10021000.000,2383000.000,2327000.000,3106000.000,6746000.000
StockholdersEquity,96127000.000,87283000.000,104313000.000,200644000.000,189604000.000,172754000.000,160282000.000,218372000.000,208906000.000,189554000.000,169532000.000,279010000.000,255164000.000,233796000.000,201700000.000,174521000.000
TemporaryEquityLiquidationPreference,0.000,0.000,0.000,,,,,,,,,,,,,
TemporaryEquityParOrStatedValuePerShare,0.000,0.000,0.000,,,,,,,,,,,,,
TemporaryEquitySharesAuthorized,5000000.000,5000000.000,0.000,,,,,,,,,,,,,
TemporaryEquitySharesIssued,0.000,0.000,0.000,,,,,,,,,,,,,
TemporaryEquitySharesOutstanding,0.000,0.000,0.000,,,,,,,,,,,,,
TreasuryStockShares,0.000,0.000,0.000,,,,,,,,,,,,,
UnrecognizedTaxBenefits,,,1829000.000,,,,3062000.000,,,,3480000.000,,,,4206000.000,
UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued,,,0.000,,,,0.000,,,,0.000,,,,0.000,
