,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31
DisposalGroupIncludingDiscontinuedOperationDeferredRevenue,,,,,,,,,,,,0.000,,,,,
DisposalGroupIncludingDiscontinuedOperationGoodwill,,,,,,,,,,0.000,0.000,,,,,,
DisposalGroupIncludingDiscontinuedOperationGoodwill1,,,,,,,,,,,,0.000,,255495.000,0.000,0.000,
DisposalGroupIncludingDiscontinuedOperationGoodwillNoncurrent,,,,,,,,,,,,,,,,,0.000
DisposalGroupIncludingDiscontinuedOperationIntangibleAssets,,,,,,,,,,,,,,35680.000,0.000,0.000,
DisposalGroupIncludingDiscontinuedOperationIntangibleAssetsNoncurrent,,,,,,,,,,,,,,,,,0.000
DisposalGroupIncludingDiscontinuedOperationPrepaidAndOtherAssets,,,,,,,,,,,,,,,,,0.000
DisposalGroupIncludingDiscontinuedOperationPrepaidAndOtherAssetsCurrent,,,,,,,,,,,,0.000,,,,,
DueFromOtherRelatedPartiesCurrent,,,127440.000,,,,,,,,,,,,,,
DueToRelatedPartiesCurrent,361550.000,477160.000,580334.000,655557.000,743863.000,775224.000,924057.000,685376.000,699342.000,805483.000,815390.000,916253.000,1056685.000,1185456.000,1243867.000,1292050.000,1339847.000
FiniteLivedCustomerListsGross,,,,,75000.000,75000.000,75000.000,,,75000.000,,,,15000.000,,,
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,,-11000.000,-27500.000,-44000.000,,,-110000.000,,,,-135222.000,,,
FiniteLivedIntangibleAssetsGross,,,,,330000.000,330000.000,330000.000,,,330000.000,,,,253542.000,,,
FiniteLivedIntangibleAssetsNet,,,,,319000.000,302500.000,286000.000,269500.000,253000.000,220000.000,203500.000,187000.000,170500.000,118320.000,105643.000,92965.000,80288.000
Goodwill,1503860.000,1503860.000,1503860.000,1503860.000,2252849.000,2252849.000,2252849.000,2252849.000,2252849.000,2027564.000,2027564.000,2027564.000,2027564.000,799383.000,799383.000,799383.000,799383.000
IntangibleAssetsNetExcludingGoodwill,,,,,319000.000,302500.000,,,,,,,,,,,
LeaseholdImprovementsGross,,,,68859.000,68859.000,68859.000,68859.000,,,70167.000,,,,70167.000,,,
Liabilities,2083729.000,2086538.000,2218491.000,2418917.000,2176411.000,2130430.000,2139577.000,2683516.000,2020004.000,1928540.000,2030687.000,2080948.000,2242594.000,2326000.000,2435769.000,2480769.000,2554267.000
LiabilitiesAndStockholdersEquity,1850430.000,1771130.000,1824041.000,2252452.000,3007994.000,2847681.000,2860783.000,4220424.000,3197384.000,2644667.000,2787348.000,2627771.000,2494270.000,1460539.000,1115987.000,1145796.000,1154674.000
LiabilitiesCurrent,2083729.000,2086538.000,2218491.000,2418917.000,2176411.000,2130430.000,2139577.000,2683516.000,2020004.000,1928540.000,2030687.000,2080948.000,2242594.000,2326000.000,2435769.000,2480769.000,2554267.000
LiabilitiesOfDisposalGroupIncludingDiscontinuedOperation,,,,366235.000,355687.000,326283.000,303358.000,268452.000,226009.000,216548.000,213526.000,211899.000,211200.000,159657.000,159914.000,160166.000,161391.000
MachineryAndEquipmentGross,,,,442124.000,448417.000,449164.000,449884.000,,,459341.000,,,,464800.000,,,
NotesPayableRelatedPartiesCurrentAndNoncurrent,,,,35031.000,20031.000,12031.000,,,,,,,,,,,
OperatingLossCarryforwards,,,,,,,,,,925300.000,,,,1346000.000,,,
PreferredStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
PreferredStockSharesAuthorized,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000
PreferredStockSharesIssued,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockValue,0.000,0.000,0.000,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PrepaidExpenseAndOtherAssets,,,,2684.000,,,,,,,,,,,,,
PrepaidExpenseCurrent,118841.000,58872.000,2125.000,,,,3648.000,7309.000,8138.000,24291.000,23598.000,21028.000,18620.000,15419.000,12650.000,9882.000,8988.000
PropertyPlantAndEquipmentGross,,,,510983.000,517276.000,518023.000,518743.000,,,529508.000,,,,534967.000,,,
PropertyPlantAndEquipmentNet,64879.000,53688.000,44717.000,29384.000,29870.000,26214.000,23045.000,22508.000,21638.000,19066.000,18538.000,20636.000,18536.000,16113.000,8246.000,9606.000,8520.000
RestrictedCashAndCashEquivalents,,,,,,,47984.000,211456.000,187609.000,83730.000,126835.000,90000.000,90000.000,70000.000,70000.000,70000.000,70000.000
RetainedEarningsAccumulatedDeficit,-3003014.000,-3050627.000,-3122121.000,-2781945.000,-2968986.000,-3108082.000,-3143392.000,-2406554.000,-2812846.000,-3084474.000,-3052794.000,-3271487.000,-3566634.000,-4683771.000,-5054373.000,-5087864.000,-5152484.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,,,,,600000.000,1600000.000,,,,,,,,,,,3600000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,,,,,0.700,0.310,,,,,,,,,,,0.180
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,,,,,3600000.000,3600000.000,,,,,,,,,,,3600000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,,,,,0.180,0.180,,,,,,,,,,,0.180
StockholdersEquity,-233299.000,-315408.000,-394450.000,-166465.000,831583.000,717251.000,721206.000,1536908.000,1177380.000,716127.000,756661.000,546823.000,251676.000,-865461.000,-1319782.000,-1334973.000,-1399593.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-233299.000,-315408.000,-394450.000,-166465.000,831583.000,717251.000,721206.000,1536908.000,1177380.000,716127.000,756661.000,546823.000,251676.000,-865461.000,-1319782.000,-1334973.000,-1399593.000
