,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
DeferredTaxLiabilitiesGoodwillAndIntangibleAssets,,,0.000,,,,,,,,,,,,,
DeferredTaxLiabilitiesInvestmentInNoncontrolledAffiliates,,,,,,,,,,,27000000.000,,,,3000000.000,
DeferredTaxLiabilitiesNoncurrent,,0.000,0.000,,5000000.000,5000000.000,,,,,,,,,,
DeferredTaxLiabilitiesOther,,,0.000,,,,,,,,,,,,,
DerivativeAssets,,,1000000.000,,,,0.000,8000000.000,4000000.000,3000000.000,0.000,,,,,
DerivativeAssetsCurrent,,,,,,,,,,,,,1000000.000,1000000.000,2000000.000,1000000.000
DerivativeAssetsNoncurrent,,,,,,,,,,,,,,,1000000.000,2000000.000
DerivativeCollateralObligationToReturnCash,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
DerivativeCollateralRightToReclaimCash,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
DerivativeFairValueOfDerivativeAsset,6000000.000,7000000.000,12000000.000,8000000.000,6000000.000,7000000.000,1000000.000,8000000.000,8000000.000,3000000.000,,,1000000.000,1000000.000,3000000.000,3000000.000
DerivativeFairValueOfDerivativeLiability,49000000.000,48000000.000,39000000.000,42000000.000,54000000.000,53000000.000,77000000.000,145000000.000,87000000.000,116000000.000,100000000.000,148000000.000,159000000.000,139000000.000,72000000.000,68000000.000
DerivativeInstrumentsAndHedges,,,,1000000.000,1000000.000,0.000,,,,,,,,,,
DerivativeInstrumentsAndHedgesNoncurrent,,7000000.000,11000000.000,7000000.000,5000000.000,7000000.000,1000000.000,0.000,4000000.000,0.000,0.000,,,,,
DerivativeLiabilitiesCurrent,,23000000.000,23000000.000,22000000.000,30000000.000,30000000.000,31000000.000,48000000.000,43000000.000,42000000.000,39000000.000,38000000.000,37000000.000,32000000.000,29000000.000,28000000.000
DerivativeLiabilitiesNoncurrent,,25000000.000,16000000.000,20000000.000,24000000.000,23000000.000,46000000.000,97000000.000,44000000.000,74000000.000,61000000.000,110000000.000,122000000.000,107000000.000,43000000.000,40000000.000
DueFromAffiliateCurrent,,,1000000.000,1000000.000,1000000.000,4000000.000,0.000,,1000000.000,1000000.000,0.000,2000000.000,1000000.000,2000000.000,,
DueToAffiliateCurrent,,,41000000.000,,,,44000000.000,46000000.000,60000000.000,58000000.000,85000000.000,24000000.000,32000000.000,29000000.000,40000000.000,50000000.000
DueToAffiliateNoncurrent,,,,,,,,,,,,20000000.000,20000000.000,11000000.000,,
DueToRelatedPartiesNoncurrent,,,,,,,,,,,,,,,9000000.000,6000000.000
EquityMethodInvestments,,251000000.000,227000000.000,229000000.000,253000000.000,230000000.000,227000000.000,188000000.000,549000000.000,553000000.000,798000000.000,779000000.000,778000000.000,690000000.000,710000000.000,1154000000.000
FairValueAssetsLevel1ToLevel2TransfersAmount,,,0.000,,,,0.000,,,,0.000,,,,0.000,
FairValueAssetsLevel2ToLevel1TransfersAmount,,,0.000,,,,0.000,,,,0.000,,,,0.000,
FairValueLiabilitiesLevel1ToLevel2TransfersAmount,,,0.000,,,,0.000,,,,0.000,,,,0.000,
FairValueLiabilitiesLevel2ToLevel1TransfersAmount,,,0.000,,,,0.000,,,,0.000,,,,0.000,
FiniteLivedIntangibleAssetsAccumulatedAmortization,,6000000.000,6000000.000,7000000.000,8000000.000,17000000.000,26000000.000,55000000.000,64000000.000,80000000.000,93000000.000,111000000.000,132000000.000,151000000.000,163000000.000,181000000.000
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,2000000.000,,,,45000000.000,,,,70000000.000,,,,71000000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,,3000000.000,,,,59000000.000,,,,71000000.000,,,,71000000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,,2000000.000,,,,58000000.000,,,,71000000.000,,,,71000000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,,2000000.000,,,,58000000.000,,,,71000000.000,,,,71000000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,2000000.000,,,,58000000.000,,,,70000000.000,,,,71000000.000,
FiniteLivedIntangibleAssetsGross,,,92000000.000,,,,1292000000.000,,,,1455000000.000,,,,1449000000.000,
FiniteLivedIntangibleAssetsNet,,27000000.000,86000000.000,85000000.000,105000000.000,1517000000.000,1266000000.000,1403000000.000,1389000000.000,1377000000.000,1362000000.000,1338000000.000,1321000000.000,1303000000.000,1286000000.000,1268000000.000
GrantsReceivableCurrent,,101000000.000,102000000.000,0.000,0.000,0.000,0.000,,,,,,,,,
IncomeTaxReceivable,,,102000000.000,,,,6000000.000,,,,,,,,,
InventoryNet,,9000000.000,14000000.000,15000000.000,14000000.000,17000000.000,18000000.000,27000000.000,29000000.000,30000000.000,35000000.000,34000000.000,35000000.000,37000000.000,39000000.000,40000000.000
LandAndLandImprovements,,,,45000000.000,48000000.000,48000000.000,,,,,,,,,,
Liabilities,,1340000000.000,1302000000.000,1503000000.000,2163000000.000,4285000000.000,4272000000.000,5254000000.000,5002000000.000,4837000000.000,5143000000.000,5098000000.000,5050000000.000,6014000000.000,6013000000.000,6242000000.000
LiabilitiesAndStockholdersEquity,,2331000000.000,2313000000.000,2534000000.000,3236000000.000,5899000000.000,5752000000.000,6595000000.000,7208000000.000,6989000000.000,7775000000.000,7659000000.000,7607000000.000,8482000000.000,8383000000.000,8580000000.000
LiabilitiesCurrent,,267000000.000,257000000.000,150000000.000,233000000.000,302000000.000,297000000.000,389000000.000,570000000.000,425000000.000,456000000.000,383000000.000,380000000.000,459000000.000,459000000.000,455000000.000
LiabilitiesNoncurrent,,1073000000.000,1045000000.000,1353000000.000,1930000000.000,3983000000.000,3975000000.000,4865000000.000,4432000000.000,4412000000.000,4687000000.000,4715000000.000,4670000000.000,5555000000.000,5554000000.000,5787000000.000
LineOfCreditFacilityAmountOutstanding,,,0.000,0.000,,,,,,,,,,,,
LongTermDebt,1202000000.000,1167000000.000,1133000000.000,,,,4069000000.000,,,4509000000.000,4863000000.000,4821000000.000,4772000000.000,5704000000.000,5770000000.000,6051000000.000
LongTermDebtAndCapitalLeaseObligations,1076000000.000,,1000000000.000,1310000000.000,1880000000.000,3926000000.000,3890000000.000,4719000000.000,4336000000.000,4285000000.000,4562000000.000,4521000000.000,4465000000.000,5359000000.000,5426000000.000,5662000000.000
LongTermDebtAndCapitalLeaseObligationsCurrent,,147000000.000,133000000.000,71000000.000,119000000.000,157000000.000,160000000.000,218000000.000,407000000.000,224000000.000,241000000.000,242000000.000,251000000.000,281000000.000,282000000.000,296000000.000
LongTermDebtCurrent,126000000.000,147000000.000,133000000.000,71000000.000,119000000.000,157000000.000,160000000.000,218000000.000,407000000.000,224000000.000,241000000.000,,,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,,,678000000.000,,,,2760000000.000,,,,2606000000.000,,,,3492000000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,,,133000000.000,,,,160000000.000,,,,241000000.000,,,,282000000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,,,79000000.000,,,,558000000.000,,,,613000000.000,,,,439000000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,,,84000000.000,,,,201000000.000,,,,927000000.000,,,,641000000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,,,81000000.000,,,,200000000.000,,,,260000000.000,,,,651000000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,,,78000000.000,,,,190000000.000,,,,252000000.000,,,,292000000.000,
LongTermDebtNoncurrent,,1020000000.000,1000000000.000,1310000000.000,1880000000.000,3926000000.000,3890000000.000,4719000000.000,4336000000.000,4285000000.000,4562000000.000,4521000000.000,4465000000.000,5359000000.000,5426000000.000,5662000000.000
MembersCapital,,,0.000,,,,,,,,,,,,,
MinorityInterest,,413000000.000,382000000.000,385000000.000,264000000.000,279000000.000,246000000.000,131000000.000,361000000.000,348000000.000,791000000.000,753000000.000,742000000.000,622000000.000,520000000.000,508000000.000
NotesAndLoansReceivableNetCurrent,,9000000.000,2000000.000,2000000.000,6000000.000,6000000.000,6000000.000,7000000.000,7000000.000,7000000.000,7000000.000,7000000.000,7000000.000,17000000.000,16000000.000,15000000.000
NotesAndLoansReceivableNetNoncurrent,,,6000000.000,,,,15000000.000,15000000.000,13000000.000,11000000.000,10000000.000,8000000.000,6000000.000,18000000.000,14000000.000,10000000.000
NotesPayableRelatedPartiesNoncurrent,,,0.000,,,,,,,,,,,,,
OperatingLeasesFutureMinimumPaymentsDue,,,18000000.000,,,,129000000.000,,,,182000000.000,,,,198000000.000,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,2000000.000,,,,6000000.000,,,,12000000.000,,,,9000000.000,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,1000000.000,,,,5000000.000,,,,8000000.000,,,,9000000.000,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,2000000.000,,,,5000000.000,,,,9000000.000,,,,9000000.000,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,2000000.000,,,,5000000.000,,,,9000000.000,,,,10000000.000,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,2000000.000,,,,5000000.000,,,,9000000.000,,,,9000000.000,
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,9000000.000,,,,103000000.000,,,,135000000.000,,,,152000000.000,
OtherAccruedLiabilitiesCurrent,,,,,,,,,,79000000.000,68000000.000,53000000.000,39000000.000,94000000.000,85000000.000,55000000.000
OtherAssets,,,505000000.000,,,,1726000000.000,1872000000.000,2239000000.000,2179000000.000,2401000000.000,2363000000.000,2341000000.000,2240000000.000,2278000000.000,2714000000.000
OtherAssetsNoncurrent,,26000000.000,27000000.000,32000000.000,93000000.000,93000000.000,99000000.000,123000000.000,144000000.000,114000000.000,61000000.000,58000000.000,66000000.000,47000000.000,51000000.000,66000000.000
OtherLiabilitiesNoncurrent,,28000000.000,29000000.000,23000000.000,21000000.000,29000000.000,39000000.000,49000000.000,52000000.000,53000000.000,64000000.000,64000000.000,63000000.000,78000000.000,76000000.000,79000000.000
OtherPartnersCapital,,0.000,,,,,,,,,,,,,,
PreferredStockParOrStatedValuePerShare,,0.010,0.010,0.010,0.010,0.010,0.010,,,0.010,0.010,,,,0.010,0.010
PreferredStockSharesAuthorized,,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000
PreferredStockSharesIssued,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockValue,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PrepaidExpenseAndOtherAssetsCurrent,,18000000.000,17000000.000,4000000.000,7000000.000,22000000.000,19000000.000,18000000.000,19000000.000,25000000.000,22000000.000,20000000.000,22000000.000,21000000.000,16000000.000,19000000.000
PropertyPlantAndEquipmentGross,1626000000.000,1636000000.000,1705000000.000,1711000000.000,2488000000.000,3542000000.000,3795000000.000,4821000000.000,4927000000.000,4933000000.000,5757000000.000,5779000000.000,,,6411000000.000,
PropertyPlantAndEquipmentNet,1492000000.000,1487000000.000,1541000000.000,1530000000.000,2255000000.000,3276000000.000,3487000000.000,4430000000.000,4478000000.000,4434000000.000,5056000000.000,5012000000.000,4947000000.000,5711000000.000,5460000000.000,5390000000.000
PropertyPlantAndEquipmentOther,,,1699000000.000,,,,3788000000.000,4804000000.000,4919000000.000,4929000000.000,5748000000.000,,,,,
PurchaseObligation,,,55000000.000,,,,53000000.000,,,,48000000.000,,,,45000000.000,
PurchaseObligationDueInNextTwelveMonths,,,16000000.000,,,,15000000.000,,,,12000000.000,,,,13000000.000,
ReceivableFromShareholdersOrAffiliatesForIssuanceOfCapitalStock,10.000,,,,,,,,,,,,,,,
RestrictedCashAndCashEquivalentsAtCarryingValue,,91000000.000,54000000.000,21000000.000,23000000.000,54000000.000,22000000.000,46000000.000,38000000.000,69000000.000,48000000.000,60000000.000,55000000.000,138000000.000,164000000.000,106000000.000
RetainedEarningsAccumulatedDeficit,,9000000.000,8000000.000,4000000.000,3000000.000,5000000.000,3000000.000,-2000000.000,8000000.000,15000000.000,12000000.000,7000000.000,26000000.000,35000000.000,-2000000.000,-5000000.000
RetainedEarningsUndistributedEarningsFromEquityMethodInvestees,,,,,,,,,,,,,,,30000000.000,
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,0.000,991000000.000,1011000000.000,1031000000.000,1073000000.000,1614000000.000,1480000000.000,1341000000.000,2206000000.000,2152000000.000,2632000000.000,2561000000.000,2557000000.000,2468000000.000,2370000000.000,2338000000.000
UnrecognizedTaxBenefits,,,,,,0.000,0.000,,,,,,,,,
UnrecordedUnconditionalPurchaseObligationBalanceOnFifthAnniversary,,,3000000.000,,,,2000000.000,,,,3000000.000,,,,3000000.000,
UnrecordedUnconditionalPurchaseObligationBalanceOnFourthAnniversary,,,3000000.000,,,,3000000.000,,,,3000000.000,,,,3000000.000,
UnrecordedUnconditionalPurchaseObligationBalanceOnSecondAnniversary,,,4000000.000,,,,4000000.000,,,,6000000.000,,,,5000000.000,
UnrecordedUnconditionalPurchaseObligationBalanceOnThirdAnniversary,,,3000000.000,,,,3000000.000,,,,3000000.000,,,,2000000.000,
UnrecordedUnconditionalPurchaseObligationDueAfterFiveYears,,,26000000.000,,,,26000000.000,,,,21000000.000,,,,19000000.000,
