,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31
DebtInstrumentInterestRateStatedPercentage,,,,,,,,,,,,0.020,0.020,,0.020,0.020,0.020
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,,,,33037.000,,,,57718.000,,,
FixturesAndEquipmentGross,,,,37736.000,37736.000,37736.000,37736.000,37736.000,37736.000,37736.000,39991.000,39991.000,40216.000,41716.000,41716.000,93716.000,94816.000
LiabilitiesAndStockholdersEquity,,,93723.000,107078.000,160626.000,138215.000,135246.000,155654.000,174096.000,188561.000,187032.000,191756.000,218754.000,212441.000,193218.000,248242.000,286055.000
LiabilitiesCurrent,,,90535.000,134449.000,203328.000,234848.000,245345.000,281130.000,293741.000,299583.000,321167.000,353463.000,373176.000,396054.000,418640.000,511103.000,516203.000
LineOfCredit,,,,70000.000,110000.000,118750.000,142560.000,164560.000,164560.000,173560.000,188560.000,203560.000,214160.000,222160.000,234160.000,252760.000,260260.000
LineOfCreditFacilityMaximumBorrowingCapacity,,,,100000.000,105000.000,100000.000,100000.000,100000.000,100000.000,100000.000,100000.000,100000.000,100000.000,100000.000,100000.000,100000.000,100000.000
LitigationReserve,,,,,75000.000,,,,,,,,,,,,
NotesAndLoansReceivableNetCurrent,,,,,,,,,,,,,75000.000,75000.000,75000.000,75000.000,75000.000
NotesPayable,,,,,,,,,,,,,,,,40000.000,
NotesPayableCurrent,,,,,,,,,,,,,,,,,40000.000
NotesReceivableNet,,,,,,,,,,,,60000.000,100000.000,100000.000,100000.000,100000.000,100000.000
OperatingLossCarryforwards,,,,,,,,,,97000.000,,,,170000.000,,,
OperatingLossCarryforwardsValuationAllowance,,,,,,,,,,4892.000,,,,24681.000,,,
OtherAssets,,,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000
PreferredStockParOrStatedValuePerShare,,,0.001,0.001,,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
PreferredStockSharesAuthorized,,,10000000.000,10000000.000,,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000
PreferredStockSharesOutstanding,,,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockValue,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PrepaidExpenseAndOtherAssetsCurrent,,,4711.000,3412.000,873.000,1217.000,1100.000,1100.000,1100.000,0.000,,,,,,,
PropertyPlantAndEquipmentGross,,,,60626.000,60626.000,60626.000,60626.000,60626.000,60626.000,60626.000,62881.000,62881.000,63106.000,64606.000,64606.000,128486.000,129586.000
PropertyPlantAndEquipmentNet,,,7811.000,6184.000,3483.000,2595.000,2095.000,1595.000,1095.000,1095.000,3100.000,2850.000,2825.000,4075.000,3825.000,67455.000,65555.000
PropertyPlantAndEquipmentOther,,,,22890.000,22890.000,22890.000,22890.000,22890.000,22890.000,22890.000,22890.000,22890.000,22890.000,22890.000,22890.000,34770.000,34770.000
RetainedEarningsAccumulatedDeficit,,,-349838.000,-347051.000,-375899.000,-429830.000,-443296.000,-458673.000,-452842.000,-444219.000,-467332.000,-494904.000,-487619.000,-516810.000,-558619.000,-596058.000,-563345.000
StockholdersEquity,,,3188.000,-27371.000,-42702.000,-96633.000,-110099.000,-125476.000,-119645.000,-111022.000,-134135.000,-161707.000,-154422.000,-183613.000,-225422.000,-262861.000,-230148.000
