,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2014-03-31,2014-06-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccruedSalariesCurrent,,,,,,,,,,,,,,,,,10735.000,23057.000,33248.000,,126238.000
AccruedSalariesCurrentAndNoncurrent,,,,,611763.000,669117.000,732756.000,790851.000,851597.000,975961.000,1039578.000,,0.000,0.000,0.000,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,13796.000,,,,,,28462.000,,,,7439.000,,,,124165.000,
AdditionalPaidInCapital,29242970.000,,,,,,,,,,,,,,,,,,,,
AdditionalPaidInCapitalCommonStock,,29283220.000,29327381.000,29350550.000,29474550.000,29566251.000,29625794.000,29703093.000,30292257.000,290979.000,265979.000,435040.000,5677449.000,5959309.000,5959309.000,6007601.000,6281402.000,9802417.000,9054275.000,9492762.000,9508193.000
AllowanceForDoubtfulAccountsReceivable,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,
Assets,33630.000,33995.000,1751.000,1507.000,236.000,208.000,181.000,36154.000,145445.000,93049.000,98620.000,226289.000,3379673.000,3138295.000,2956194.000,2439493.000,4922620.000,5860236.000,4489166.000,1249715.000,1107374.000
AssetsCurrent,32390.000,33000.000,1000.000,1000.000,,0.000,0.000,36000.000,145318.000,82409.000,89511.000,220230.000,3129673.000,2888295.000,2703944.000,1570809.000,3747873.000,4482312.000,3187012.000,680742.000,583680.000
BorrowedFunds,,,,,,,,272067.000,215132.000,,,,,,,,,,,,
BusinessCombinationContingentConsiderationLiabilityCurrent,,,,,,,,,,,,,,75000.000,,,,,,,
CapitalizedComputerSoftwareGross,,,,,,2584.000,,,,,,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,,,,,,0.000,0.000,,0.000,25932.000,30743.000,155271.000,3106815.000,1596714.000,2370461.000,655405.000,1916675.000,1959732.000,384412.000,85650.000,773.000
ClassOfWarrantOrRightOutstanding,,,,,,,,,,,,0.000,,,,0.000,,,,0.000,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.010,0.010,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,,,,,,,,,,,,,,,,,,841673.000,,,
CommonStockSharesAuthorized,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,6300000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000
CommonStockSharesIssued,88284938.000,88534938.000,89054938.000,90254938.000,93254938.000,1554249.000,1725949.000,2035949.000,4035372.000,37438649.000,37438649.000,37763410.000,44013410.000,47533029.000,47533029.000,47533029.000,47631133.000,48395586.000,48456586.000,48781586.000,40431680.000
CommonStockSharesOutstanding,88284938.000,88534938.000,89054938.000,90254938.000,93254938.000,1484249.000,1725949.000,2035949.000,4035372.000,37438649.000,37438649.000,37763410.000,44013410.000,47533029.000,47533029.000,47533029.000,47631133.000,48395586.000,48456586.000,48781586.000,40431680.000
CommonStockSharesSubscribedButUnissued,,,,,,,,,,,,,,,,,,240647.000,,,
CommonStockValue,88285.000,88535.000,89055.000,90255.000,93255.000,1554.000,1726.000,2036.000,4035.000,37439.000,37439.000,37763.000,44013.000,47533.000,47533.000,47533.000,47631.000,48396.000,48457.000,48782.000,40432.000
ConvertiblePreferredStockNonredeemableOrRedeemableIssuerOptionValue,,,,,,315000.000,315000.000,,315000.000,,,,,,,,,,,,
DebtDefaultShorttermDebtAmount,,,,,,,,,,,,,,,,102319.000,,,,,
DebtInstrumentUnamortizedDiscount,,,,,,,,,,,,,,,,,,,,,2124.000
DeferredCompensationLiabilityCurrent,889238.000,977668.000,1046428.000,1144659.000,1188523.000,,1390839.000,,,,,,,,,,,,,,
DeferredFinanceCostsCurrentNet,,,,,,,,36000.000,46000.000,,,,,,,14489.000,48784.000,0.000,0.000,0.000,
DeferredFinanceCostsNet,,,,,,,,,,,,,,,8489.000,,,,,,
DeferredRentCredit,,,,,,,,,,,,,,,,,,,,16358.000,
DeferredRentCreditCurrent,,,,,,,,,,,,,,,,,,,,16358.000,18525.000
DeferredRevenueCurrent,,,,,,,,,,,,,,,,600.000,11350.000,358115.000,318605.000,1375.000,0.000
DeferredTaxAssetsNet,,,,,,0.000,,,,,,0.000,,,,0.000,,,,0.000,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,9665636.000,,,,,,504644.000,,,,1166436.000,,,,2770239.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,,,664309.000,,,,,,,,,,,,,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccruals,,,,,,475721.000,,,,,,309724.000,,,,51290.000,,,,501907.000,
DeferredTaxAssetsValuationAllowance,,,,,,-10805666.000,,,,,,814368.000,,,,1217726.000,,,,3272146.000,
DepositLiabilityCurrent,,,,,,,,,,,,,,,,10020.000,3359986.000,181019.000,0.000,550808.000,550808.000
Deposits,,,,,,,,,,30000.000,180000.000,475000.000,180000.000,0.000,0.000,0.000,,,,,
DueFromEmployeesCurrent,,,,,,,,,,,,,,,,,8000.000,,,,
DueFromRelatedParties,,,,,,,,,,,,157203.000,,,,,,,,,
DueFromRelatedPartiesCurrent,,,,,,,,,,,,,,1290731.000,284461.000,,,386100.000,906733.000,,
DueToRelatedPartiesCurrent,,,,515242.000,330525.000,380103.000,400821.000,482601.000,328527.000,157303.000,138797.000,157203.000,124196.000,102619.000,106372.000,89359.000,246157.000,31088.000,15980.000,89966.000,128360.000
EmployeeRelatedLiabilitiesCurrent,,,,,,,,1476703.000,1572364.000,1853624.000,1949768.000,1996559.000,319335.000,294709.000,297434.000,211905.000,222640.000,222962.000,219653.000,315277.000,462649.000
EmployeeRelatedLiabilitiesCurrentAndNoncurrent,,,,,1188523.000,1280232.000,,1328958.000,1431112.000,,,,,,,,,,,,
EscrowDeposit,,,,,,,,2999.000,1499.000,,,,,,,,,,,,
FiniteLivedContractualRightsGross,,,,,,,,,,,,,,,,350000.000,332500.000,315000.000,297500.000,0.000,
FurnitureAndFixturesGross,,,,,,6536.000,,,,,,,,,,,,,,,
InterestPayableCurrent,,,,,,,,,,333083.000,371886.000,38773.000,53619.000,76119.000,101277.000,126512.000,148254.000,148243.000,162501.000,242211.000,411493.000
InventoryFinishedGoods,,,,,,,,,,51905.000,51902.000,3426.000,0.000,0.000,0.000,,1583336.000,1525292.000,1534602.000,,
InventoryGross,,,,,,,,,,,,,,,,,1723756.000,1870097.000,1801940.000,,
InventoryNet,,,,,,,,,,52496.000,52496.000,3426.000,0.000,0.000,0.000,0.000,1583336.000,1764477.000,1534602.000,572310.000,572148.000
InventoryRawMaterials,,,,,,,,,,591.000,591.000,0.000,,,,,,239185.000,,,
Investments,,,,,,,,,,,,,,,,250000.000,250000.000,250000.000,250000.000,0.000,
Liabilities,4494211.000,4688477.000,4917819.000,5135744.000,2691541.000,2851022.000,2459036.000,2719338.000,2598714.000,4783695.000,5060686.000,4285602.000,2082321.000,1747659.000,1771955.000,1827261.000,5292509.000,2061752.000,1927294.000,2761010.000,3418401.000
LiabilitiesAndStockholdersEquity,33630.000,33995.000,1751.000,1507.000,236.000,208.000,181.000,36154.000,145445.000,93049.000,98620.000,226289.000,3379673.000,3138295.000,2956194.000,2439493.000,4922620.000,5860236.000,4489166.000,1249715.000,1107374.000
LiabilitiesCurrent,4494211.000,4688477.000,4917819.000,5135744.000,2691541.000,2851022.000,2338188.000,2517271.000,2403582.000,4783695.000,5060686.000,4285602.000,2057321.000,1747659.000,1771955.000,1827261.000,5292509.000,2061752.000,1927294.000,2761010.000,3418401.000
LitigationReserveCurrent,1790000.000,1790000.000,1790000.000,1790000.000,,0.000,,,,,,,,,,,,,,,
LongTermDebtCurrent,502000.000,502000.000,502000.000,,,,,,,,,,,,,,,,,,
LongTermDebtNoncurrent,,,,,,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
LongTermNotesPayable,,,,,,,120848.000,202067.000,195132.000,,,,,,,,,,,,
NotesAndLoansPayable,,,,,,0.000,120848.000,,,,,,,,,,,,,,
NotesAndLoansPayableCurrent,,,,,,,,,,,,,,,75000.000,,,,,,
NotesPayable,,,,,200000.000,302000.000,140848.000,,,,,1100000.000,1055000.000,1055000.000,1000000.000,1050000.000,1000000.000,820000.000,780000.000,1006453.000,1127876.000
NotesPayableCurrent,,,,502000.000,302000.000,302000.000,20000.000,70000.000,20000.000,1635764.000,1636591.000,1100000.000,1055000.000,1000000.000,1000000.000,1050000.000,1000000.000,820000.000,780000.000,1006453.000,1127876.000
NotesPayableRelatedPartiesClassifiedCurrent,291940.000,375476.000,480238.000,,,,,,,,,,,,,,,,,,
OperatingLeasesFutureMinimumPaymentsDue,,,,,,,,,,,,,,,,962352.000,,,,,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,,,,,,,,,,,,,161436.000,,,,176112.000,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,,,,,,,,,,,208907.000,,,,209664.000,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,,,,,,,,,,,,,199881.000,,,,200580.000,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,,,,,,,,,,191493.000,,,,192192.000,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,,,,,,,,,,183163.000,,,,183804.000,
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,,,,,,,,,,,,,,17472.000,,,,,
OtherAccruedLiabilitiesCurrent,,,,,37800.000,37800.000,300.000,300.000,301.000,799.000,799.000,799.000,799.000,799.000,799.000,799.000,4888.000,8978.000,13067.000,799.000,799.000
OtherAssetsCurrent,,,,,,,,,,,,,,,,19359.000,19359.000,223284.000,170517.000,,
OtherAssetsNoncurrent,,,,,,,,,,,,,250000.000,250000.000,252250.000,,,,,19954.000,19954.000
OtherEmployeeRelatedLiabilitiesCurrentAndNoncurrent,,,,,,0.000,,,,,,,,,,,,,,,103981.000
OtherInventory,,,,,,,,,,,,,,,,879504.000,140420.000,105620.000,267338.000,0.000,
OtherLoansPayableCurrent,,,,,,,,,,,,,75000.000,,,,,,,,
OtherLoansPayableLongTerm,,,,,,,,,,,,,25000.000,,,,,,,,
OtherNotesPayable,,,,,202000.000,,,,,,,,,,,,,,,,
PreferredStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
PreferredStockRedemptionAmount,,,,,,,,315000.000,,,,,,,,,,,,,
PreferredStockSharesAuthorized,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,13700000.000,13700000.000,13700000.000,13700000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000
PreferredStockSharesIssued,,,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesOutstanding,,,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockValue,,,,,,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PrepaidExpenseAndOtherAssets,,,1000.000,1000.000,,0.000,,,,,,,,850.000,2850.000,,,,,,
PrepaidExpenseAndOtherAssetsCurrent,32390.000,33000.000,,,,,,,,,,10277.000,,,,21411.000,50658.000,68630.000,54705.000,18427.000,
PrepaidExpenseCurrent,,,,,,,,,99318.000,3981.000,6272.000,,22858.000,,,,,,,,6502.000
PropertyPlantAndEquipmentGross,,,,,,14004.000,,,,,,,,,,,,,,673184.000,
PropertyPlantAndEquipmentNet,1240.000,995.000,751.000,507.000,236.000,208.000,181.000,154.000,127.000,10640.000,9109.000,6059.000,0.000,0.000,0.000,249325.000,572888.000,589641.000,584137.000,549019.000,503740.000
PropertyPlantAndEquipmentOther,,,,,,4884.000,,,,,,,,,,,,,,,
RelatedPartyTransactionDueFromToRelatedParty,,,,,,,,,,,,,,,37683.000,,,,,,
RetainedEarningsAccumulatedDeficit,-33791836.000,-34026237.000,-34332504.000,-34575042.000,-32574110.000,-32733619.000,-32401375.000,-32703313.000,-33064561.000,-5019064.000,-5265484.000,-4532116.000,-4424110.000,-4616206.000,-4822603.000,-5442902.000,-6698922.000,-5210655.000,-6540860.000,-11052839.000,-11859652.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,,,,,,,,,,,,0.000,,,,0.000,,,,0.000,
SharesOutstanding,,,,,93254938.000,,1725949.000,2035949.000,4035372.000,37438649.000,37438649.000,,,,,,,,,,
StockholdersEquity,-4460581.000,-4654482.000,-4916068.000,-5134237.000,-3006305.000,-3165814.000,-2773855.000,-2998184.000,-2768269.000,-4690646.000,-4962066.000,-4059313.000,1297352.000,1390636.000,1184239.000,612232.000,-369889.000,3798485.000,2561872.000,-1511295.000,-2311027.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-4460581.000,-4654482.000,-4916068.000,-5134237.000,-2691305.000,-2850814.000,-2458855.000,-2683184.000,-2453269.000,-4690646.000,-4962066.000,-4059313.000,1297352.000,1390636.000,1184239.000,612232.000,-369889.000,3798484.000,2561872.000,-1511295.000,-2311027.000
TemporaryEquityRedemptionValue,,,,,,315000.000,,,,,,,,,,,,,,,
TemporaryEquitySharesOutstanding,,,,,6300000.000,105000.000,105000.000,105000.000,105000.000,,,,,,,,,,,,
WarrantsAndRightsOutstanding,,,,,250000.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,
