,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
ConvertibleNotesPayableCurrent,,,,,,,,,,,,413967.000,540775.000,559406.000,523662.000,605068.000,675889.000,692668.000,692668.000
CostsInExcessOfBillingsOnUncompletedContractsOrPrograms,,,,,,,,215391.000,20785.000,-20500.000,-117376.000,-228901.000,45521.000,6970.000,26020.000,-43841.000,134716.000,-365371.000,-303490.000
CostsInExcessOfBillingsOnUncompletedContractsOrProgramsExpectedToBeCollectedWithinOneYear,,,,,,,,215391.000,20785.000,,276313.000,44765.000,196502.000,137016.000,152533.000,97796.000,247197.000,75624.000,392556.000
DebtCurrent,,,,,,,,,,,,,,,,,,,249314.000
DebtDefaultLongtermDebtAmount,,,,,,,,,,,,,,113993.000,,,,113993.000,
DebtInstrumentFaceAmount,,,,,,,,,,,,,,,,,925000.000,170858.000,
DebtInstrumentUnamortizedDiscount,,,,,,,,,,,,36033.000,59225.000,40594.000,90782.000,55432.000,,0.000,
DebtInstrumentUnamortizedDiscountCurrent,,,,,,,,,,,,,,,,,9421.000,,
DebtInstrumentUnamortizedDiscountNoncurrent,,,,,,,,,,,,,,,,,37889.000,,
DebtInstrumentUnamortizedDiscountPremiumAndDebtIssuanceCostsNet,,,,,,,,,,,,,,,,,49500.000,,
DebtInstrumentUnamortizedDiscountPremiumNet,,,,,,,,,,,,,,,,,,30090.000,
DeferredFinanceCostsNet,,,,,,,,,,,,,,,0.000,0.000,37889.000,,
DeferredTaxAssetsLiabilitiesNet,0.000,,,,,,,,,,,,,,,,,,
DeferredTaxAssetsNetCurrent,,,,,,,,,,,,,,,,,,-1632600.000,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,,,,1829659.000,,,,2461800.000,,,,2332300.000,
DeferredTaxAssetsTaxCreditCarryforwards,,,,,,,,,,4206000.000,,,,6600000.000,,,,6160000.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,,,,,,,,,,,,,,,496900.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccruals,,,,,,,,,,,,,,,,,,1135700.000,
DeferredTaxAssetsValuationAllowance,,,,,33869.000,,,,,,,,,,,,,,
DeferredTaxAssetsValuationAllowanceNoncurrent,,,,,,,,,,1815041.000,,,,2458600.000,,,,2332300.000,
Deposits,,,,,,,,0.000,0.000,,,,,,,,,,
DepositsAssetsNoncurrent,,,,,,,,6417.000,6417.000,8507.000,8507.000,8507.000,8507.000,2090.000,2090.000,2090.000,2090.000,2090.000,2090.000
DerivativeFairValueOfDerivativeLiability,,,,,,,,,,,,,,,,,,204300.000,
DerivativeLiabilitiesCurrent,,,,,,,,,,,,,,,,,,204300.000,122400.000
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,-72663.000,-78439.000,-86780.000,-92570.000,-96769.000,-106720.000,-111167.000,4839314.000,6023750.000,6931361.000,,,,,,,,,
DueToRelatedPartiesCurrent,,,,,,,,1187.000,1187.000,,,,,,,,,,
EmployeeStockOwnershipPlanESOPDeferredSharesFairValue,,,,,,,,,,,,,,,,1650.000,1500.000,,
EmployeeStockOwnershipPlanESOPSharesInESOP,,,,,,,,,,,,,,,,1500.000,495.000,,
FairValueAssumptionsExercisePrice,,,,,,,,,,,,,,,,,,0.190,
FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisWithUnobservableInputs,,,,,,,,,,,,,,,,,,204300.000,
InterestPayableCurrent,,,,,,,,,,,,,,,,,,1815442.000,
InventoryNet,,,,,,,,69166.000,131455.000,131455.000,131455.000,69166.000,69166.000,,,,,110000.000,
Liabilities,14044.000,,,,35891.000,45875.000,50237.000,333044.000,237975.000,414919.000,986756.000,1463422.000,2813142.000,2900002.000,2736568.000,2735419.000,3232907.000,4263354.000,
LiabilitiesAndStockholdersEquity,2311.000,58.000,683.000,17.000,52.000,85.000,0.000,2200368.000,1460863.000,780196.000,1043206.000,623727.000,1281167.000,399306.000,697284.000,477440.000,581739.000,705896.000,1011180.000
LiabilitiesCurrent,14044.000,17567.000,26533.000,31657.000,,,50237.000,333044.000,237975.000,414919.000,,,,,,,2520796.000,4263354.000,5070724.000
LiabilitiesNoncurrent,,,,,,,,,,,,,,,,,712111.000,,
LoansPayable,,,20950.000,29275.000,34300.000,35100.000,41498.000,,,,,,,,,,,,
LoansPayableCurrent,,,,,,35100.000,,,,,,,,,,,,,
LongTermDebt,,,,,,,,,,,,,,,,,877500.000,,1111528.000
LongTermDebtCurrent,,,,,,,,,,,,,,,,,-127500.000,,-1088020.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,,,,,,,,,,,,,,,,,45000.000,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,,,,,,,,,,,,,,,,,832500.000,,1111528.000
NotesPayableCurrent,,,,,,,,,,,,,,,,,,,1088020.000
OperatingLeasesFutureMinimumPaymentsDue,,,,,,,,71094.000,64751.000,66767.000,57288.000,47700.000,43700.000,,,,,,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,,,,,25703.000,25703.000,34063.000,24584.000,14996.000,10996.000,,,,,,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,,6563.000,6563.000,6563.000,6563.000,6563.000,6563.000,,,,,,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,,26141.000,26141.000,26141.000,26141.000,26141.000,26141.000,,,,,,
OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,,,,,,,,12687.000,6344.000,,,,,,,,,,
PreferredStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesAuthorized,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000
PreferredStockSharesIssued,0.000,0.000,0.000,,,,,,,,,,,,0.000,,,,
PreferredStockSharesOutstanding,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,0.000,,,,
PreferredStockValue,,,0.000,,,,,,,,,,,,,,,,
PreferredStockValueOutstanding,,,,0.000,0.000,0.000,0.000,,,,,,,,,,,,
PrepaidExpenseAndOtherAssetsCurrent,,,,,,,,20102.000,,2640.000,44760.000,19265.000,47944.000,10346.000,162211.000,178131.000,198153.000,138442.000,161636.000
PropertyPlantAndEquipmentGross,,,,,,,,126954.000,144501.000,144501.000,,,,20278.000,20278.000,20278.000,20278.000,20278.000,
PropertyPlantAndEquipmentNet,,,,,,,,110942.000,121456.000,114102.000,106876.000,99651.000,92426.000,14249.000,13235.000,12221.000,11207.000,10193.000,9179.000
RetainedEarningsAccumulatedDeficit,72663.000,78439.000,,,,,-111167.000,,,,-7621072.000,-8229533.000,-9028334.000,-10269518.000,-11397292.000,-12414480.000,-13151798.000,-13957580.000,-14492216.000
SecurityDeposit,,,,,,,,,,6417.000,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,,,,,,,,,,,0.000,0.000,0.000,40000.000,60000.000,60000.000,0.000,,
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,,,,,,,,,,,,,,15000.000,25000.000,25000.000,0.000,,
SharesOutstanding,,,,,,,,,,,,,,,,,,,75000.000
StandardProductWarrantyAccrual,,,,,,,,,,,,,,,,,,50000.000,30000.000
StockholdersEquity,-11733.000,-17509.000,-25850.000,-31640.000,-35839.000,-45790.000,-50237.000,1867324.000,1222888.000,365277.000,56450.000,-839695.000,-1531975.000,-2500696.000,-2039284.000,-2257979.000,-2651168.000,-3557458.000,-4059544.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-11733.000,,,,-35839.000,-45790.000,-50237.000,1867324.000,1222888.000,365277.000,56450.000,-839695.000,-1531975.000,-2500696.000,-2039284.000,-2257979.000,-2651168.000,-3557458.000,
UnamortizedDebtIssuanceExpense,,,,,,,,,,,80066.000,67749.000,110303.000,108797.000,169714.000,134564.000,99142.000,63724.000,
ValuationAllowanceAmount,72663.000,,,,,,,,,,,,,,,,,,
