,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
DeferredTaxLiabilitiesCurrent,,,,,,401000.000,0.000,,,,,
DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets,,,,,,,,,,,0.000,
DeferredTaxLiabilitiesNoncurrent,,,,,,9779000.000,285000.000,1001000.000,1575000.000,,,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,,,,118000.000,,,,790000.000,
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,232816.000,,,,,,,,,,,
DueToRelatedPartiesCurrent,58511.000,96794.000,69966.000,141299.000,179969.000,,,,,,,
EmployeeRelatedLiabilitiesCurrent,,,,,,2225000.000,4815000.000,4250000.000,5338000.000,5932000.000,6352000.000,6588000.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,,,,,,4500000.000,9300000.000,4900000.000,3900000.000,2600000.000,,5400000.000
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,,,6815000.000,16504000.000,26406000.000,36309000.000,46389000.000,56929000.000,67426000.000
FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,,,,,,617899000.000,550516000.000,550508000.000,550518000.000,580176000.000,538382000.000,538393000.000
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,,,,,39612000.000,,,,41913000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,,,,,,10225000.000,,29698000.000,19806000.000,10446000.000,,31488000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,,,,,40899000.000,39597000.000,39597000.000,39599000.000,41773000.000,41814000.000,41814000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,,,,,40902000.000,39607000.000,39597000.000,39606000.000,41781000.000,41901000.000,41901000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,,,,,40902000.000,39612000.000,39597000.000,39611000.000,41785000.000,41908000.000,41979000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,,,,40902000.000,39612000.000,39597000.000,39611000.000,41785000.000,41913000.000,41984000.000
FiniteLivedIntangibleAssetsNet,,,,,,791729000.000,748556000.000,738594000.000,728751000.000,757746000.000,747831000.000,737559000.000
Goodwill,,,,,,41555000.000,56006000.000,62079000.000,62373000.000,62373000.000,0.000,
HeldToMaturitySecuritiesNoncurrent,220500364.000,220500569.000,220502961.000,220504066.000,220504371.000,,,,,,,
IntangibleAssetsGrossExcludingGoodwill,,,,,,836044000.000,841560000.000,841560000.000,841560000.000,841635000.000,843013000.000,834294000.000
IntangibleAssetsNetExcludingGoodwill,,,,,,829229000.000,825056000.000,815154000.000,805251000.000,795246000.000,776584000.000,766868000.000
InventoryAdjustments,,,,,,,,12000000.000,0.000,0.000,,
InventoryFinishedGoodsNetOfReserves,,,,,,79938000.000,33784000.000,12359000.000,8145000.000,6864000.000,5132000.000,5198000.000
InventoryNet,,,,,,89815000.000,44176000.000,23826000.000,17930000.000,17220000.000,15467000.000,16156000.000
InventoryRawMaterialsNetOfReserves,,,,,,1003000.000,819000.000,1164000.000,1044000.000,957000.000,1649000.000,1515000.000
InventorySuppliesNetOfReserves,,,,,,1488000.000,1431000.000,1601000.000,468000.000,728000.000,723000.000,686000.000
InventoryWorkInProcessNetOfReserves,,,,,,7386000.000,8142000.000,8702000.000,8273000.000,8671000.000,7963000.000,8757000.000
Liabilities,7873254.000,7955203.000,8048288.000,8130374.000,9602992.000,639870000.000,638771000.000,662552000.000,667058000.000,,,633494000.000
LiabilitiesAndStockholdersEquity,221583821.000,221528133.000,221317716.000,221094516.000,221592039.000,1085744000.000,1082674000.000,1080357000.000,1065592000.000,,,954996000.000
LiabilitiesCurrent,155754.000,237703.000,330788.000,412874.000,1885492.000,52950000.000,67570000.000,85557000.000,82654000.000,,,84608000.000
LiabilityForUncertainTaxPositionsCurrent,,,,,,,0.000,,,,0.000,
LongTermDebtCurrent,,,,,,4250000.000,4250000.000,4250000.000,4250000.000,,,4250000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,,,,,,405874000.000,401625000.000,401625000.000,401625000.000,401625000.000,,0.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,,,,,,,4250000.000,,,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,,,,,,4250000.000,4250000.000,4250000.000,4250000.000,4250000.000,,401625000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,,,,,,4250000.000,4250000.000,4250000.000,4250000.000,4250000.000,,4250000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,,,,,,4250000.000,4250000.000,4250000.000,4250000.000,4250000.000,,4250000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,,,,,,4250000.000,4250000.000,4250000.000,4250000.000,4250000.000,,4250000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalRemainderOfFiscalYear,,,,,,1063000.000,,3188000.000,2125000.000,1063000.000,,3188000.000
LongTermDebtNoncurrent,,,,,,407163000.000,406286000.000,405702000.000,405123000.000,,,403431000.000
NotesPayableRelatedPartiesClassifiedCurrent,,,,,380000.000,,,,,,,
OperatingLeasesFutureMinimumPaymentsDue,,,,,,,7506000.000,,,,5435000.000,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,,,,1690000.000,,,,1707000.000,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,,876000.000,,,,621000.000,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,,,,1297000.000,,,,630000.000,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,1306000.000,,,,624000.000,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,1410000.000,,,,638000.000,
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,,,,,927000.000,,,,1215000.000,
OtherAssetsCurrent,,,,,,4666000.000,7197000.000,10099000.000,19123000.000,,14047000.000,13642000.000
OtherAssetsMiscellaneousCurrent,,,,,,,,,,,4741000.000,3607000.000
OtherAssetsNoncurrent,,,,,,2763000.000,4072000.000,4784000.000,3173000.000,,,2330000.000
OtherLiabilitiesCurrent,,,,,,2532000.000,2301000.000,7661000.000,7318000.000,3715000.000,3695000.000,3611000.000
OtherLiabilitiesNoncurrent,,,,,,169978000.000,164630000.000,170292000.000,177706000.000,182826000.000,140833000.000,145455000.000
OtherSundryLiabilitiesNoncurrent,,,,,,2908000.000,4642000.000,4811000.000,4694000.000,4633000.000,5611000.000,6793000.000
PensionAndOtherPostretirementDefinedBenefitPlansCurrentLiabilities,,,,,,,,1578000.000,1494000.000,2363000.000,,
PensionAndOtherPostretirementDefinedBenefitPlansLiabilitiesCurrentAndNoncurrent,,,,,,,,,,,,1100000.000
PreferredStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,0.000
PreferredStockSharesAuthorized,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1.000,1.000,1.000,1.000,,,1.000
PreferredStockSharesIssued,0.000,0.000,0.000,0.000,0.000,,,,,,,
PreferredStockSharesOutstanding,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,1.000,,,1.000
PreferredStockValue,,,,,,,,0.000,0.000,,,0.000
PrepaidExpenseCurrent,129043.000,113391.000,81369.000,63464.000,65360.000,,,,,,,
PropertyPlantAndEquipmentGross,,,,,,4583000.000,4865000.000,6213000.000,9414000.000,10578000.000,9153000.000,9125000.000
PropertyPlantAndEquipmentNet,,,,,,4507000.000,4606000.000,5799000.000,8778000.000,9746000.000,8048000.000,7748000.000
RetainedEarningsAccumulatedDeficit,,-370453.000,-673955.000,-979241.000,-1954336.000,-20223000.000,-20640000.000,-45777000.000,-70941000.000,,,-144229000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,,,,,,,0.000,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,,,,,,1106875.000,1106875.000,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,,,,,,12.000,12.000,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingNumber,,,,,,1106875.000,1106875.000,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingWeightedAverageExercisePrice,,,,,,12.000,12.000,,,,,
StockRepurchaseProgramAuthorizedAmount1,,,,,,,10000000.000,,,,,
StockholdersEquity,5000010.000,5000010.000,5000010.000,5000010.000,5000010.000,445874000.000,443903000.000,417805000.000,398534000.000,,,321502000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,213710567.000,213572930.000,213269428.000,212964142.000,211989047.000,445874000.000,443903000.000,417805000.000,398534000.000,,,321502000.000
SupplementalUnemploymentBenefitsSeveranceBenefits,,,,,,,,,,,1564000.000,
TaxCreditCarryforwardAmount,,,,,,,,,,,100000.000,
TaxesPayableCurrent,81818.000,130909.000,180000.000,45000.000,18000.000,,,,,4490000.000,4598000.000,6639000.000
TemporaryEquityCarryingAmountAttributableToParent,,,,,206989037.000,,,,,,,
TemporaryEquityRedemptionValue,208710557.000,208572920.000,208269418.000,207964132.000,,,,,,,,
TemporaryEquitySharesIssued,20871055.000,20857292.000,20826942.000,20796413.000,20698904.000,,,,,,,
TreasuryStockCommonShares,,,,,,,,661381.000,661381.000,,,661381.000
TreasuryStockShares,,,,,,,412334.000,,,,,
TreasuryStockValue,,,,,,,2397000.000,3885000.000,3885000.000,,,3885000.000
UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,
ValueAddedTaxReceivableCurrent,,,,,,,,,,,9306000.000,10035000.000
