,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-09-30,2013-12-31,2014-03-31,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,-3931000.000,-4128000.000,4197000.000,3090000.000,3147000.000,3168000.000,3212000.000,3265000.000,3295000.000,3340000.000,3385000.000,3428000.000,3453000.000,3463000.000
AdditionalPaidInCapital,51263000.000,51268000.000,51280000.000,51282000.000,51295000.000,51299000.000,51298000.000,51308000.000,51309000.000,51310000.000,51311000.000,51312000.000,51313000.000,51354000.000,51356000.000,51359000.000,51362000.000,51363000.000
AdvanceRoyalties,,,,,,,34000.000,25000.000,30000.000,29000.000,0.000,,,,,,,
AllowanceForDoubtfulAccountsReceivableCurrent,12000.000,11000.000,11000.000,11000.000,11000.000,11000.000,11000.000,11000.000,11000.000,11000.000,11000.000,11000.000,11000.000,11000.000,11000.000,11000.000,11000.000,11000.000
Assets,6483000.000,5717000.000,5261000.000,4814000.000,4333000.000,4310000.000,4205000.000,4701000.000,4679000.000,4425000.000,4711000.000,4421000.000,4030000.000,4117000.000,3784000.000,3529000.000,3400000.000,3298000.000
AssetsCurrent,4782000.000,4054000.000,3682000.000,3305000.000,2970000.000,2996000.000,2975000.000,3414000.000,3302000.000,3085000.000,3459000.000,3195000.000,2843000.000,2937000.000,2685000.000,2475000.000,2393000.000,2314000.000
CapitalLeaseObligations,,,,,,,,,73000.000,63000.000,,,,,,,,
CapitalLeaseObligationsCurrent,,,,,-17000.000,,,,,,,,,,,,,
CapitalLeaseObligationsNoncurrent,,,,,0.000,,,,,,,,,,,,,
CapitalLeasedAssetsGross,,,,,264000.000,,,264000.000,,,119000.000,,,,119000.000,,,
CapitalLeasesFutureMinimumPaymentsDue,,,,,17000.000,,,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,,17000.000,,,,,,45000.000,,,,49000.000,,,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,,,,,45000.000,,,,0.000,,,
CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,,,,,0.000,,,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsPresentValueOfNetMinimumPayments,,,,,17000.000,,,,,,,,,,,,,
CapitalLeasesLesseeBalanceSheetAssetsByMajorClassAccumulatedDeprecation,,,,,178000.000,,,214000.000,,,36000.000,,,,77000.000,,,
CashAndCashEquivalentsAtCarryingValue,1308000.000,1151000.000,706000.000,478000.000,472000.000,441000.000,584000.000,1572000.000,1599000.000,1374000.000,1292000.000,751000.000,578000.000,538000.000,365000.000,386000.000,501000.000,239000.000
CashFDICInsuredAmount,,,,,250000.000,,,250000.000,,250000.000,250000.000,,,,250000.000,,,
CashUninsuredAmount,,,,,,,,1329000.000,,1053000.000,972000.000,,399000.000,492000.000,75000.000,,,
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,30000000.000,30000000.000,30000000.000,30000000.000,30000000.000,30000000.000,30000000.000,30000000.000,30000000.000,30000000.000,30000000.000,30000000.000,30000000.000,30000000.000,30000000.000,30000000.000,30000000.000,30000000.000
CommonStockSharesIssued,18497569.000,18395960.000,18497569.000,18497569.000,18497569.000,18497569.000,18497569.000,18497569.000,18497569.000,18497569.000,18497569.000,18497569.000,18497569.000,18497569.000,18497569.000,18497569.000,18497569.000,18497569.000
CommonStockSharesOutstanding,18395960.000,18395960.000,18395960.000,18395960.000,18395960.000,18395960.000,18395960.000,18395960.000,18395960.000,18395960.000,18395960.000,18395960.000,18395960.000,18395960.000,18395960.000,18395960.000,18395960.000,18395960.000
CommonStockValue,186000.000,186000.000,186000.000,186000.000,186000.000,186000.000,186000.000,186000.000,186000.000,186000.000,186000.000,186000.000,186000.000,186000.000,186000.000,186000.000,186000.000,186000.000
CustomerDepositsNoncurrent,,,,,,2000.000,2000.000,2000.000,2000.000,2000.000,190000.000,5000.000,2000.000,2000.000,30000.000,0.000,0.000,0.000
DebtAndCapitalLeaseObligations,,,,,,,,49000.000,147000.000,113000.000,113000.000,107000.000,81000.000,106000.000,72000.000,70000.000,47000.000,74000.000
DebtInstrumentUnamortizedDiscount,0.000,0.000,,,,,,,,,,,,,,,,
DeferredRentCredit,,,,,43000.000,,,11000.000,,,,,,,,,,
DeferredRentCreditNoncurrent,84000.000,100000.000,86000.000,73000.000,43000.000,27000.000,11000.000,11000.000,10000.000,9000.000,6000.000,4000.000,2000.000,8000.000,5000.000,3000.000,1000.000,1000.000
DeferredRevenueCurrent,43000.000,93000.000,74000.000,51000.000,53000.000,69000.000,51000.000,37000.000,74000.000,47000.000,50000.000,88000.000,65000.000,50000.000,26000.000,20000.000,58000.000,34000.000
DeferredTaxAssetsInProcessResearchAndDevelopment,,,,,2172000.000,,,2202000.000,,,2379000.000,,,,2464000.000,,,
DeferredTaxAssetsInventory,,,,,259000.000,,,336000.000,,,380000.000,,,,392000.000,,,
DeferredTaxAssetsLiabilitiesNet,,,,,0.000,,,0.000,,,0.000,,,,0.000,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,6654000.000,,,5529000.000,,,7035000.000,,,,7030000.000,,,
DeferredTaxAssetsOperatingLossCarryforwardsDomestic,,,,,20400000.000,,,15800000.000,,,,,,,,,,
DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,,,,,3500000.000,,,2500000.000,,,,,,,,,,
DeferredTaxAssetsOther,,,,,87000.000,,,90000.000,,,90000.000,,,,107000.000,,,
DeferredTaxAssetsPropertyPlantAndEquipment,,,,,-24000.000,,,-87000.000,,,-426000.000,,,,-359000.000,,,
DeferredTaxAssetsTaxCreditCarryforwardsResearch,,,,,1200000.000,,,,,,,,,,,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccruals,,,,,244000.000,,,63000.000,,,154000.000,,,,90000.000,,,
DeferredTaxAssetsValuationAllowance,,,,,-9392000.000,,,-8133000.000,,,9612000.000,,,,9724000.000,,,
DeferredTaxLiabilitiesPrepaidExpenses,,,,,5000.000,3000.000,,,,,,,,,,,,
DepositsAssetsCurrent,,,,,,,,,,,,,,,7000.000,7000.000,7000.000,7000.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,,,,,19970.000,,,5970.000,4790.000,4215.000,2970.000,1970.000,5224.000,23000.000,,17000.000,15000.000,13000.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,,,,,,,16000.000,,,,,,,,,,,
FurnitureAndFixturesGross,,,,,3771000.000,3903000.000,3903000.000,3434000.000,3559000.000,3523000.000,3474000.000,3474000.000,3478000.000,3478000.000,3478000.000,3478000.000,3478000.000,3478000.000
Goodwill,544000.000,544000.000,544000.000,544000.000,544000.000,544000.000,544000.000,544000.000,544000.000,544000.000,544000.000,544000.000,544000.000,544000.000,544000.000,544000.000,544000.000,544000.000
InterestPayableCurrent,,1000.000,,,0.000,,,,,,,,,,,,,
InventoryFinishedGoods,,,,,897000.000,866000.000,961000.000,606000.000,512000.000,482000.000,734000.000,832000.000,1052000.000,1019000.000,904000.000,773000.000,682000.000,841000.000
InventoryNet,2686000.000,2162000.000,2320000.000,2169000.000,1847000.000,1786000.000,1664000.000,1201000.000,1040000.000,1177000.000,1581000.000,1806000.000,1805000.000,1781000.000,1808000.000,1563000.000,1394000.000,1575000.000
InventoryRawMaterials,,,,,711000.000,602000.000,462000.000,501000.000,442000.000,499000.000,549000.000,698000.000,465000.000,505000.000,616000.000,673000.000,520000.000,557000.000
InventoryWorkInProcess,,,,,239000.000,318000.000,241000.000,94000.000,86000.000,196000.000,298000.000,276000.000,288000.000,257000.000,288000.000,117000.000,192000.000,177000.000
LeaseholdImprovementsGross,,,,,643000.000,643000.000,642000.000,45000.000,57000.000,57000.000,57000.000,57000.000,60000.000,60000.000,62000.000,62000.000,62000.000,62000.000
Liabilities,1345000.000,1263000.000,1080000.000,699000.000,688000.000,805000.000,,714000.000,950000.000,706000.000,1102000.000,980000.000,788000.000,931000.000,725000.000,690000.000,681000.000,701000.000
LiabilitiesAndStockholdersEquity,6483000.000,5717000.000,5261000.000,4814000.000,4333000.000,4310000.000,4205000.000,4701000.000,4679000.000,4425000.000,4711000.000,4421000.000,4030000.000,4117000.000,3784000.000,3529000.000,3400000.000,3298000.000
LiabilitiesCurrent,1228000.000,1150000.000,988000.000,626000.000,645000.000,778000.000,540000.000,703000.000,867000.000,634000.000,1053000.000,940000.000,760000.000,908000.000,716000.000,687000.000,680000.000,700000.000
LongTermDebtAndCapitalLeaseObligations,33000.000,13000.000,6000.000,,0.000,,,,,,,,,,,,,
LongTermDebtAndCapitalLeaseObligationsCurrent,185000.000,133000.000,78000.000,49000.000,68000.000,21000.000,,49000.000,74000.000,50000.000,70000.000,71000.000,55000.000,91000.000,68000.000,70000.000,47000.000,74000.000
LongTermDebtNoncurrent,,,,,,,,,,,43000.000,36000.000,26000.000,15000.000,4000.000,0.000,0.000,0.000
NotesPayableRelatedPartiesClassifiedCurrent,,,156000.000,,0.000,,,,,,,,,,,,,
NotesPayableRelatedPartiesNoncurrent,219000.000,187000.000,,,,,,,,,,,,,,,,
OperatingLeasesFutureMinimumPaymentsDue,,,,,355000.000,,,332000.000,,,215000.000,,,,83000.000,,,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,,236000.000,,,124000.000,,,127000.000,,,,83000.000,,,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,,37000.000,,,,,,,,,,,,,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,,41000.000,,,88000.000,,,,,,,,,,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,,41000.000,,,127000.000,,,88000.000,,,,,,,
OtherAccruedLiabilitiesCurrent,,,,,56000.000,62000.000,56000.000,52000.000,52000.000,51000.000,58000.000,52000.000,53000.000,50000.000,51000.000,50000.000,54000.000,49000.000
OtherAssetsCurrent,190000.000,143000.000,152000.000,105000.000,158000.000,142000.000,164000.000,166000.000,145000.000,102000.000,123000.000,116000.000,82000.000,131000.000,96000.000,119000.000,82000.000,131000.000
OtherAssetsMiscellaneousCurrent,,,,,17000.000,37000.000,37000.000,46000.000,37000.000,33000.000,36000.000,31000.000,38000.000,28000.000,24000.000,34000.000,34000.000,26000.000
OtherAssetsNoncurrent,63000.000,92000.000,84000.000,70000.000,68000.000,62000.000,18000.000,37000.000,48000.000,68000.000,73000.000,74000.000,75000.000,112000.000,75000.000,73000.000,71000.000,58000.000
OtherLiabilitiesCurrent,,,,,22000.000,48000.000,17000.000,18000.000,34000.000,15000.000,20000.000,39000.000,21000.000,23000.000,23000.000,16000.000,18000.000,18000.000
OtherLongTermDebtNoncurrent,,,,,,,,0.000,,,,,,,,,,
PreferredStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
PreferredStockSharesAuthorized,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000
PreferredStockSharesIssued,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesOutstanding,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockValue,0.000,,,,0.000,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PrepaidInsurance,,,,,68000.000,49000.000,13000.000,68000.000,52000.000,14000.000,55000.000,54000.000,16000.000,80000.000,49000.000,62000.000,25000.000,80000.000
PrepaidRent,,,,,28000.000,28000.000,28000.000,13000.000,13000.000,13000.000,13000.000,13000.000,13000.000,13000.000,13000.000,13000.000,13000.000,15000.000
PrepaidTaxes,,,,,,,3000.000,6000.000,5000.000,5000.000,11000.000,10000.000,8000.000,3000.000,3000.000,3000.000,3000.000,3000.000
ProductWarrantyAccrual,35000.000,38000.000,25000.000,28000.000,23000.000,14000.000,11000.000,16000.000,25000.000,20000.000,27000.000,30000.000,28000.000,50000.000,50000.000,61000.000,50000.000,40000.000
PropertyPlantAndEquipmentGross,,,,,4682000.000,4836000.000,4865000.000,3796000.000,3932000.000,3896000.000,3847000.000,3873000.000,3863000.000,3864000.000,3865000.000,3865000.000,3845000.000,3845000.000
PropertyPlantAndEquipmentNet,1094000.000,1027000.000,951000.000,895000.000,751000.000,708000.000,668000.000,706000.000,785000.000,728000.000,635000.000,608000.000,568000.000,524000.000,480000.000,437000.000,392000.000,382000.000
PropertyPlantAndEquipmentOther,,,,,268000.000,290000.000,320000.000,317000.000,316000.000,316000.000,316000.000,342000.000,325000.000,326000.000,325000.000,325000.000,305000.000,305000.000
RetainedEarningsAccumulatedDeficit,-45598000.000,-46287000.000,-46572000.000,-46640000.000,-47123000.000,-47267000.000,-47106000.000,-46794000.000,-47053000.000,-47064000.000,-47175000.000,-47344000.000,-47544000.000,-47641000.000,-47770000.000,-47993000.000,-48116000.000,-48239000.000
SegmentReportingInformationNetAssets,,,,,,,2572000.000,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant,,,,,996350.000,,,1160600.000,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,,,,,778850.000,,,721800.000,,,754500.000,,,,1309800.000,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,,,,,0.250,,,0.210,,,0.210,,,,0.110,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,,,,,1003650.000,,,839400.000,,,808900.000,,,,1697000.000,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,,,,,0.230,,,0.200,,,0.200,,,,0.100,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableAggregateIntrinsicValue,,,,,,,,55506.000,,,5500.000,,,,0.000,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingAggregateIntrinsicValue,,,,,,,,71970.000,,,5500.000,,,,0.000,,,
ShortTermInvestments,,,,,8000.000,8000.000,49000.000,8000.000,8000.000,8000.000,8000.000,8000.000,7000.000,7000.000,,,,
StockholdersEquity,5138000.000,4454000.000,4181000.000,4115000.000,3645000.000,3505000.000,3665000.000,3987000.000,3729000.000,3719000.000,3609000.000,3441000.000,3242000.000,3186000.000,3059000.000,2839000.000,2719000.000,2597000.000
StockholdersEquityBeforeTreasuryStock,5851000.000,5167000.000,4894000.000,4828000.000,4358000.000,4218000.000,4378000.000,4700000.000,4442000.000,4432000.000,4322000.000,4154000.000,3955000.000,3899000.000,3772000.000,3552000.000,3432000.000,3310000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,5138000.000,4454000.000,4181000.000,4115000.000,3645000.000,3505000.000,,3987000.000,3729000.000,3719000.000,3609000.000,3441000.000,3242000.000,3186000.000,3059000.000,2839000.000,2719000.000,2597000.000
TaxesPayableCurrent,,,,,,2000.000,3000.000,8000.000,8000.000,11000.000,0.000,,,,8000.000,10000.000,12000.000,8000.000
TreasuryStockShares,101609.000,101609.000,101609.000,101609.000,101609.000,101609.000,101609.000,101609.000,101609.000,101609.000,101609.000,101609.000,101609.000,101609.000,101609.000,101609.000,101609.000,101609.000
TreasuryStockValue,713000.000,713000.000,713000.000,713000.000,713000.000,713000.000,713000.000,713000.000,713000.000,713000.000,713000.000,713000.000,713000.000,713000.000,713000.000,713000.000,713000.000,713000.000
