,2015-01-31,2015-04-30,2015-07-31,2015-10-31,2016-01-31,2016-04-30,2016-07-31,2016-10-31,2017-01-31,2017-04-30
DeferredTaxAssetsDeferredIncome,,,,36000000.000,,,,38000000.000,,
DeferredTaxAssetsGoodwillAndIntangibleAssets,,,,,,,,88000000.000,,
DeferredTaxAssetsGross,,,,486000000.000,,,,505000000.000,,
DeferredTaxAssetsGrossCurrent,,73000000.000,73000000.000,,74000000.000,75000000.000,0.000,,,
DeferredTaxAssetsGrossNoncurrent,,126000000.000,112000000.000,,256000000.000,264000000.000,317000000.000,,342000000.000,345000000.000
DeferredTaxAssetsInventory,,,,12000000.000,,,,14000000.000,,
DeferredTaxAssetsLiabilitiesNet,,,,352000000.000,,,,,,
DeferredTaxAssetsLiabilitiesNetCurrent,82000000.000,,,74000000.000,,,,0.000,,
DeferredTaxAssetsLiabilitiesNetNoncurrent,135000000.000,,,295000000.000,,,,392000000.000,,
DeferredTaxAssetsNet,,,,440000000.000,,,,467000000.000,,
DeferredTaxAssetsNetCurrent,,,,74000000.000,,,,0.000,,
DeferredTaxAssetsNetNoncurrent,,,,295000000.000,,,,392000000.000,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,135000000.000,,,,165000000.000,,
DeferredTaxAssetsOperatingLossCarryforwardsDomestic,,,,3000000.000,,,,,,
DeferredTaxAssetsOperatingLossCarryforwardsForeign,,,,1519000000.000,,,,2057000000.000,,
DeferredTaxAssetsOther,,,,11000000.000,,,,10000000.000,,
DeferredTaxAssetsPropertyPlantAndEquipment,,,,25000000.000,,,,15000000.000,,
DeferredTaxAssetsStateTaxes,,,,0.000,,,,,,
DeferredTaxAssetsTaxCreditCarryforwardsForeign,,,,2000000.000,,,,2000000.000,,
DeferredTaxAssetsTaxCreditCarryforwardsResearch,,,,,,,,3000000.000,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefits,,,,0.000,,,,0.000,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsEmployeeBenefits,,,,27000000.000,,,,25000000.000,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsPostretirementBenefits,,,,66000000.000,,,,110000000.000,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,23000000.000,,,,23000000.000,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsWarrantyReserves,,,,20000000.000,,,,17000000.000,,
DeferredTaxAssetsValuationAllowance,,,,46000000.000,,,,38000000.000,,
DeferredTaxLiabilities,,,,88000000.000,,,,76000000.000,,
DeferredTaxLiabilitiesCurrent,,,,2000000.000,,,,0.000,,
DeferredTaxLiabilitiesDeferredExpenseCapitalizedInventoryCosts,,,,1000000.000,,,,1000000.000,,
DeferredTaxLiabilitiesNoncurrent,,,,15000000.000,,,,1000000.000,,
DeferredTaxLiabilitiesOther,,,,7000000.000,,,,5000000.000,,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,11000000.000,,,,13000000.000,,
DeferredTaxLiabilitiesTaxDeferredIncome,,,,3000000.000,,,,1000000.000,,
DeferredTaxLiabilitiesUndistributedForeignEarnings,,,,33000000.000,,,,38000000.000,,
DeferredTaxLiabilitiesUnrealizedGainsOnTradingSecurities,,,,0.000,,,,,,
DefinedBenefitPlanAccumulatedOtherComprehensiveIncomeNetGainsLossesAfterTax,436000000.000,-428000000.000,-421000000.000,,-499000000.000,,,,,
DefinedBenefitPlanAccumulatedOtherComprehensiveIncomeNetPriorServiceCostCreditAfterTax,79000000.000,-75000000.000,-70000000.000,,-62000000.000,,,,,
DefinedBenefitPlanFairValueOfPlanAssets,,,,9000000.000,,,,,,
DerivativeFairValueOfDerivativeAsset,10000000.000,10000000.000,4000000.000,1000000.000,3000000.000,7000000.000,3000000.000,4000000.000,7000000.000,5000000.000
DerivativeFairValueOfDerivativeLiability,16000000.000,4000000.000,7000000.000,10000000.000,5000000.000,10000000.000,8000000.000,8000000.000,6000000.000,2000000.000
DerivativeLiabilityNotionalAmount,,,608000000.000,608000000.000,,,,,,
DerivativeNetLiabilityPositionAggregateFairValue,8000000.000,2000000.000,6000000.000,10000000.000,3000000.000,9000000.000,7000000.000,5000000.000,4000000.000,1000000.000
DueFromRelatedPartiesCurrent,1000000.000,0.000,0.000,0.000,,,,,,
DueToRelatedPartiesCurrent,64000000.000,0.000,0.000,0.000,,,,,,
EmployeeRelatedLiabilitiesCurrent,146000000.000,173000000.000,144000000.000,168000000.000,135000000.000,174000000.000,158000000.000,183000000.000,146000000.000,212000000.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedShareBasedAwardsOtherThanOptions,,,,,,,,32000000.000,,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,,,,5000000.000,,,,3000000.000,,
FiniteLivedIntangibleAssetsAccumulatedAmortization,146000000.000,148000000.000,150000000.000,159000000.000,171000000.000,181000000.000,193000000.000,202000000.000,213000000.000,231000000.000
FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,,,,44000000.000,43000000.000,42000000.000,42000000.000,14000000.000,14000000.000,97000000.000
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,6000000.000,,,43000000.000,,,,41000000.000,,
FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,6000000.000,4000000.000,2000000.000,,31000000.000,22000000.000,11000000.000,,31000000.000,100000000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,0.000,0.000,36000000.000,36000000.000,36000000.000,37000000.000,29000000.000,30000000.000,113000000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,1000000.000,1000000.000,36000000.000,36000000.000,37000000.000,37000000.000,37000000.000,38000000.000,179000000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,1000000.000,3000000.000,3000000.000,36000000.000,36000000.000,37000000.000,37000000.000,37000000.000,38000000.000,181000000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,3000000.000,6000000.000,6000000.000,39000000.000,39000000.000,40000000.000,41000000.000,38000000.000,39000000.000,181000000.000
FiniteLivedIntangibleAssetsGross,162000000.000,162000000.000,162000000.000,393000000.000,392000000.000,395000000.000,398000000.000,398000000.000,403000000.000,1082000000.000
FiniteLivedIntangibleAssetsNet,,,,234000000.000,221000000.000,214000000.000,205000000.000,196000000.000,190000000.000,851000000.000
FutureMinimumSubleaseRentalsSaleLeasebackTransactionsThereafter,,,,0.000,,,,,,
FutureMinimumSubleaseRentalsSaleLeasebackTransactionsWithinFiveYears,,,,1000000.000,,,,,,
FutureMinimumSubleaseRentalsSaleLeasebackTransactionsWithinFourYears,,,,1000000.000,,,,,,
FutureMinimumSubleaseRentalsSaleLeasebackTransactionsWithinOneYear,,,,2000000.000,,,,,,
FutureMinimumSubleaseRentalsSaleLeasebackTransactionsWithinThreeYears,,,,1000000.000,,,,,,
FutureMinimumSubleaseRentalsSaleLeasebackTransactionsWithinTwoYears,,,,1000000.000,,,,,,
Goodwill,381000000.000,378000000.000,372000000.000,700000000.000,696000000.000,731000000.000,738000000.000,736000000.000,721000000.000,1702000000.000
IncomeTaxesReceivable,,,,,,,,29000000.000,,
IncomeTaxesReceivableNoncurrent,,,,,,,,6000000.000,,
IndefiniteLivedIntangibleAssetsExcludingGoodwill,,,,12000000.000,12000000.000,12000000.000,12000000.000,12000000.000,7000000.000,67000000.000
IntangibleAssetsGrossExcludingGoodwill,,,,405000000.000,404000000.000,407000000.000,410000000.000,410000000.000,410000000.000,1149000000.000
IntangibleAssetsNetExcludingGoodwill,16000000.000,14000000.000,12000000.000,246000000.000,233000000.000,226000000.000,217000000.000,208000000.000,197000000.000,918000000.000
InventoryFinishedGoods,225000000.000,224000000.000,224000000.000,235000000.000,237000000.000,226000000.000,232000000.000,218000000.000,218000000.000,293000000.000
InventoryNet,477000000.000,476000000.000,478000000.000,487000000.000,481000000.000,475000000.000,479000000.000,474000000.000,479000000.000,585000000.000
InventoryWorkInProcessAndRawMaterials,252000000.000,252000000.000,254000000.000,252000000.000,244000000.000,249000000.000,247000000.000,256000000.000,261000000.000,292000000.000
Land,,,,61000000.000,,,,,,
LettersOfCreditOutstandingAmount,12000000.000,18000000.000,17000000.000,19000000.000,17000000.000,,,18000000.000,19000000.000,20000000.000
Liabilities,2111000000.000,2025000000.000,1992000000.000,2206000000.000,2099000000.000,2155000000.000,2078000000.000,2290000000.000,2221000000.000,3842000000.000
LiabilitiesAndStockholdersEquity,3029000000.000,3061000000.000,3097000000.000,3508000000.000,3481000000.000,3655000000.000,3675000000.000,3803000000.000,3869000000.000,6014000000.000
LiabilitiesCurrent,700000000.000,631000000.000,620000000.000,686000000.000,602000000.000,652000000.000,601000000.000,644000000.000,596000000.000,876000000.000
LineOfCredit,,,,0.000,,,,,,
LineOfCreditFacilityFairValueOfAmountOutstanding,,,,,0.000,,,,,
LineOfCreditFacilityMaximumBorrowingCapacity,,300000000.000,300000000.000,,,,,,,
LongTermDebt,,,,,,,,,,2186000000.000
LongTermDebtCurrent,,,,,,,,,,30000000.000
LongTermDebtNoncurrent,1099000000.000,1099000000.000,1099000000.000,1099000000.000,1099000000.000,1100000000.000,1100000000.000,1100000000.000,1093000000.000,2156000000.000
LongTermInvestments,59000000.000,67000000.000,70000000.000,70000000.000,56000000.000,58000000.000,56000000.000,55000000.000,60000000.000,60000000.000
MachineryAndEquipmentGross,,,,915000000.000,,,,,,
NoncurrentAssets,,,,666000000.000,,,,598000000.000,,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,32000000.000,,,,32000000.000,,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,,13000000.000,,,,11000000.000,,17000000.000
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,18000000.000,,,,13000000.000,,24000000.000
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,24000000.000,,,,21000000.000,,36000000.000
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,30000000.000,,,,29000000.000,,45000000.000
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,,35000000.000,,,,28000000.000,,37000000.000
OperatingLeasesFutureMinimumPaymentsReceivableCurrent,,,,,,,,1000000.000,,
OperatingLeasesFutureMinimumPaymentsReceivableInFiveYears,,,,,,,,1000000.000,,1000000.000
OperatingLeasesFutureMinimumPaymentsReceivableInFourYears,,,,,,,,1000000.000,,1000000.000
OperatingLeasesFutureMinimumPaymentsReceivableInThreeYears,,,,,,,,2000000.000,,1000000.000
OperatingLeasesFutureMinimumPaymentsReceivableInTwoYears,,,,,,,,1000000.000,,1000000.000
OperatingLeasesFutureMinimumPaymentsReceivableRemainderOfFiscalYear,,,,,,,,,,1000000.000
OperatingLeasesFutureMinimumPaymentsReceivableThereafter,,,,,,,,0.000,,1000000.000
OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,,,,,,,,,,24000000.000
OtherAssetsCurrent,136000000.000,131000000.000,119000000.000,137000000.000,138000000.000,159000000.000,153000000.000,160000000.000,162000000.000,188000000.000
OtherAssetsNoncurrent,91000000.000,89000000.000,86000000.000,100000000.000,100000000.000,108000000.000,114000000.000,46000000.000,123000000.000,130000000.000
OtherLiabilitiesCurrent,96000000.000,65000000.000,88000000.000,84000000.000,79000000.000,73000000.000,62000000.000,51000000.000,68000000.000,57000000.000
OtherLiabilitiesNoncurrent,59000000.000,58000000.000,52000000.000,80000000.000,81000000.000,84000000.000,69000000.000,69000000.000,74000000.000,345000000.000
PensionAndOtherPostretirementDefinedBenefitPlansLiabilitiesNoncurrent,187000000.000,173000000.000,160000000.000,280000000.000,255000000.000,250000000.000,235000000.000,405000000.000,384000000.000,374000000.000
PreferredStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
PreferredStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000
PreferredStockSharesIssued,,,,0.000,,,,0.000,,
PreferredStockSharesOutstanding,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockValue,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PropertyPlantAndEquipmentGross,,,,1629000000.000,,,,1676000000.000,,
PropertyPlantAndEquipmentNet,455000000.000,460000000.000,462000000.000,518000000.000,514000000.000,531000000.000,522000000.000,512000000.000,494000000.000,545000000.000
RestrictedCashAndCashEquivalents,,,,,,,,2000000.000,2000000.000,2000000.000
RestrictedCashAndCashEquivalentsAtCarryingValue,,,,,,,,1000000.000,1000000.000,
RestrictedCashAndCashEquivalentsNoncurrent,,,,,,1500000.000,2000000.000,1000000.000,1000000.000,
RestructuringReserve,,,,,,,,,2000000.000,1000000.000
RetainedEarningsAccumulatedDeficit,171000000.000,267000000.000,337000000.000,614000000.000,678000000.000,766000000.000,857000000.000,949000000.000,1048000000.000,1097000000.000
SeniorLongTermNotes,,,,,,,,1100000000.000,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedNumber,,,,3120000.000,,,,3056000.000,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedWeightedAverageGrantDateFairValue,,,,29.000,,,,30.000,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardMaximumEmployeeSubscriptionRate,,,,0.100,,,,0.100,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant,,,,8000000.000,,,,7000000.000,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,,,,4025000.000,,,,3276000.000,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,,,,24.000,,,,25.000,,
ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfExercisableOptions,,,,1899000.000,,,,1959000.000,,
ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfOutstandingOptions,,,,4025000.000,,,,3276000.000,,
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,,,,25524000.000,,,,20328000.000,,
SharebasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeExercisableOptionsWeightedAverageExercisePrice1,,,,20.000,,,,22.000,,
SharebasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeOutstandingOptionsWeightedAverageExercisePriceBeginningBalance1,,,,24.000,,,,25.000,,
ShortTermInvestments,,,,,,,,,,40000000.000
StandardProductWarrantyAccrual,51000000.000,52000000.000,54000000.000,53000000.000,53000000.000,51000000.000,45000000.000,44000000.000,43000000.000,44000000.000
StandardProductWarrantyAccrualCurrent,36000000.000,39000000.000,42000000.000,34000000.000,34000000.000,33000000.000,23000000.000,23000000.000,22000000.000,23000000.000
StandardProductWarrantyAccrualNoncurrent,15000000.000,13000000.000,12000000.000,19000000.000,19000000.000,18000000.000,22000000.000,21000000.000,21000000.000,21000000.000
StockholdersEquity,918000000.000,1036000000.000,1105000000.000,1302000000.000,1382000000.000,1500000000.000,1597000000.000,1513000000.000,1648000000.000,2172000000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,918000000.000,1036000000.000,1105000000.000,1302000000.000,1382000000.000,1500000000.000,1597000000.000,1513000000.000,1648000000.000,2172000000.000
TaxCreditCarryforwardAmount,,,,1000000.000,,,,27000000.000,,
TaxesPayableCurrent,60000000.000,51000000.000,56000000.000,50000000.000,28000000.000,39000000.000,33000000.000,41000000.000,19000000.000,22000000.000
TradingSecurities,,,,,,,,11000000.000,,12000000.000
TreasuryStockCommonShares,,,,,,,,2300000.000,,
TreasuryStockCommonValue,,,,,,,,62000000.000,,
TreasuryStockShares,0.000,,,,,1600000.000,2300000.000,,2000000.000,2000000.000
TreasuryStockValue,,,,,,42000000.000,62000000.000,,62000000.000,62000000.000
UnrecognizedTaxBenefits,,,,50000000.000,,,,51000000.000,,
UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued,,,,1000000.000,,,,2000000.000,,
UnrecognizedTaxBenefitsThatWouldImpactEffectiveTaxRate,,,,50000000.000,,,,,,
