,2011-07-02,2011-10-01,2011-12-31,2012-03-31,2012-06-30,2012-09-29,2012-12-29,2013-03-30,2013-06-29,2013-09-28,2013-12-28,2014-03-29,2014-06-28,2014-09-27,2015-01-03,2015-04-04,2015-07-04
AssetsCurrent,339747000.000,338393000.000,341765000.000,332868000.000,316249000.000,325127000.000,347296000.000,336295000.000,400603000.000,369054000.000,408907000.000,420697000.000,294362000.000,281051000.000,284062000.000,277553000.000,287985000.000
AssetsHeldForSaleCurrent,,,,,,,,,89511000.000,91228000.000,,,,,,,
CashAndCashEquivalentsAtCarryingValue,95816000.000,104192000.000,92574000.000,78956000.000,44393000.000,52589000.000,44873000.000,43199000.000,32262000.000,26913000.000,163423000.000,177441000.000,37240000.000,35111000.000,44458000.000,43180000.000,48759000.000
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000
CommonStockSharesIssued,46324872.000,46498087.000,46499180.000,46533576.000,46553658.000,46579444.000,46627064.000,46723723.000,46812226.000,46896541.000,46926205.000,47096179.000,47121875.000,47123985.000,47330740.000,47507177.000,47508844.000
CommonStockSharesOutstanding,46324872.000,46498087.000,46499180.000,46533576.000,46553658.000,46579444.000,46627064.000,46711323.000,44822126.000,44888280.000,44916570.000,45078316.000,44903912.000,44653618.000,44859492.000,45006582.000,45008223.000
CommonStockValue,463000.000,465000.000,465000.000,465000.000,466000.000,466000.000,466000.000,,,,,471000.000,471000.000,471000.000,473000.000,475000.000,475000.000
CommonStockValueOutstanding,,,,,,,,467000.000,468000.000,469000.000,469000.000,,,,,,
DeferredIncomeTaxesAndOtherLiabilitiesNoncurrent,,,89977000.000,97113000.000,100847000.000,111399000.000,123703000.000,120033000.000,107152000.000,105166000.000,96481000.000,95591000.000,,,,,
DeferredTaxAssetsGross,,,75129000.000,,,,71273000.000,,,,62271000.000,,,,123324000.000,,
DeferredTaxAssetsLiabilitiesNet,,,-73430000.000,,,,-76974000.000,,,,-70417000.000,,,,-44449000.000,,
DeferredTaxAssetsNet,,,65549000.000,,,,67476000.000,,,,60046000.000,,,,104523000.000,,
DeferredTaxAssetsNetCurrent,2097000.000,2124000.000,3171000.000,3145000.000,3161000.000,3168000.000,21693000.000,21683000.000,21673000.000,21670000.000,,,,,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,36070000.000,,,,17705000.000,,,,5552000.000,,,,10836000.000,,
DeferredTaxAssetsOperatingLossCarryforwardsForeign,,,,,,,,,,,,,,,8258000.000,,
DeferredTaxAssetsOther,,,15531000.000,,,,22676000.000,,,,27036000.000,,,,29599000.000,,
DeferredTaxAssetsTaxCreditCarryforwardsForeign,,,,,,,,,,,,,,,45953000.000,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsPensions,,,,,,,30892000.000,,,,29683000.000,,,,36936000.000,,
DeferredTaxAssetsValuationAllowance,,,9580000.000,,,,3797000.000,,,,2225000.000,,,,18801000.000,,
DeferredTaxLiabilities,,,138979000.000,,,,144450000.000,,,,130463000.000,,,,148972000.000,,
DeferredTaxLiabilitiesCurrent,,,,,,,,,,,,,,,9663000.000,,
DeferredTaxLiabilitiesGoodwillAndIntangibleAssets,,,47957000.000,,,,39841000.000,,,,28351000.000,,,,31199000.000,,
DeferredTaxLiabilitiesNoncurrent,85573000.000,88169000.000,76601000.000,80909000.000,84775000.000,86947000.000,98667000.000,95103000.000,83572000.000,81366000.000,70332000.000,69151000.000,65859000.000,71275000.000,40319000.000,37193000.000,34373000.000
DeferredTaxLiabilitiesOther,,,3564000.000,,,,7941000.000,,,,16160000.000,,,,8508000.000,,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,87458000.000,,,,96668000.000,,,,85952000.000,,,,78915000.000,,
DefinedBenefitPensionPlanLiabilitiesNoncurrent,,,,81493000.000,77441000.000,80587000.000,103491000.000,101230000.000,104011000.000,108735000.000,102821000.000,103943000.000,104249000.000,98440000.000,121038000.000,110308000.000,112914000.000
EmployeeRelatedLiabilitiesCurrent,,,26449000.000,,,,12233000.000,,,,18421000.000,,,,17196000.000,,
EquityMethodInvestmentOwnershipPercentage,,,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,,,,,,,,,13605000.000,,,,12442000.000,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,,,,,,,,,,9983000.000,,,,4110000.000,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,,,,,,,,,,12871000.000,,,,11294000.000,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,,,,,,,,,,13605000.000,,,,12442000.000,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,,,,,,,,,13605000.000,,,,12442000.000,,
Goodwill,469319000.000,469319000.000,469319000.000,469319000.000,469319000.000,469319000.000,469319000.000,469319000.000,444512000.000,444512000.000,444512000.000,444512000.000,444512000.000,444512000.000,444512000.000,444512000.000,444512000.000
GoodwillGross,,,600769000.000,,,,600769000.000,,,,575962000.000,,,,575962000.000,,
GoodwillImpairedAccumulatedImpairmentLoss,,,131450000.000,,,,131450000.000,,,,131450000.000,,,,131450000.000,,
GrantsReceivableCurrent,,,1483000.000,271000.000,,,,,,,,,,,,,
InventoryFinishedGoodsNetOfReserves,,,36670000.000,46709000.000,44791000.000,42071000.000,47573000.000,53265000.000,51369000.000,50077000.000,52424000.000,55114000.000,57737000.000,51633000.000,53630000.000,58132000.000,55058000.000
InventoryNet,87866000.000,88557000.000,90444000.000,107297000.000,112959000.000,118354000.000,119909000.000,124679000.000,115855000.000,113272000.000,113860000.000,113586000.000,115818000.000,105276000.000,101176000.000,104756000.000,102673000.000
InventoryRawMaterialsAndSupplies,,,35423000.000,38218000.000,39624000.000,44674000.000,,,,,,,,,,,
InventoryRawMaterialsAndSuppliesNetOfReserves,,,,,,,44285000.000,41332000.000,36819000.000,38532000.000,39357000.000,37341000.000,38940000.000,37606000.000,35700000.000,33344000.000,36895000.000
InventoryWorkInProcessNetOfReserves,,,18351000.000,22370000.000,28544000.000,31609000.000,28051000.000,30082000.000,27667000.000,24663000.000,22079000.000,21131000.000,19141000.000,16037000.000,11846000.000,13280000.000,10720000.000
Liabilities,999980000.000,992997000.000,982486000.000,979392000.000,976989000.000,990157000.000,1003235000.000,966231000.000,1011186000.000,960042000.000,930637000.000,915943000.000,787247000.000,762659000.000,757958000.000,739309000.000,739835000.000
LiabilitiesAndStockholdersEquity,1454386000.000,1459133000.000,1481879000.000,1510680000.000,1518534000.000,1558060000.000,1586072000.000,1560730000.000,1546019000.000,1514821000.000,1550213000.000,1550829000.000,1413911000.000,1383135000.000,1375292000.000,1351305000.000,1363686000.000
LiabilitiesCurrent,105981000.000,105756000.000,105802000.000,94587000.000,148701000.000,151921000.000,129791000.000,106218000.000,165023000.000,116766000.000,101960000.000,270159000.000,120164000.000,102053000.000,104365000.000,103083000.000,112281000.000
LiabilitiesOfAssetsHeldForSale,,,,,,,,,20403000.000,20608000.000,,,,,,,
LineOfCredit,,,,,,,,,,,,,,,,,0.000
LineOfCreditFacilityAmountOutstanding,,,,,,,,,,,,,,,,0.000,
LongTermDebt,,,709518000.000,709895000.000,715000000.000,711250000.000,696250000.000,663750000.000,704200000.000,646250000.000,646250000.000,638750000.000,519000000.000,499750000.000,487500000.000,481250000.000,475000000.000
LongTermDebtCurrent,3736000.000,3702000.000,3682000.000,3696000.000,65000000.000,65000000.000,50000000.000,25000000.000,69200000.000,16875000.000,16875000.000,192500000.000,44000000.000,31000000.000,25000000.000,25000000.000,25000000.000
LongTermDebtNoncurrent,712845000.000,708607000.000,705836000.000,706199000.000,650000000.000,646250000.000,646250000.000,638750000.000,635000000.000,629375000.000,629375000.000,446250000.000,475000000.000,468750000.000,462500000.000,456250000.000,450000000.000
MinorityInterest,2307000.000,2346000.000,3995000.000,3994000.000,3907000.000,3714000.000,3760000.000,4671000.000,5615000.000,5877000.000,5899000.000,6176000.000,6407000.000,6818000.000,7462000.000,7832000.000,8170000.000
OperatingLeasesFutureMinimumPaymentsDue,,,8825000.000,,,,11959000.000,,,,9179000.000,,,,9456000.000,,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,1980000.000,,,,3170000.000,,,,3072000.000,,,,3524000.000,,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,635000.000,,,,1132000.000,,,,875000.000,,,,487000.000,,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,736000.000,,,,1142000.000,,,,1182000.000,,,,962000.000,,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,1188000.000,,,,1576000.000,,,,1437000.000,,,,1813000.000,,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,1330000.000,,,,2427000.000,,,,2144000.000,,,,2518000.000,,
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,2956000.000,,,,2512000.000,,,,469000.000,,,,152000.000,,
OtherAccruedLiabilitiesCurrent,,,23585000.000,,,,22547000.000,,,,27963000.000,,,,25838000.000,,
OtherAssetsNoncurrent,13045000.000,12823000.000,9431000.000,7843000.000,7931000.000,8395000.000,8927000.000,8683000.000,7945000.000,7645000.000,7627000.000,7617000.000,6980000.000,8001000.000,10180000.000,10014000.000,9602000.000
OtherLiabilitiesNoncurrent,15374000.000,14807000.000,13376000.000,16204000.000,16072000.000,24452000.000,25036000.000,24930000.000,23580000.000,23800000.000,26149000.000,26440000.000,21975000.000,22141000.000,29736000.000,32475000.000,30267000.000
PensionAndOtherPostretirementDefinedBenefitPlansLiabilitiesNoncurrent,80207000.000,75658000.000,80871000.000,,,,,,,,,,,,,,
PreferredStockSharesAuthorized,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000
PreferredStockSharesIssued,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesOutstanding,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockValue,,,,,,,,,,,,,,,,0.000,0.000
PrepaidExpenseAndOtherAssetsCurrent,20738000.000,19198000.000,21560000.000,23457000.000,22198000.000,22888000.000,23506000.000,22732000.000,22060000.000,12295000.000,18118000.000,16362000.000,18709000.000,22367000.000,16673000.000,17395000.000,17803000.000
PropertyPlantAndEquipmentGross,,,740241000.000,,,,894059000.000,,,,881321000.000,,,,864842000.000,,
PropertyPlantAndEquipmentNet,487907000.000,499810000.000,527778000.000,571452000.000,596886000.000,630155000.000,638801000.000,628588000.000,592882000.000,596595000.000,595375000.000,587627000.000,582504000.000,567703000.000,558235000.000,544763000.000,550106000.000
RetainedEarningsAccumulatedDeficit,-65235000.000,-41630000.000,-15183000.000,3590000.000,24071000.000,38303000.000,55768000.000,64789000.000,80229000.000,87248000.000,137379000.000,145776000.000,140891000.000,153580000.000,171287000.000,185672000.000,191321000.000
StockholdersEquity,452099000.000,463790000.000,495398000.000,527294000.000,537638000.000,564189000.000,579077000.000,589828000.000,529218000.000,548902000.000,613677000.000,628710000.000,620257000.000,613658000.000,609872000.000,604164000.000,615681000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,454406000.000,466136000.000,499393000.000,531288000.000,541545000.000,567903000.000,582837000.000,594499000.000,534833000.000,554779000.000,619576000.000,634886000.000,626664000.000,620476000.000,617334000.000,611996000.000,623851000.000
TreasuryStockShares,,,,,,,,12400.000,1990100.000,2008261.000,2009635.000,2017863.000,2217963.000,2470367.000,2471248.000,2500595.000,2500621.000
TreasuryStockValue,,,,,,,,476000.000,79935000.000,80668000.000,80668000.000,80950000.000,90126000.000,100995000.000,100998000.000,102728000.000,102730000.000
UndistributedEarningsOfForeignSubsidiaries,,,,,,,,,,,237000000.000,,,,247000000.000,,
UnrecognizedTaxBenefits,,,9373000.000,,,,9435000.000,,,,10437000.000,,,,9942000.000,,
UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued,,,362000.000,,,,399000.000,,,,362000.000,,,,385000.000,,
UnrecognizedTaxBenefitsThatWouldImpactEffectiveTaxRate,,,8045000.000,,,,8168000.000,,,,9183000.000,,,,9235000.000,,
ValuationAllowancesAndReservesBalance,,,12261000.000,,,,6823000.000,,,,5487000.000,,,,21195000.000,,
